sample,method,reference_gap,selector_cost,total_frames,keyframe_count,keyframe_ratio,estimated_q8_static_mib_per_frame,max_segment_length,mean_segment_length,segment_lengths,indices,linear_all_psnr,adapter_all_psnr,delta_all_psnr,linear_middle_psnr,adapter_middle_psnr,delta_middle_psnr,linear_given_psnr,adapter_given_psnr,delta_given_psnr,linear_all_ssim,adapter_all_ssim,linear_middle_ssim,adapter_middle_ssim,checkpoint
robot,rendered_min2,8,0.34282608081897104,77,11,0.14285714285714285,0.06529017857142858,15,7.6,2 3 13 2 13 15 4 13 8 3,0 2 5 18 20 33 48 52 65 73 76,23.185158838425487,23.201477562214677,0.016318723789190415,21.769850533119342,21.78888904420673,0.019038511087387633,31.677008670262357,31.677008670262357,0.0,0.7498046895126244,0.7620984199759248,0.7267162790804198,0.741058964620937,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/robot/stage25_best_anchor_adapter.safetensors
robot,rendered_min2_prior_0p3,8,0.5055507473647595,77,11,0.14285714285714285,0.06529017857142858,10,7.6,6 7 7 8 7 10 7 8 8 8,0 6 13 20 28 35 45 52 60 68 76,23.064338231489362,23.08112887684759,0.016790645358227607,21.614791086901924,21.634380173153193,0.019589086251269094,31.761621099013976,31.761621099013976,0.0,0.7543811240753571,0.7667222123641473,0.731976155981873,0.7463740923187949,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/robot/stage25_best_anchor_adapter.safetensors
robot,rendered_minhalf,8,0.3480762572338184,77,11,0.14285714285714285,0.06529017857142858,15,7.6,5 4 5 6 13 15 4 13 7 4,0 5 9 14 20 33 48 52 65 72 76,23.271910085929807,23.29021038064169,0.01830029471188155,21.868765326571356,21.890115670401887,0.02135034383053025,31.690778642080502,31.690778642080502,0.0,0.7535036508139078,0.7661083147123262,0.7310708923773332,0.7457763335921548,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/robot/stage25_best_anchor_adapter.safetensors
robot,rendered_minhalf_prior_0p3,8,0.5055507473647595,77,11,0.14285714285714285,0.06529017857142858,10,7.6,6 7 7 8 7 10 7 8 8 8,0 6 13 20 28 35 45 52 60 68 76,23.064338231489362,23.08112887684759,0.016790645358227607,21.614791086901924,21.634380173153193,0.019589086251269094,31.761621099013976,31.761621099013976,0.0,0.7543811240753571,0.7667222123641473,0.731976155981873,0.7463740923187949,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/robot/stage25_best_anchor_adapter.safetensors
robot,uniform,16,,77,6,0.07792207792207792,0.03561282467532467,16,15.2,16 16 16 16 12,0 16 32 48 64 76,21.422427755729462,21.42626162360916,0.003833867879698971,20.55028502701207,20.55444288372667,0.004157856714599006,31.742783378885278,31.742783378885278,0.0,0.7221902554685419,0.7349693775177002,0.7080584563000102,0.7219175041561395,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/robot/stage25_best_anchor_adapter.safetensors
robot,rendered_raw,16,0.40236491469355923,77,6,0.07792207792207792,0.03561282467532467,30,15.2,5 13 30 25 3,0 5 18 48 73 76,21.19021514662339,21.1848849689734,-0.005330177649991441,20.302125499824573,20.296344884626688,-0.005780615197885197,31.699275967076073,31.699275967076073,0.0,0.7093401853140299,0.7208037701520053,0.6940420731692247,0.7064744116554798,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/robot/stage25_best_anchor_adapter.safetensors
robot,rendered_prior_0p1,16,0.5094626643384497,77,6,0.07792207792207792,0.03561282467532467,21,15.2,18 15 15 21 7,0 18 33 48 69 76,21.410227849641917,21.40729802624383,-0.00292982339808745,20.53863028049062,20.535452866382833,-0.0031774141077853812,31.72413241793223,31.72413241793223,0.0,0.7220566326921637,0.7338373095958264,0.7078700972274995,0.7206463242920351,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/robot/stage25_best_anchor_adapter.safetensors
robot,rendered_prior_0p3,16,0.5308916618116201,77,6,0.07792207792207792,0.03561282467532467,18,15.2,18 15 14 14 15,0 18 33 47 61 76,21.442977843164705,21.44567139173578,0.002693548571073734,20.571352149696825,20.5742733220908,0.0029211723939752687,31.757215215867948,31.757215215867948,0.0,0.7224395971793633,0.7344267345094061,0.7082539998309713,0.7212541346818628,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/robot/stage25_best_anchor_adapter.safetensors
robot,rendered_prior_1p0,16,0.5666223078345259,77,6,0.07792207792207792,0.03561282467532467,17,15.2,17 16 14 14 15,0 17 33 47 61 76,21.404735100721958,21.40854846991036,0.0038133691884034704,20.53358321668577,20.53771884242531,0.004135625739539961,31.713365728483424,31.713365728483424,0.0,0.7211116002751635,0.7337467275656663,0.7069113942938792,0.720614278820199,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/robot/stage25_best_anchor_adapter.safetensors
robot,rendered_min2,16,0.40236491469355923,77,6,0.07792207792207792,0.03561282467532467,30,15.2,5 13 30 25 3,0 5 18 48 73 76,21.19021514662339,21.1848849689734,-0.005330177649991441,20.302125499824573,20.296344884626688,-0.005780615197885197,31.699275967076073,31.699275967076073,0.0,0.7093401853140299,0.7208037701520053,0.6940420731692247,0.7064744116554798,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/robot/stage25_best_anchor_adapter.safetensors
robot,rendered_min2_prior_0p3,16,0.5308916618116201,77,6,0.07792207792207792,0.03561282467532467,18,15.2,18 15 14 14 15,0 18 33 47 61 76,21.442977843164705,21.44567139173578,0.002693548571073734,20.571352149696825,20.5742733220908,0.0029211723939752687,31.757215215867948,31.757215215867948,0.0,0.7224395971793633,0.7344267345094061,0.7082539998309713,0.7212541346818628,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/robot/stage25_best_anchor_adapter.safetensors
robot,rendered_minhalf,16,0.4498657463506485,77,6,0.07792207792207792,0.03561282467532467,32,15.2,9 11 32 16 8,0 9 20 52 68 76,20.907516759942826,20.901356203479825,-0.006160556463001399,19.99221229094797,19.985531124079646,-0.006681166868322208,31.738619643048633,31.738619643048633,0.0,0.7011773539828016,0.7133141430941495,0.6852526505228499,0.6984150837844526,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/robot/stage25_best_anchor_adapter.safetensors
robot,rendered_minhalf_prior_0p3,16,0.5308916618116201,77,6,0.07792207792207792,0.03561282467532467,18,15.2,18 15 14 14 15,0 18 33 47 61 76,21.442977843164705,21.44567139173578,0.002693548571073734,20.571352149696825,20.5742733220908,0.0029211723939752687,31.757215215867948,31.757215215867948,0.0,0.7224395971793633,0.7344267345094061,0.7082539998309713,0.7212541346818628,/mnt/hdd2tC/tmp/opencode/mono_dfcgs_runs/stage25_leave_one_out_adapter_training/robot/stage25_best_anchor_adapter.safetensors
