stage97_task_id,source_task_id,task_split,sequence,codec,reference_gap,target_index,base_method,objective,candidate,keep_fraction,keep_gaussians,precision_at_keep,energy_recall_total,oracle_energy_recall_total,relative_energy_recall_vs_oracle
stage97_00013933,stage79_00027959,eval,libby,q12,4,41,stage65_adapter,topk_bce,mlp_selector,0.1,3686,0.5,0.22092171013355255,0.3073519468307495,0.7187906503677368
stage97_00013933,stage79_00027959,eval,libby,q12,4,41,stage65_adapter,energy_weighted_bce,mlp_selector,0.1,3686,0.4839935004711151,0.21758686006069183,0.3073519468307495,0.707940399646759
stage97_00013933,stage79_00027959,eval,libby,q12,4,41,stage65_adapter,hybrid_bce_energy,mlp_selector,0.1,3686,0.49674442410469055,0.22062300145626068,0.3073519468307495,0.7178187966346741
stage97_00013933,stage79_00027959,eval,libby,q12,4,41,stage65_adapter,energy_regression,mlp_selector,0.1,3686,0.5141074061393738,0.22466860711574554,0.3073519468307495,0.7309815883636475
stage97_00011533,stage79_00023210,eval,car-roundabout,q12,4,59,linear,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.22409115731716156,0.1939908117055893,0.6042906045913696,0.3210223913192749
stage97_00011533,stage79_00023210,eval,car-roundabout,q12,4,59,linear,topk_bce,mlp_selector,0.1,3686,0.26939770579338074,0.23795565962791443,0.6042906045913696,0.39377686381340027
stage97_00011533,stage79_00023210,eval,car-roundabout,q12,4,59,linear,energy_weighted_bce,mlp_selector,0.1,3686,0.2680412232875824,0.23810169100761414,0.6042906045913696,0.3940185308456421
stage97_00011533,stage79_00023210,eval,car-roundabout,q12,4,59,linear,hybrid_bce_energy,mlp_selector,0.1,3686,0.2702116072177887,0.23845399916172028,0.6042906045913696,0.3946015238761902
stage97_00011533,stage79_00023210,eval,car-roundabout,q12,4,59,linear,energy_regression,mlp_selector,0.1,3686,0.25746065378189087,0.22770598530769348,0.6042906045913696,0.3768153786659241
stage97_00011533,stage79_00023210,eval,car-roundabout,q12,4,59,stage65_adapter,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.22002170979976654,0.13003066182136536,0.2895492613315582,0.44907957315444946
stage97_00011533,stage79_00023210,eval,car-roundabout,q12,4,59,stage65_adapter,topk_bce,mlp_selector,0.1,3686,0.3279978334903717,0.16808977723121643,0.2895492613315582,0.5805222392082214
stage97_00011533,stage79_00023210,eval,car-roundabout,q12,4,59,stage65_adapter,energy_weighted_bce,mlp_selector,0.1,3686,0.3307107985019684,0.16821537911891937,0.2895492613315582,0.580955982208252
stage97_00011533,stage79_00023210,eval,car-roundabout,q12,4,59,stage65_adapter,hybrid_bce_energy,mlp_selector,0.1,3686,0.33803582191467285,0.16974857449531555,0.2895492613315582,0.5862510800361633
stage97_00011533,stage79_00023210,eval,car-roundabout,q12,4,59,stage65_adapter,energy_regression,mlp_selector,0.1,3686,0.32691264152526855,0.16783806681632996,0.2895492613315582,0.5796529054641724
stage97_00011316,stage79_00022805,eval,camel,q12,4,71,linear,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.2748236656188965,0.23143644630908966,0.6368252038955688,0.3634222447872162
stage97_00011316,stage79_00022805,eval,camel,q12,4,71,linear,topk_bce,mlp_selector,0.1,3686,0.3659793734550476,0.3200591206550598,0.6368252038955688,0.5025855302810669
stage97_00011316,stage79_00022805,eval,camel,q12,4,71,linear,energy_weighted_bce,mlp_selector,0.1,3686,0.3591969609260559,0.3202393054962158,0.6368252038955688,0.5028684735298157
stage97_00011316,stage79_00022805,eval,camel,q12,4,71,linear,hybrid_bce_energy,mlp_selector,0.1,3686,0.37140530347824097,0.3187856674194336,0.6368252038955688,0.5005857944488525
stage97_00011316,stage79_00022805,eval,camel,q12,4,71,linear,energy_regression,mlp_selector,0.1,3686,0.35404232144355774,0.29656288027763367,0.6368252038955688,0.46568959951400757
stage97_00011316,stage79_00022805,eval,camel,q12,4,71,stage65_adapter,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.26668474078178406,0.1335795819759369,0.24439160525798798,0.5465800762176514
stage97_00011316,stage79_00022805,eval,camel,q12,4,71,stage65_adapter,topk_bce,mlp_selector,0.1,3686,0.4818231165409088,0.1792667806148529,0.24439160525798798,0.7335226535797119
stage97_00011316,stage79_00022805,eval,camel,q12,4,71,stage65_adapter,energy_weighted_bce,mlp_selector,0.1,3686,0.4715138375759125,0.17906004190444946,0.24439160525798798,0.7326767444610596
stage97_00011316,stage79_00022805,eval,camel,q12,4,71,stage65_adapter,hybrid_bce_energy,mlp_selector,0.1,3686,0.48372218012809753,0.17920249700546265,0.24439160525798798,0.7332596182823181
stage97_00011316,stage79_00022805,eval,camel,q12,4,71,stage65_adapter,energy_regression,mlp_selector,0.1,3686,0.4506239891052246,0.17523512244224548,0.24439160525798798,0.7170259356498718
stage97_00012873,stage79_00025930,eval,goat,q12,4,57,linear,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.1565382480621338,0.13673493266105652,0.48261359333992004,0.2833217680454254
stage97_00012873,stage79_00025930,eval,goat,q12,4,57,linear,topk_bce,mlp_selector,0.1,3686,0.21812263131141663,0.18685558438301086,0.48261359333992004,0.3871743083000183
stage97_00012873,stage79_00025930,eval,goat,q12,4,57,linear,energy_weighted_bce,mlp_selector,0.1,3686,0.22870320081710815,0.19274908304214478,0.48261359333992004,0.399385929107666
stage97_00012873,stage79_00025930,eval,goat,q12,4,57,linear,hybrid_bce_energy,mlp_selector,0.1,3686,0.21703743934631348,0.18761089444160461,0.48261359333992004,0.38873934745788574
stage97_00012873,stage79_00025930,eval,goat,q12,4,57,linear,energy_regression,mlp_selector,0.1,3686,0.20482908189296722,0.1808255910873413,0.48261359333992004,0.3746798634529114
stage97_00012873,stage79_00025930,eval,goat,q12,4,57,stage65_adapter,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.151654914021492,0.11241316795349121,0.2628665268421173,0.4276435375213623
stage97_00012873,stage79_00025930,eval,goat,q12,4,57,stage65_adapter,topk_bce,mlp_selector,0.1,3686,0.33559414744377136,0.16284003853797913,0.2628665268421173,0.6194780468940735
stage97_00012873,stage79_00025930,eval,goat,q12,4,57,stage65_adapter,energy_weighted_bce,mlp_selector,0.1,3686,0.34291914105415344,0.16481660306453705,0.2628665268421173,0.6269972920417786
stage97_00012873,stage79_00025930,eval,goat,q12,4,57,stage65_adapter,hybrid_bce_energy,mlp_selector,0.1,3686,0.32745522260665894,0.16070055961608887,0.2628665268421173,0.6113389730453491
stage97_00012873,stage79_00025930,eval,goat,q12,4,57,stage65_adapter,energy_regression,mlp_selector,0.1,3686,0.3239283859729767,0.16123062372207642,0.2628665268421173,0.6133554577827454
stage97_00015126,stage79_00030332,eval,scooter-black,q12,4,35,linear,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.12533912062644958,0.1188785508275032,0.4723081886768341,0.25169700384140015
stage97_00015126,stage79_00030332,eval,scooter-black,q12,4,35,linear,topk_bce,mlp_selector,0.1,3686,0.15952251851558685,0.15535494685173035,0.4723081886768341,0.32892706990242004
stage97_00015126,stage79_00030332,eval,scooter-black,q12,4,35,linear,energy_weighted_bce,mlp_selector,0.1,3686,0.18122626841068268,0.16266629099845886,0.4723081886768341,0.3444070816040039
stage97_00015126,stage79_00030332,eval,scooter-black,q12,4,35,linear,hybrid_bce_energy,mlp_selector,0.1,3686,0.1717308759689331,0.1611098349094391,0.4723081886768341,0.3411116600036621
stage97_00015126,stage79_00030332,eval,scooter-black,q12,4,35,linear,energy_regression,mlp_selector,0.1,3686,0.13944655656814575,0.14807812869548798,0.4723081886768341,0.3135201334953308
stage97_00015126,stage79_00030332,eval,scooter-black,q12,4,35,stage65_adapter,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.11937059462070465,0.10645010322332382,0.30029943585395813,0.3544798493385315
stage97_00015126,stage79_00030332,eval,scooter-black,q12,4,35,stage65_adapter,topk_bce,mlp_selector,0.1,3686,0.2254476398229599,0.15519945323467255,0.30029943585395813,0.5168156623840332
stage97_00015126,stage79_00030332,eval,scooter-black,q12,4,35,stage65_adapter,energy_weighted_bce,mlp_selector,0.1,3686,0.2278893142938614,0.15571586787700653,0.30029943585395813,0.518535315990448
stage97_00015126,stage79_00030332,eval,scooter-black,q12,4,35,stage65_adapter,hybrid_bce_energy,mlp_selector,0.1,3686,0.22816060483455658,0.1561814248561859,0.30029943585395813,0.5200856328010559
stage97_00015126,stage79_00030332,eval,scooter-black,q12,4,35,stage65_adapter,energy_regression,mlp_selector,0.1,3686,0.21106891334056854,0.1487269401550293,0.30029943585395813,0.49526214599609375
stage97_00013116,stage79_00026369,eval,gold-fish,q12,8,3,linear,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.3792729377746582,0.3178190290927887,0.5885918736457825,0.539965033531189
stage97_00013116,stage79_00026369,eval,gold-fish,q12,8,3,linear,topk_bce,mlp_selector,0.1,3686,0.3217580020427704,0.264172226190567,0.5885918736457825,0.44882071018218994
stage97_00013116,stage79_00026369,eval,gold-fish,q12,8,3,linear,energy_weighted_bce,mlp_selector,0.1,3686,0.2905588746070862,0.24697190523147583,0.5885918736457825,0.41959789395332336
stage97_00013116,stage79_00026369,eval,gold-fish,q12,8,3,linear,hybrid_bce_energy,mlp_selector,0.1,3686,0.27835050225257874,0.23909734189510345,0.5885918736457825,0.4062192440032959
stage97_00013116,stage79_00026369,eval,gold-fish,q12,8,3,linear,energy_regression,mlp_selector,0.1,3686,0.3879544138908386,0.3249243199825287,0.5885918736457825,0.552036702632904
stage97_00013116,stage79_00026369,eval,gold-fish,q12,8,3,stage65_adapter,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.34970158338546753,0.13053104281425476,0.1834556609392166,0.7115127444267273
stage97_00013116,stage79_00026369,eval,gold-fish,q12,8,3,stage65_adapter,topk_bce,mlp_selector,0.1,3686,0.4725990295410156,0.14240935444831848,0.1834556609392166,0.7762603163719177
stage97_00013116,stage79_00026369,eval,gold-fish,q12,8,3,stage65_adapter,energy_weighted_bce,mlp_selector,0.1,3686,0.4603906571865082,0.14156939089298248,0.1834556609392166,0.7716817855834961
stage97_00013116,stage79_00026369,eval,gold-fish,q12,8,3,stage65_adapter,hybrid_bce_energy,mlp_selector,0.1,3686,0.4465545415878296,0.1401161104440689,0.1834556609392166,0.7637600898742676
stage97_00013116,stage79_00026369,eval,gold-fish,q12,8,3,stage65_adapter,energy_regression,mlp_selector,0.1,3686,0.42268040776252747,0.14127814769744873,0.1834556609392166,0.7700942158699036
stage97_00013428,stage79_00027009,eval,india,q12,4,70,linear,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.3638090193271637,0.27143940329551697,0.573872447013855,0.4729960560798645
stage97_00013428,stage79_00027009,eval,india,q12,4,70,linear,topk_bce,mlp_selector,0.1,3686,0.30710798501968384,0.250687837600708,0.573872447013855,0.43683546781539917
stage97_00013428,stage79_00027009,eval,india,q12,4,70,linear,energy_weighted_bce,mlp_selector,0.1,3686,0.2835051417350769,0.24265959858894348,0.573872447013855,0.42284587025642395
stage97_00013428,stage79_00027009,eval,india,q12,4,70,linear,hybrid_bce_energy,mlp_selector,0.1,3686,0.2924579381942749,0.24518854916095734,0.573872447013855,0.4272526800632477
stage97_00013428,stage79_00027009,eval,india,q12,4,70,linear,energy_regression,mlp_selector,0.1,3686,0.35187193751335144,0.2664702236652374,0.573872447013855,0.464337021112442
stage97_00013428,stage79_00027009,eval,india,q12,4,70,stage65_adapter,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.36245253682136536,0.1492091566324234,0.23327569663524628,0.6396257877349854
stage97_00013428,stage79_00027009,eval,india,q12,4,70,stage65_adapter,topk_bce,mlp_selector,0.1,3686,0.42729246616363525,0.1657920628786087,0.23327569663524628,0.7107129693031311
stage97_00013428,stage79_00027009,eval,india,q12,4,70,stage65_adapter,energy_weighted_bce,mlp_selector,0.1,3686,0.41861096024513245,0.16341668367385864,0.23327569663524628,0.7005302309989929
stage97_00013428,stage79_00027009,eval,india,q12,4,70,stage65_adapter,hybrid_bce_energy,mlp_selector,0.1,3686,0.4215952157974243,0.16422009468078613,0.23327569663524628,0.7039743065834045
stage97_00013428,stage79_00027009,eval,india,q12,4,70,stage65_adapter,energy_regression,mlp_selector,0.1,3686,0.4289202392101288,0.16554221510887146,0.23327569663524628,0.7096419334411621
stage97_00014360,stage79_00028807,eval,motocross-jump,q12,4,17,linear,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.16603364050388336,0.12803098559379578,0.39805880188941956,0.3216383755207062
stage97_00014360,stage79_00028807,eval,motocross-jump,q12,4,17,linear,topk_bce,mlp_selector,0.1,3686,0.14378730952739716,0.14286039769649506,0.39805880188941956,0.3588927090167999
stage97_00014360,stage79_00028807,eval,motocross-jump,q12,4,17,linear,energy_weighted_bce,mlp_selector,0.1,3686,0.1739012449979782,0.15131089091300964,0.39805880188941956,0.38012194633483887
stage97_00014360,stage79_00028807,eval,motocross-jump,q12,4,17,linear,hybrid_bce_energy,mlp_selector,0.1,3686,0.15436787903308868,0.14652790129184723,0.39805880188941956,0.3681061565876007
stage97_00014360,stage79_00028807,eval,motocross-jump,q12,4,17,linear,energy_regression,mlp_selector,0.1,3686,0.16440585255622864,0.1502339094877243,0.39805880188941956,0.37741637229919434
stage97_00014360,stage79_00028807,eval,motocross-jump,q12,4,17,stage65_adapter,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.13022246956825256,0.11209391802549362,0.27486905455589294,0.40780842304229736
stage97_00014360,stage79_00028807,eval,motocross-jump,q12,4,17,stage65_adapter,topk_bce,mlp_selector,0.1,3686,0.2542051076889038,0.1557953953742981,0.27486905455589294,0.5667986273765564
stage97_00014360,stage79_00028807,eval,motocross-jump,q12,4,17,stage65_adapter,energy_weighted_bce,mlp_selector,0.1,3686,0.2639717757701874,0.15626877546310425,0.27486905455589294,0.5685207843780518
stage97_00014360,stage79_00028807,eval,motocross-jump,q12,4,17,stage65_adapter,hybrid_bce_energy,mlp_selector,0.1,3686,0.2683125436306,0.15686482191085815,0.27486905455589294,0.5706892609596252
stage97_00014360,stage79_00028807,eval,motocross-jump,q12,4,17,stage65_adapter,energy_regression,mlp_selector,0.1,3686,0.26180142164230347,0.1559324413537979,0.27486905455589294,0.5672971606254578
stage97_00011762,stage79_00023538,eval,car-shadow,q12,16,24,linear,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.20455779135227203,0.1946655511856079,0.5999810099601746,0.32445284724235535
stage97_00011762,stage79_00023538,eval,car-shadow,q12,16,24,linear,topk_bce,mlp_selector,0.1,3686,0.25610417127609253,0.23173034191131592,0.5999810099601746,0.3862294554710388
stage97_00011762,stage79_00023538,eval,car-shadow,q12,16,24,linear,energy_weighted_bce,mlp_selector,0.1,3686,0.25827455520629883,0.23637576401233673,0.5999810099601746,0.3939720690250397
stage97_00011762,stage79_00023538,eval,car-shadow,q12,16,24,linear,hybrid_bce_energy,mlp_selector,0.1,3686,0.2609875202178955,0.2366286963224411,0.5999810099601746,0.394393652677536
stage97_00011762,stage79_00023538,eval,car-shadow,q12,16,24,linear,energy_regression,mlp_selector,0.1,3686,0.2457948923110962,0.221383199095726,0.5999810099601746,0.3689836859703064
stage97_00011762,stage79_00023538,eval,car-shadow,q12,16,24,stage65_adapter,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.22436244785785675,0.13195551931858063,0.2663503885269165,0.49542078375816345
stage97_00011762,stage79_00023538,eval,car-shadow,q12,16,24,stage65_adapter,topk_bce,mlp_selector,0.1,3686,0.3372219204902649,0.16204555332660675,0.2663503885269165,0.6083924174308777
stage97_00011762,stage79_00023538,eval,car-shadow,q12,16,24,stage65_adapter,energy_weighted_bce,mlp_selector,0.1,3686,0.3320672810077667,0.1614011973142624,0.2663503885269165,0.6059731841087341
stage97_00011762,stage79_00023538,eval,car-shadow,q12,16,24,stage65_adapter,hybrid_bce_energy,mlp_selector,0.1,3686,0.33532285690307617,0.16166238486766815,0.2663503885269165,0.6069537997245789
stage97_00011762,stage79_00023538,eval,car-shadow,q12,16,24,stage65_adapter,energy_regression,mlp_selector,0.1,3686,0.3008681535720825,0.1546984612941742,0.2663503885269165,0.5808081030845642
stage97_00013670,stage79_00027456,eval,kite-surf,q12,4,10,linear,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.4872490465641022,0.35729724168777466,0.6800713539123535,0.5253819823265076
stage97_00013670,stage79_00027456,eval,kite-surf,q12,4,10,linear,topk_bce,mlp_selector,0.1,3686,0.49701574444770813,0.3959987163543701,0.6800713539123535,0.5822899341583252
stage97_00013670,stage79_00027456,eval,kite-surf,q12,4,10,linear,energy_weighted_bce,mlp_selector,0.1,3686,0.491047203540802,0.39539238810539246,0.6800713539123535,0.5813983678817749
stage97_00013670,stage79_00027456,eval,kite-surf,q12,4,10,linear,hybrid_bce_energy,mlp_selector,0.1,3686,0.49837222695350647,0.3919231593608856,0.6800713539123535,0.5762971043586731
stage97_00013670,stage79_00027456,eval,kite-surf,q12,4,10,linear,energy_regression,mlp_selector,0.1,3686,0.513022243976593,0.4003972113132477,0.6800713539123535,0.5887576341629028
stage97_00013670,stage79_00027456,eval,kite-surf,q12,4,10,stage65_adapter,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.4625610411167145,0.14826135337352753,0.208726704120636,0.7103133201599121
stage97_00013670,stage79_00027456,eval,kite-surf,q12,4,10,stage65_adapter,topk_bce,mlp_selector,0.1,3686,0.5830168128013611,0.17089742422103882,0.208726704120636,0.8187616467475891
stage97_00013670,stage79_00027456,eval,kite-surf,q12,4,10,stage65_adapter,energy_weighted_bce,mlp_selector,0.1,3686,0.5800325274467468,0.17067117989063263,0.208726704120636,0.8176777362823486
stage97_00013670,stage79_00027456,eval,kite-surf,q12,4,10,stage65_adapter,hybrid_bce_energy,mlp_selector,0.1,3686,0.5794899463653564,0.17008143663406372,0.208726704120636,0.8148522973060608
stage97_00013670,stage79_00027456,eval,kite-surf,q12,4,10,stage65_adapter,energy_regression,mlp_selector,0.1,3686,0.5412371158599854,0.16961953043937683,0.208726704120636,0.8126393556594849
stage97_00010830,stage79_00021680,eval,blackswan,q12,16,27,linear,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.24959304928779602,0.2051551640033722,0.5390874743461609,0.3805600702762604
stage97_00010830,stage79_00021680,eval,blackswan,q12,16,27,linear,topk_bce,mlp_selector,0.1,3686,0.3282691240310669,0.2621067762374878,0.5390874743461609,0.4862045347690582
stage97_00010830,stage79_00021680,eval,blackswan,q12,16,27,linear,energy_weighted_bce,mlp_selector,0.1,3686,0.3277265429496765,0.2596420347690582,0.5390874743461609,0.4816324710845947
stage97_00010830,stage79_00021680,eval,blackswan,q12,16,27,linear,hybrid_bce_energy,mlp_selector,0.1,3686,0.32962560653686523,0.26208141446113586,0.5390874743461609,0.48615750670433044
stage97_00010830,stage79_00021680,eval,blackswan,q12,16,27,linear,energy_regression,mlp_selector,0.1,3686,0.3125339150428772,0.24997934699058533,0.5390874743461609,0.4637083113193512
stage97_00010830,stage79_00021680,eval,blackswan,q12,16,27,stage65_adapter,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.2948996126651764,0.14526905119419098,0.24342919886112213,0.5967609882354736
stage97_00010830,stage79_00021680,eval,blackswan,q12,16,27,stage65_adapter,topk_bce,mlp_selector,0.1,3686,0.4658166170120239,0.17921994626522064,0.24342919886112213,0.7362302541732788
stage97_00010830,stage79_00021680,eval,blackswan,q12,16,27,stage65_adapter,energy_weighted_bce,mlp_selector,0.1,3686,0.4706999361515045,0.17986632883548737,0.24342919886112213,0.7388855814933777
stage97_00010830,stage79_00021680,eval,blackswan,q12,16,27,stage65_adapter,hybrid_bce_energy,mlp_selector,0.1,3686,0.47395551204681396,0.18010468780994415,0.24342919886112213,0.7398647665977478
stage97_00010830,stage79_00021680,eval,blackswan,q12,16,27,stage65_adapter,energy_regression,mlp_selector,0.1,3686,0.4484536051750183,0.17754793167114258,0.24342919886112213,0.7293617129325867
stage97_00014977,stage79_00030077,eval,pigs,q12,8,21,linear,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.34943026304244995,0.28226757049560547,0.615128755569458,0.4588755965232849
stage97_00014977,stage79_00030077,eval,pigs,q12,8,21,linear,topk_bce,mlp_selector,0.1,3686,0.37384697794914246,0.319731742143631,0.615128755569458,0.5197802186012268
stage97_00014977,stage79_00030077,eval,pigs,q12,8,21,linear,energy_weighted_bce,mlp_selector,0.1,3686,0.3553988039493561,0.31544777750968933,0.615128755569458,0.5128158330917358
stage97_00014977,stage79_00030077,eval,pigs,q12,8,21,linear,hybrid_bce_energy,mlp_selector,0.1,3686,0.3632664084434509,0.31541526317596436,0.615128755569458,0.5127630233764648
stage97_00014977,stage79_00030077,eval,pigs,q12,8,21,linear,energy_regression,mlp_selector,0.1,3686,0.38279977440834045,0.317470908164978,0.615128755569458,0.5161048173904419
stage97_00014977,stage79_00030077,eval,pigs,q12,8,21,stage65_adapter,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.3526858389377594,0.13307540118694305,0.19582587480545044,0.6795598268508911
stage97_00014977,stage79_00030077,eval,pigs,q12,8,21,stage65_adapter,topk_bce,mlp_selector,0.1,3686,0.539066731929779,0.15649008750915527,0.19582587480545044,0.7991287708282471
stage97_00014977,stage79_00030077,eval,pigs,q12,8,21,stage65_adapter,energy_weighted_bce,mlp_selector,0.1,3686,0.5341833829879761,0.1560625284910202,0.19582587480545044,0.7969453930854797
stage97_00014977,stage79_00030077,eval,pigs,q12,8,21,stage65_adapter,hybrid_bce_energy,mlp_selector,0.1,3686,0.534997284412384,0.1555694341659546,0.19582587480545044,0.7944273948669434
stage97_00014977,stage79_00030077,eval,pigs,q12,8,21,stage65_adapter,energy_regression,mlp_selector,0.1,3686,0.521975040435791,0.15651923418045044,0.19582587480545044,0.7992776036262512
stage97_00014116,stage79_00028265,eval,loading,q12,16,13,linear,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.20048832893371582,0.15491221845149994,0.49021369218826294,0.3160095810890198
stage97_00014116,stage79_00028265,eval,loading,q12,16,13,linear,topk_bce,mlp_selector,0.1,3686,0.20130223035812378,0.1753617525100708,0.49021369218826294,0.3577251136302948
stage97_00014116,stage79_00028265,eval,loading,q12,16,13,linear,energy_weighted_bce,mlp_selector,0.1,3686,0.21323928236961365,0.17780984938144684,0.49021369218826294,0.3627190589904785
stage97_00014116,stage79_00028265,eval,loading,q12,16,13,linear,hybrid_bce_energy,mlp_selector,0.1,3686,0.2032013088464737,0.17820551991462708,0.49021369218826294,0.36352619528770447
stage97_00014116,stage79_00028265,eval,loading,q12,16,13,linear,energy_regression,mlp_selector,0.1,3686,0.17362995445728302,0.16166377067565918,0.49021369218826294,0.32978224754333496
stage97_00014116,stage79_00028265,eval,loading,q12,16,13,stage65_adapter,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.18176884949207306,0.12260594218969345,0.298458993434906,0.4107966125011444
stage97_00014116,stage79_00028265,eval,loading,q12,16,13,stage65_adapter,topk_bce,mlp_selector,0.1,3686,0.26451438665390015,0.16470754146575928,0.298458993434906,0.5518598556518555
stage97_00014116,stage79_00028265,eval,loading,q12,16,13,stage65_adapter,energy_weighted_bce,mlp_selector,0.1,3686,0.2726532816886902,0.1647915095090866,0.298458993434906,0.5521411895751953
stage97_00014116,stage79_00028265,eval,loading,q12,16,13,stage65_adapter,hybrid_bce_energy,mlp_selector,0.1,3686,0.26478567719459534,0.16463631391525269,0.298458993434906,0.5516211986541748
stage97_00014116,stage79_00028265,eval,loading,q12,16,13,stage65_adapter,energy_regression,mlp_selector,0.1,3686,0.2590884566307068,0.15880173444747925,0.298458993434906,0.5320721864700317
stage97_00013605,stage79_00027268,eval,judo,q12,8,1,linear,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.6812262535095215,0.8293425440788269,0.9465312361717224,0.8761914372444153
stage97_00013605,stage79_00027268,eval,judo,q12,8,1,linear,topk_bce,mlp_selector,0.1,3686,0.6250678300857544,0.8294095396995544,0.9465312361717224,0.8762621879577637
stage97_00013605,stage79_00027268,eval,judo,q12,8,1,linear,energy_weighted_bce,mlp_selector,0.1,3686,0.615572452545166,0.8285227417945862,0.9465312361717224,0.8753253221511841
stage97_00013605,stage79_00027268,eval,judo,q12,8,1,linear,hybrid_bce_energy,mlp_selector,0.1,3686,0.6055344343185425,0.81850665807724,0.9465312361717224,0.8647434115409851
stage97_00013605,stage79_00027268,eval,judo,q12,8,1,linear,energy_regression,mlp_selector,0.1,3686,0.6646771430969238,0.8438948392868042,0.9465312361717224,0.89156574010849
stage97_00013605,stage79_00027268,eval,judo,q12,8,1,stage65_adapter,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.26858383417129517,0.12047132104635239,0.14846934378147125,0.8114221692085266
stage97_00013605,stage79_00027268,eval,judo,q12,8,1,stage65_adapter,topk_bce,mlp_selector,0.1,3686,0.34264785051345825,0.12361247092485428,0.14846934378147125,0.8325790762901306
stage97_00013605,stage79_00027268,eval,judo,q12,8,1,stage65_adapter,energy_weighted_bce,mlp_selector,0.1,3686,0.330168217420578,0.12274870276451111,0.14846934378147125,0.8267612457275391
stage97_00013605,stage79_00027268,eval,judo,q12,8,1,stage65_adapter,hybrid_bce_energy,mlp_selector,0.1,3686,0.3377645015716553,0.12295752763748169,0.14846934378147125,0.8281677961349487
stage97_00013605,stage79_00027268,eval,judo,q12,8,1,stage65_adapter,energy_regression,mlp_selector,0.1,3686,0.352143257856369,0.1260685920715332,0.14846934378147125,0.8491220474243164
stage97_00012821,stage79_00025652,eval,drift-straight,q12,16,38,linear,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.05425935983657837,0.1022690087556839,0.375192254781723,0.2725776135921478
stage97_00012821,stage79_00025652,eval,drift-straight,q12,16,38,linear,topk_bce,mlp_selector,0.1,3686,0.11014650017023087,0.11859209090471268,0.375192254781723,0.31608352065086365
stage97_00012821,stage79_00025652,eval,drift-straight,q12,16,38,linear,energy_weighted_bce,mlp_selector,0.1,3686,0.13239283859729767,0.12690196931362152,0.375192254781723,0.3382318615913391
stage97_00012821,stage79_00025652,eval,drift-straight,q12,16,38,linear,hybrid_bce_energy,mlp_selector,0.1,3686,0.10851871967315674,0.11791888624429703,0.375192254781723,0.31428924202919006
stage97_00012821,stage79_00025652,eval,drift-straight,q12,16,38,linear,energy_regression,mlp_selector,0.1,3686,0.09549647569656372,0.1159265786409378,0.375192254781723,0.3089791238307953
stage97_00012821,stage79_00025652,eval,drift-straight,q12,16,38,stage65_adapter,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.057243622839450836,0.09717634320259094,0.25342583656311035,0.38345080614089966
stage97_00012821,stage79_00025652,eval,drift-straight,q12,16,38,stage65_adapter,topk_bce,mlp_selector,0.1,3686,0.20510037243366241,0.13459444046020508,0.25342583656311035,0.5310999155044556
stage97_00012821,stage79_00025652,eval,drift-straight,q12,16,38,stage65_adapter,energy_weighted_bce,mlp_selector,0.1,3686,0.2121540904045105,0.13571205735206604,0.25342583656311035,0.5355099439620972
stage97_00012821,stage79_00025652,eval,drift-straight,q12,16,38,stage65_adapter,hybrid_bce_energy,mlp_selector,0.1,3686,0.205642968416214,0.1340627819299698,0.25342583656311035,0.5290020108222961
stage97_00012821,stage79_00025652,eval,drift-straight,q12,16,38,stage65_adapter,energy_regression,mlp_selector,0.1,3686,0.22192077338695526,0.13571633398532867,0.25342583656311035,0.5355268120765686
