stage97_task_id,source_task_id,task_split,sequence,codec,reference_gap,target_index,base_method,selector_scope,group_key,objective,candidate,keep_fraction,keep_gaussians,precision_at_keep,energy_recall_total,oracle_energy_recall_total,relative_energy_recall_vs_oracle
stage97_00011548,stage79_00023225,eval,car-roundabout,q12,8,5,linear,group_specific,linear__gap8,energy_regression,mlp_selector,0.1,3686,0.1809549629688263,0.18489782512187958,0.5467960834503174,0.33814767003059387
stage97_00011548,stage79_00023225,eval,car-roundabout,q12,8,5,stage65_adapter,endpoint_only,stage65_adapter__gap8,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.14026044309139252,0.12114695459604263,0.28549036383628845,0.424346923828125
stage97_00011548,stage79_00023225,eval,car-roundabout,q12,8,5,stage65_adapter,shared,all_groups,topk_bce,mlp_selector,0.1,3686,0.294357031583786,0.16273793578147888,0.28549036383628845,0.5700294971466064
stage97_00011548,stage79_00023225,eval,car-roundabout,q12,8,5,stage65_adapter,shared,all_groups,energy_regression,mlp_selector,0.1,3686,0.2905588746070862,0.16026556491851807,0.28549036383628845,0.5613694190979004
stage97_00011548,stage79_00023225,eval,car-roundabout,q12,8,5,stage65_adapter,group_specific,stage65_adapter__gap8,topk_bce,mlp_selector,0.1,3686,0.29571351408958435,0.1612783968448639,0.28549036383628845,0.5649171471595764
stage97_00011548,stage79_00023225,eval,car-roundabout,q12,8,5,stage65_adapter,group_specific,stage65_adapter__gap8,energy_regression,mlp_selector,0.1,3686,0.28621813654899597,0.15849928557872772,0.28549036383628845,0.5551826357841492
stage97_00013817,stage79_00027720,eval,lab-coat,q12,4,42,linear,endpoint_only,linear__gap4,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.4020618498325348,0.2802886962890625,0.6258131861686707,0.4478791654109955
stage97_00013817,stage79_00027720,eval,lab-coat,q12,4,42,linear,shared,all_groups,topk_bce,mlp_selector,0.1,3686,0.3662506639957428,0.2812815308570862,0.6258131861686707,0.44946566224098206
stage97_00013817,stage79_00027720,eval,lab-coat,q12,4,42,linear,shared,all_groups,energy_regression,mlp_selector,0.1,3686,0.4036896228790283,0.2917010188102722,0.6258131861686707,0.46611517667770386
stage97_00013817,stage79_00027720,eval,lab-coat,q12,4,42,linear,group_specific,linear__gap4,topk_bce,mlp_selector,0.1,3686,0.3410200774669647,0.2676946520805359,0.6258131861686707,0.42775487899780273
stage97_00013817,stage79_00027720,eval,lab-coat,q12,4,42,linear,group_specific,linear__gap4,energy_regression,mlp_selector,0.1,3686,0.40992945432662964,0.2940087914466858,0.6258131861686707,0.4698027968406677
stage97_00013817,stage79_00027720,eval,lab-coat,q12,4,42,stage65_adapter,endpoint_only,stage65_adapter__gap4,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.3749321699142456,0.14338655769824982,0.2370818853378296,0.6047976016998291
stage97_00013817,stage79_00027720,eval,lab-coat,q12,4,42,stage65_adapter,shared,all_groups,topk_bce,mlp_selector,0.1,3686,0.44085729122161865,0.16085493564605713,0.2370818853378296,0.6784783601760864
stage97_00013817,stage79_00027720,eval,lab-coat,q12,4,42,stage65_adapter,shared,all_groups,energy_regression,mlp_selector,0.1,3686,0.43678784370422363,0.1598489135503769,0.2370818853378296,0.6742350459098816
stage97_00013817,stage79_00027720,eval,lab-coat,q12,4,42,stage65_adapter,group_specific,stage65_adapter__gap4,topk_bce,mlp_selector,0.1,3686,0.3686923384666443,0.15292233228683472,0.2370818853378296,0.6450190544128418
stage97_00013817,stage79_00027720,eval,lab-coat,q12,4,42,stage65_adapter,group_specific,stage65_adapter__gap4,energy_regression,mlp_selector,0.1,3686,0.4191535413265228,0.15665258467197418,0.2370818853378296,0.660753071308136
stage97_00014429,stage79_00028876,eval,motocross-jump,q12,16,20,linear,endpoint_only,linear__gap16,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.012750949710607529,0.047217994928359985,0.28459179401397705,0.16591481864452362
stage97_00014429,stage79_00028876,eval,motocross-jump,q12,16,20,linear,shared,all_groups,topk_bce,mlp_selector,0.1,3686,0.05371676757931709,0.09070278704166412,0.28459179401397705,0.31871187686920166
stage97_00014429,stage79_00028876,eval,motocross-jump,q12,16,20,linear,shared,all_groups,energy_regression,mlp_selector,0.1,3686,0.032013021409511566,0.08027378469705582,0.28459179401397705,0.2820664048194885
stage97_00014429,stage79_00028876,eval,motocross-jump,q12,16,20,linear,group_specific,linear__gap16,topk_bce,mlp_selector,0.1,3686,0.05425935983657837,0.08481352776288986,0.28459179401397705,0.2980181872844696
stage97_00014429,stage79_00028876,eval,motocross-jump,q12,16,20,linear,group_specific,linear__gap16,energy_regression,mlp_selector,0.1,3686,0.03933803737163544,0.07936730980873108,0.28459179401397705,0.2788812220096588
stage97_00014429,stage79_00028876,eval,motocross-jump,q12,16,20,stage65_adapter,endpoint_only,stage65_adapter__gap16,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.016006510704755783,0.06138687953352928,0.23311559855937958,0.2633323669433594
stage97_00014429,stage79_00028876,eval,motocross-jump,q12,16,20,stage65_adapter,shared,all_groups,topk_bce,mlp_selector,0.1,3686,0.1139446571469307,0.11914374679327011,0.23311559855937958,0.5110929608345032
stage97_00014429,stage79_00028876,eval,motocross-jump,q12,16,20,stage65_adapter,shared,all_groups,energy_regression,mlp_selector,0.1,3686,0.1340206116437912,0.12350518256425858,0.23311559855937958,0.5298023223876953
stage97_00014429,stage79_00028876,eval,motocross-jump,q12,16,20,stage65_adapter,group_specific,stage65_adapter__gap16,topk_bce,mlp_selector,0.1,3686,0.11502984166145325,0.1163359135389328,0.23311559855937958,0.4990481734275818
stage97_00014429,stage79_00028876,eval,motocross-jump,q12,16,20,stage65_adapter,group_specific,stage65_adapter__gap16,energy_regression,mlp_selector,0.1,3686,0.10444926470518112,0.1145363450050354,0.23311559855937958,0.49132853746414185
stage97_00014646,stage79_00029295,eval,paragliding-launch,q12,16,76,linear,endpoint_only,linear__gap16,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.3700488209724426,0.2929161489009857,0.6200306415557861,0.4724220633506775
stage97_00014646,stage79_00029295,eval,paragliding-launch,q12,16,76,linear,shared,all_groups,topk_bce,mlp_selector,0.1,3686,0.40070536732673645,0.34941908717155457,0.6200306415557861,0.5635513067245483
stage97_00014646,stage79_00029295,eval,paragliding-launch,q12,16,76,linear,shared,all_groups,energy_regression,mlp_selector,0.1,3686,0.4313619136810303,0.3615586757659912,0.6200306415557861,0.5831303596496582
stage97_00014646,stage79_00029295,eval,paragliding-launch,q12,16,76,linear,group_specific,linear__gap16,topk_bce,mlp_selector,0.1,3686,0.3754747807979584,0.3450945317745209,0.6200306415557861,0.5565765500068665
stage97_00014646,stage79_00029295,eval,paragliding-launch,q12,16,76,linear,group_specific,linear__gap16,energy_regression,mlp_selector,0.1,3686,0.4215952157974243,0.3586595058441162,0.6200306415557861,0.5784544944763184
stage97_00014646,stage79_00029295,eval,paragliding-launch,q12,16,76,stage65_adapter,endpoint_only,stage65_adapter__gap16,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.3621812164783478,0.13991685211658478,0.2050982564687729,0.6821942329406738
stage97_00014646,stage79_00029295,eval,paragliding-launch,q12,16,76,stage65_adapter,shared,all_groups,topk_bce,mlp_selector,0.1,3686,0.5366250872612,0.1682996153831482,0.2050982564687729,0.8205804228782654
stage97_00014646,stage79_00029295,eval,paragliding-launch,q12,16,76,stage65_adapter,shared,all_groups,energy_regression,mlp_selector,0.1,3686,0.5217037200927734,0.16836349666118622,0.2050982564687729,0.8208919167518616
stage97_00014646,stage79_00029295,eval,paragliding-launch,q12,16,76,stage65_adapter,group_specific,stage65_adapter__gap16,topk_bce,mlp_selector,0.1,3686,0.5,0.1660296767950058,0.2050982564687729,0.8095128536224365
stage97_00014646,stage79_00029295,eval,paragliding-launch,q12,16,76,stage65_adapter,group_specific,stage65_adapter__gap16,energy_regression,mlp_selector,0.1,3686,0.5434074997901917,0.1717340052127838,0.2050982564687729,0.8373255133628845
stage97_00013933,stage79_00027959,eval,libby,q12,4,41,linear,endpoint_only,linear__gap4,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.29083016514778137,0.21733543276786804,0.5530330538749695,0.3929881453514099
stage97_00013933,stage79_00027959,eval,libby,q12,4,41,linear,shared,all_groups,topk_bce,mlp_selector,0.1,3686,0.3464460074901581,0.27030184864997864,0.5530330538749695,0.4887625575065613
stage97_00013933,stage79_00027959,eval,libby,q12,4,41,linear,shared,all_groups,energy_regression,mlp_selector,0.1,3686,0.3298968970775604,0.2577660381793976,0.5530330538749695,0.4660951793193817
stage97_00013933,stage79_00027959,eval,libby,q12,4,41,linear,group_specific,linear__gap4,topk_bce,mlp_selector,0.1,3686,0.32718393206596375,0.25603723526000977,0.5530330538749695,0.4629691243171692
stage97_00013933,stage79_00027959,eval,libby,q12,4,41,linear,group_specific,linear__gap4,energy_regression,mlp_selector,0.1,3686,0.34888768196105957,0.2604418098926544,0.5530330538749695,0.4709335267543793
stage97_00013933,stage79_00027959,eval,libby,q12,4,41,stage65_adapter,endpoint_only,stage65_adapter__gap4,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.3233857750892639,0.16803164780139923,0.3073519468307495,0.5467076301574707
stage97_00013933,stage79_00027959,eval,libby,q12,4,41,stage65_adapter,shared,all_groups,topk_bce,mlp_selector,0.1,3686,0.4913184940814972,0.21897543966770172,0.3073519468307495,0.7124582529067993
stage97_00013933,stage79_00027959,eval,libby,q12,4,41,stage65_adapter,shared,all_groups,energy_regression,mlp_selector,0.1,3686,0.5113944411277771,0.22389060258865356,0.3073519468307495,0.7284502387046814
stage97_00013933,stage79_00027959,eval,libby,q12,4,41,stage65_adapter,group_specific,stage65_adapter__gap4,topk_bce,mlp_selector,0.1,3686,0.486163854598999,0.21839693188667297,0.3073519468307495,0.710576057434082
stage97_00013933,stage79_00027959,eval,libby,q12,4,41,stage65_adapter,group_specific,stage65_adapter__gap4,energy_regression,mlp_selector,0.1,3686,0.4864351451396942,0.21928296983242035,0.3073519468307495,0.7134588360786438
stage97_00011533,stage79_00023210,eval,car-roundabout,q12,4,59,linear,endpoint_only,linear__gap4,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.22409115731716156,0.1939908117055893,0.6042906045913696,0.3210223913192749
stage97_00011533,stage79_00023210,eval,car-roundabout,q12,4,59,linear,shared,all_groups,topk_bce,mlp_selector,0.1,3686,0.267498642206192,0.2380620390176773,0.6042906045913696,0.3939529061317444
stage97_00011533,stage79_00023210,eval,car-roundabout,q12,4,59,linear,shared,all_groups,energy_regression,mlp_selector,0.1,3686,0.25583288073539734,0.22738724946975708,0.6042906045913696,0.37628790736198425
stage97_00011533,stage79_00023210,eval,car-roundabout,q12,4,59,linear,group_specific,linear__gap4,topk_bce,mlp_selector,0.1,3686,0.245523601770401,0.2180546671152115,0.6042906045913696,0.36084404587745667
stage97_00011533,stage79_00023210,eval,car-roundabout,q12,4,59,linear,group_specific,linear__gap4,energy_regression,mlp_selector,0.1,3686,0.24959304928779602,0.2212224155664444,0.6042906045913696,0.3660861551761627
stage97_00011533,stage79_00023210,eval,car-roundabout,q12,4,59,stage65_adapter,endpoint_only,stage65_adapter__gap4,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.22002170979976654,0.13003066182136536,0.2895492613315582,0.44907957315444946
stage97_00011533,stage79_00023210,eval,car-roundabout,q12,4,59,stage65_adapter,shared,all_groups,topk_bce,mlp_selector,0.1,3686,0.3255561590194702,0.16740728914737701,0.2895492613315582,0.5781651139259338
stage97_00011533,stage79_00023210,eval,car-roundabout,q12,4,59,stage65_adapter,shared,all_groups,energy_regression,mlp_selector,0.1,3686,0.3239283859729767,0.16669534146785736,0.2895492613315582,0.5757063031196594
stage97_00011533,stage79_00023210,eval,car-roundabout,q12,4,59,stage65_adapter,group_specific,stage65_adapter__gap4,topk_bce,mlp_selector,0.1,3686,0.32013022899627686,0.1644284874200821,0.2895492613315582,0.5678774118423462
stage97_00011533,stage79_00023210,eval,car-roundabout,q12,4,59,stage65_adapter,group_specific,stage65_adapter__gap4,energy_regression,mlp_selector,0.1,3686,0.3217580020427704,0.16534708440303802,0.2895492613315582,0.5710499286651611
stage97_00011316,stage79_00022805,eval,camel,q12,4,71,linear,endpoint_only,linear__gap4,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.2748236656188965,0.23143644630908966,0.6368252038955688,0.3634222447872162
stage97_00011316,stage79_00022805,eval,camel,q12,4,71,linear,shared,all_groups,topk_bce,mlp_selector,0.1,3686,0.35160064697265625,0.3093607425689697,0.6368252038955688,0.48578596115112305
stage97_00011316,stage79_00022805,eval,camel,q12,4,71,linear,shared,all_groups,energy_regression,mlp_selector,0.1,3686,0.3589256703853607,0.299844890832901,0.6368252038955688,0.4708433151245117
stage97_00011316,stage79_00022805,eval,camel,q12,4,71,linear,group_specific,linear__gap4,topk_bce,mlp_selector,0.1,3686,0.3260987401008606,0.2817440927028656,0.6368252038955688,0.4424198269844055
stage97_00011316,stage79_00022805,eval,camel,q12,4,71,linear,group_specific,linear__gap4,energy_regression,mlp_selector,0.1,3686,0.34291914105415344,0.28213363885879517,0.6368252038955688,0.44303151965141296
stage97_00011316,stage79_00022805,eval,camel,q12,4,71,stage65_adapter,endpoint_only,stage65_adapter__gap4,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.26668474078178406,0.1335795819759369,0.24439160525798798,0.5465800762176514
stage97_00011316,stage79_00022805,eval,camel,q12,4,71,stage65_adapter,shared,all_groups,topk_bce,mlp_selector,0.1,3686,0.4755832850933075,0.17853480577468872,0.24439160525798798,0.7305275797843933
stage97_00011316,stage79_00022805,eval,camel,q12,4,71,stage65_adapter,shared,all_groups,energy_regression,mlp_selector,0.1,3686,0.44981008768081665,0.1755475103855133,0.24439160525798798,0.7183041572570801
stage97_00011316,stage79_00022805,eval,camel,q12,4,71,stage65_adapter,group_specific,stage65_adapter__gap4,topk_bce,mlp_selector,0.1,3686,0.44981008768081665,0.17400407791137695,0.24439160525798798,0.7119887471199036
stage97_00011316,stage79_00022805,eval,camel,q12,4,71,stage65_adapter,group_specific,stage65_adapter__gap4,energy_regression,mlp_selector,0.1,3686,0.45876288414001465,0.17538897693157196,0.24439160525798798,0.7176554799079895
stage97_00012873,stage79_00025930,eval,goat,q12,4,57,linear,endpoint_only,linear__gap4,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.1565382480621338,0.13673493266105652,0.48261359333992004,0.2833217680454254
stage97_00012873,stage79_00025930,eval,goat,q12,4,57,linear,shared,all_groups,topk_bce,mlp_selector,0.1,3686,0.21920780837535858,0.18795646727085114,0.48261359333992004,0.3894554078578949
stage97_00012873,stage79_00025930,eval,goat,q12,4,57,linear,shared,all_groups,energy_regression,mlp_selector,0.1,3686,0.20835593342781067,0.18165123462677002,0.48261359333992004,0.37639063596725464
stage97_00012873,stage79_00025930,eval,goat,q12,4,57,linear,group_specific,linear__gap4,topk_bce,mlp_selector,0.1,3686,0.20157352089881897,0.17419718205928802,0.48261359333992004,0.360945463180542
stage97_00012873,stage79_00025930,eval,goat,q12,4,57,linear,group_specific,linear__gap4,energy_regression,mlp_selector,0.1,3686,0.1988605558872223,0.17239858210086823,0.48261359333992004,0.3572186529636383
stage97_00012873,stage79_00025930,eval,goat,q12,4,57,stage65_adapter,endpoint_only,stage65_adapter__gap4,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.151654914021492,0.11241316795349121,0.2628665268421173,0.4276435375213623
stage97_00012873,stage79_00025930,eval,goat,q12,4,57,stage65_adapter,shared,all_groups,topk_bce,mlp_selector,0.1,3686,0.3298968970775604,0.1619345098733902,0.2628665268421173,0.6160331964492798
stage97_00012873,stage79_00025930,eval,goat,q12,4,57,stage65_adapter,shared,all_groups,energy_regression,mlp_selector,0.1,3686,0.32013022899627686,0.15953415632247925,0.2628665268421173,0.6069017648696899
stage97_00012873,stage79_00025930,eval,goat,q12,4,57,stage65_adapter,group_specific,stage65_adapter__gap4,topk_bce,mlp_selector,0.1,3686,0.3374932110309601,0.16309854388237,0.2628665268421173,0.6204614639282227
stage97_00012873,stage79_00025930,eval,goat,q12,4,57,stage65_adapter,group_specific,stage65_adapter__gap4,energy_regression,mlp_selector,0.1,3686,0.33640801906585693,0.16353675723075867,0.2628665268421173,0.6221284866333008
stage97_00015126,stage79_00030332,eval,scooter-black,q12,4,35,linear,endpoint_only,linear__gap4,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.12533912062644958,0.1188785508275032,0.4723081886768341,0.25169700384140015
stage97_00015126,stage79_00030332,eval,scooter-black,q12,4,35,linear,shared,all_groups,topk_bce,mlp_selector,0.1,3686,0.16196419298648834,0.1554136723279953,0.4723081886768341,0.3290514051914215
stage97_00015126,stage79_00030332,eval,scooter-black,q12,4,35,linear,shared,all_groups,energy_regression,mlp_selector,0.1,3686,0.142702117562294,0.1498379111289978,0.4723081886768341,0.31724604964256287
stage97_00015126,stage79_00030332,eval,scooter-black,q12,4,35,linear,group_specific,linear__gap4,topk_bce,mlp_selector,0.1,3686,0.1383613646030426,0.1450718194246292,0.4723081886768341,0.30715498328208923
stage97_00015126,stage79_00030332,eval,scooter-black,q12,4,35,linear,group_specific,linear__gap4,energy_regression,mlp_selector,0.1,3686,0.12995116412639618,0.14135919511318207,0.4723081886768341,0.2992944121360779
stage97_00015126,stage79_00030332,eval,scooter-black,q12,4,35,stage65_adapter,endpoint_only,stage65_adapter__gap4,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.11937059462070465,0.10645010322332382,0.30029943585395813,0.3544798493385315
stage97_00015126,stage79_00030332,eval,scooter-black,q12,4,35,stage65_adapter,shared,all_groups,topk_bce,mlp_selector,0.1,3686,0.22354856133460999,0.15420445799827576,0.30029943585395813,0.513502299785614
stage97_00015126,stage79_00030332,eval,scooter-black,q12,4,35,stage65_adapter,shared,all_groups,energy_regression,mlp_selector,0.1,3686,0.21486707031726837,0.14944112300872803,0.30029943585395813,0.49764037132263184
stage97_00015126,stage79_00030332,eval,scooter-black,q12,4,35,stage65_adapter,group_specific,stage65_adapter__gap4,topk_bce,mlp_selector,0.1,3686,0.21568095684051514,0.15017955005168915,0.30029943585395813,0.5000993609428406
stage97_00015126,stage79_00030332,eval,scooter-black,q12,4,35,stage65_adapter,group_specific,stage65_adapter__gap4,energy_regression,mlp_selector,0.1,3686,0.2164948433637619,0.15294994413852692,0.30029943585395813,0.5093247890472412
stage97_00013116,stage79_00026369,eval,gold-fish,q12,8,3,linear,endpoint_only,linear__gap8,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.3792729377746582,0.3178190290927887,0.5885918736457825,0.539965033531189
stage97_00013116,stage79_00026369,eval,gold-fish,q12,8,3,linear,shared,all_groups,topk_bce,mlp_selector,0.1,3686,0.3396635949611664,0.27793240547180176,0.5885918736457825,0.47219884395599365
stage97_00013116,stage79_00026369,eval,gold-fish,q12,8,3,linear,shared,all_groups,energy_regression,mlp_selector,0.1,3686,0.39446553587913513,0.3278351426124573,0.5885918736457825,0.5569821000099182
stage97_00013116,stage79_00026369,eval,gold-fish,q12,8,3,linear,group_specific,linear__gap8,topk_bce,mlp_selector,0.1,3686,0.32501357793807983,0.28087860345840454,0.5885918736457825,0.4772043526172638
stage97_00013116,stage79_00026369,eval,gold-fish,q12,8,3,linear,group_specific,linear__gap8,energy_regression,mlp_selector,0.1,3686,0.38958221673965454,0.3259047269821167,0.5885918736457825,0.5537024140357971
stage97_00013116,stage79_00026369,eval,gold-fish,q12,8,3,stage65_adapter,endpoint_only,stage65_adapter__gap8,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.34970158338546753,0.13053104281425476,0.1834556609392166,0.7115127444267273
stage97_00013116,stage79_00026369,eval,gold-fish,q12,8,3,stage65_adapter,shared,all_groups,topk_bce,mlp_selector,0.1,3686,0.4815518260002136,0.14380618929862976,0.1834556609392166,0.7838743329048157
stage97_00013116,stage79_00026369,eval,gold-fish,q12,8,3,stage65_adapter,shared,all_groups,energy_regression,mlp_selector,0.1,3686,0.4348887801170349,0.1414056271314621,0.1834556609392166,0.7707891464233398
stage97_00013116,stage79_00026369,eval,gold-fish,q12,8,3,stage65_adapter,group_specific,stage65_adapter__gap8,topk_bce,mlp_selector,0.1,3686,0.4576776921749115,0.142323300242424,0.1834556609392166,0.7757912874221802
stage97_00013116,stage79_00026369,eval,gold-fish,q12,8,3,stage65_adapter,group_specific,stage65_adapter__gap8,energy_regression,mlp_selector,0.1,3686,0.46527400612831116,0.14417247474193573,0.1834556609392166,0.7858709692955017
stage97_00013428,stage79_00027009,eval,india,q12,4,70,linear,endpoint_only,linear__gap4,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.3638090193271637,0.27143940329551697,0.573872447013855,0.4729960560798645
stage97_00013428,stage79_00027009,eval,india,q12,4,70,linear,shared,all_groups,topk_bce,mlp_selector,0.1,3686,0.3084644675254822,0.2509995996952057,0.573872447013855,0.43737873435020447
stage97_00013428,stage79_00027009,eval,india,q12,4,70,linear,shared,all_groups,energy_regression,mlp_selector,0.1,3686,0.34454694390296936,0.26280516386032104,0.573872447013855,0.4579504728317261
stage97_00013428,stage79_00027009,eval,india,q12,4,70,linear,group_specific,linear__gap4,topk_bce,mlp_selector,0.1,3686,0.3147042989730835,0.24939726293087006,0.573872447013855,0.4345865845680237
stage97_00013428,stage79_00027009,eval,india,q12,4,70,linear,group_specific,linear__gap4,energy_regression,mlp_selector,0.1,3686,0.35377103090286255,0.268205851316452,0.573872447013855,0.4673614501953125
stage97_00013428,stage79_00027009,eval,india,q12,4,70,stage65_adapter,endpoint_only,stage65_adapter__gap4,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.36245253682136536,0.1492091566324234,0.23327569663524628,0.6396257877349854
stage97_00013428,stage79_00027009,eval,india,q12,4,70,stage65_adapter,shared,all_groups,topk_bce,mlp_selector,0.1,3686,0.429191529750824,0.1657477617263794,0.23327569663524628,0.7105230689048767
stage97_00013428,stage79_00027009,eval,india,q12,4,70,stage65_adapter,shared,all_groups,energy_regression,mlp_selector,0.1,3686,0.42566466331481934,0.1645139902830124,0.23327569663524628,0.705234169960022
stage97_00013428,stage79_00027009,eval,india,q12,4,70,stage65_adapter,group_specific,stage65_adapter__gap4,topk_bce,mlp_selector,0.1,3686,0.43868693709373474,0.16765892505645752,0.23327569663524628,0.7187157869338989
stage97_00013428,stage79_00027009,eval,india,q12,4,70,stage65_adapter,group_specific,stage65_adapter__gap4,energy_regression,mlp_selector,0.1,3686,0.45225176215171814,0.16758722066879272,0.23327569663524628,0.7184084057807922
stage97_00014360,stage79_00028807,eval,motocross-jump,q12,4,17,linear,endpoint_only,linear__gap4,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.16603364050388336,0.12803098559379578,0.39805880188941956,0.3216383755207062
stage97_00014360,stage79_00028807,eval,motocross-jump,q12,4,17,linear,shared,all_groups,topk_bce,mlp_selector,0.1,3686,0.13917525112628937,0.1401589810848236,0.39805880188941956,0.3521062135696411
stage97_00014360,stage79_00028807,eval,motocross-jump,q12,4,17,linear,shared,all_groups,energy_regression,mlp_selector,0.1,3686,0.16576234996318817,0.14791303873062134,0.39805880188941956,0.3715859055519104
stage97_00014360,stage79_00028807,eval,motocross-jump,q12,4,17,linear,group_specific,linear__gap4,topk_bce,mlp_selector,0.1,3686,0.19994573295116425,0.16315318644046783,0.39805880188941956,0.4098720848560333
stage97_00014360,stage79_00028807,eval,motocross-jump,q12,4,17,linear,group_specific,linear__gap4,energy_regression,mlp_selector,0.1,3686,0.20808464288711548,0.15881623327732086,0.39805880188941956,0.39897680282592773
stage97_00014360,stage79_00028807,eval,motocross-jump,q12,4,17,stage65_adapter,endpoint_only,stage65_adapter__gap4,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.13022246956825256,0.11209391802549362,0.27486905455589294,0.40780842304229736
stage97_00014360,stage79_00028807,eval,motocross-jump,q12,4,17,stage65_adapter,shared,all_groups,topk_bce,mlp_selector,0.1,3686,0.2547476887702942,0.15585346519947052,0.27486905455589294,0.5670098662376404
stage97_00014360,stage79_00028807,eval,motocross-jump,q12,4,17,stage65_adapter,shared,all_groups,energy_regression,mlp_selector,0.1,3686,0.2951709032058716,0.16023370623588562,0.27486905455589294,0.5829455852508545
stage97_00014360,stage79_00028807,eval,motocross-jump,q12,4,17,stage65_adapter,group_specific,stage65_adapter__gap4,topk_bce,mlp_selector,0.1,3686,0.25122082233428955,0.15607918798923492,0.27486905455589294,0.5678310394287109
stage97_00014360,stage79_00028807,eval,motocross-jump,q12,4,17,stage65_adapter,group_specific,stage65_adapter__gap4,energy_regression,mlp_selector,0.1,3686,0.2615301012992859,0.15435507893562317,0.27486905455589294,0.5615586042404175
stage97_00011762,stage79_00023538,eval,car-shadow,q12,16,24,linear,endpoint_only,linear__gap16,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.20455779135227203,0.1946655511856079,0.5999810099601746,0.32445284724235535
stage97_00011762,stage79_00023538,eval,car-shadow,q12,16,24,linear,shared,all_groups,topk_bce,mlp_selector,0.1,3686,0.2539338171482086,0.23068533837795258,0.5999810099601746,0.38448771834373474
stage97_00011762,stage79_00023538,eval,car-shadow,q12,16,24,linear,shared,all_groups,energy_regression,mlp_selector,0.1,3686,0.24959304928779602,0.22436197102069855,0.5999810099601746,0.37394845485687256
stage97_00011762,stage79_00023538,eval,car-shadow,q12,16,24,linear,group_specific,linear__gap16,topk_bce,mlp_selector,0.1,3686,0.25800326466560364,0.23309175670146942,0.5999810099601746,0.38849854469299316
stage97_00011762,stage79_00023538,eval,car-shadow,q12,16,24,linear,group_specific,linear__gap16,energy_regression,mlp_selector,0.1,3686,0.2164948433637619,0.209427610039711,0.5999810099601746,0.34905707836151123
stage97_00011762,stage79_00023538,eval,car-shadow,q12,16,24,stage65_adapter,endpoint_only,stage65_adapter__gap16,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.22436244785785675,0.13195551931858063,0.2663503885269165,0.49542078375816345
stage97_00011762,stage79_00023538,eval,car-shadow,q12,16,24,stage65_adapter,shared,all_groups,topk_bce,mlp_selector,0.1,3686,0.33532285690307617,0.16150201857089996,0.2663503885269165,0.6063517332077026
stage97_00011762,stage79_00023538,eval,car-shadow,q12,16,24,stage65_adapter,shared,all_groups,energy_regression,mlp_selector,0.1,3686,0.2875746190547943,0.15203557908535004,0.2663503885269165,0.5708104372024536
stage97_00011762,stage79_00023538,eval,car-shadow,q12,16,24,stage65_adapter,group_specific,stage65_adapter__gap16,topk_bce,mlp_selector,0.1,3686,0.32040151953697205,0.16001693904399872,0.2663503885269165,0.6007760763168335
stage97_00011762,stage79_00023538,eval,car-shadow,q12,16,24,stage65_adapter,group_specific,stage65_adapter__gap16,energy_regression,mlp_selector,0.1,3686,0.30032554268836975,0.1538621187210083,0.2663503885269165,0.5776680707931519
stage97_00013670,stage79_00027456,eval,kite-surf,q12,4,10,linear,endpoint_only,linear__gap4,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.4872490465641022,0.35729724168777466,0.6800713539123535,0.5253819823265076
stage97_00013670,stage79_00027456,eval,kite-surf,q12,4,10,linear,shared,all_groups,topk_bce,mlp_selector,0.1,3686,0.49647313356399536,0.39648959040641785,0.6800713539123535,0.5830117464065552
stage97_00013670,stage79_00027456,eval,kite-surf,q12,4,10,linear,shared,all_groups,energy_regression,mlp_selector,0.1,3686,0.5127509236335754,0.39886921644210815,0.6800713539123535,0.5865108370780945
