measurement_key,sequence,target_index,left_index,right_index,segment_length,normalized_time,used_by_schedules,schedule_count,selected_half,payload_bytes,stage184_selected_psnr,psnr,psnr_delta_vs_stage184,ssim,ms_ssim,lpips,status,error
residual::india:00015:00000:00016,india,15,0,16,16,0.9375,uniform_gap16,1,right,210813,32.33206252501973,32.330014760506124,-0.0020477645136054434,0.9244182705879211,0.9883676171302795,0.12818171083927155,ok,
residual::india:00015:00012:00018,india,15,12,18,6,0.5,uniform_gap6,1,right,239698,32.00399215727178,32.01033366854595,0.006341511274165157,0.9105205535888672,0.9870741367340088,0.15429869294166565,ok,
residual::india:00015:00014:00016,india,15,14,16,2,0.5,uniform_gap2,1,right,224655,32.289415537515836,32.28615642858288,-0.0032591089329585543,0.9227085113525391,0.9882012009620667,0.13120733201503754,ok,
residual::india:00016:00012:00018,india,16,12,18,6,0.6666666666666666,uniform_gap6,1,right,232021,31.64168603060668,31.64583541907497,0.004149388468288606,0.9154143929481506,0.9875593781471252,0.14512433111667633,ok,
residual::india:00017:00012:00018,india,17,12,18,6,0.8333333333333334,uniform_gap6,1,right,223638,31.46051001015458,31.45900217622648,-0.0015078339280982789,0.916654109954834,0.9877635836601257,0.13530483841896057,ok,
residual::india:00017:00016:00018,india,17,16,18,2,0.5,uniform_gap2,1,left,220248,31.472369090607593,31.471566219596035,-0.0008028710115581816,0.9170114398002625,0.9876959919929504,0.1330147385597229,ok,
residual::india:00017:00016:00032,india,17,16,32,16,0.0625,uniform_gap16,1,left,210196,31.448792973099398,31.44900083239143,0.00020785929203270825,0.9157772660255432,0.9875389933586121,0.13519251346588135,ok,
residual::india:00018:00016:00032,india,18,16,32,16,0.125,uniform_gap16,1,left,226219,32.9683683611383,32.97476685956427,0.0063984984259661815,0.9229015707969666,0.9884192943572998,0.13829520344734192,ok,
residual::india:00019:00016:00032,india,19,16,32,16,0.1875,uniform_gap16,1,left,233709,31.848383391683743,31.844235444893123,-0.0041479467906206935,0.9045417308807373,0.9867272973060608,0.15993456542491913,ok,
residual::india:00019:00018:00020,india,19,18,20,2,0.5,uniform_gap2,1,left,232506,32.25763115356371,32.251748285754566,-0.005882867809141601,0.9202811121940613,0.9884670376777649,0.1310376524925232,ok,
residual::india:00019:00018:00024,india,19,18,24,6,0.16666666666666666,uniform_gap6,1,left,232702,32.3736886510259,32.36990716343704,-0.0037814875888599886,0.9247036576271057,0.9888848662376404,0.12179000675678253,ok,
residual::india:00020:00016:00032,india,20,16,32,16,0.25,uniform_gap16,1,left,239170,31.275205288554314,31.270807110269885,-0.004398178284429122,0.8903937339782715,0.9849022626876831,0.1842820793390274,ok,
residual::india:00020:00018:00024,india,20,18,24,6,0.3333333333333333,uniform_gap6,1,left,242684,31.959803400465788,31.961169548548654,0.0013661480828659478,0.9176342487335205,0.9882422089576721,0.13901951909065247,ok,
residual::india:00021:00016:00032,india,21,16,32,16,0.3125,uniform_gap16,1,left,242481,31.744565132775357,31.74362157993233,-0.000943552843025941,0.8810530304908752,0.9837079048156738,0.19990864396095276,ok,
residual::india:00021:00018:00024,india,21,18,24,6,0.5,uniform_gap6,1,left,246751,32.66907613452911,32.67399671541724,0.00492058088813252,0.911543071269989,0.9878068566322327,0.156709223985672,ok,
residual::india:00021:00020:00022,india,21,20,22,2,0.5,uniform_gap2,1,left,227574,32.779802964492035,32.77953016511041,-0.0002727993816264984,0.9164007306098938,0.9885433316230774,0.14476099610328674,ok,
residual::india:00022:00016:00032,india,22,16,32,16,0.375,uniform_gap16,1,left,245056,31.172845076606034,31.164753563281657,-0.008091513324377075,0.8669888377189636,0.9810701012611389,0.2141198068857193,ok,
residual::india:00022:00018:00024,india,22,18,24,6,0.6666666666666666,uniform_gap6,1,left,251876,32.26536956156441,32.26389792162904,-0.0014716399353744691,0.9003024101257324,0.9864861369132996,0.17036959528923035,ok,
residual::india:00023:00016:00032,india,23,16,32,16,0.4375,uniform_gap16,1,left,247978,30.151356932125843,30.138264698464038,-0.013092233661804897,0.8405538201332092,0.9764484763145447,0.23759755492210388,ok,
residual::india:00023:00018:00024,india,23,18,24,6,0.8333333333333334,uniform_gap6,1,right,211994,32.04190213730569,32.043419808243954,0.0015176709382629383,0.9091467261314392,0.9873611330986023,0.15308693051338196,ok,
residual::india:00023:00022:00024,india,23,22,24,2,0.5,uniform_gap2,1,left,214195,32.150307390386914,32.14836799841079,-0.0019393919761228062,0.9139987826347351,0.9878535866737366,0.142665296792984,ok,
residual::india:00024:00016:00032,india,24,16,32,16,0.5,uniform_gap16,1,left,248450,30.316626991465316,30.31707322073138,0.00044622926606407987,0.8303119540214539,0.9734238386154175,0.2578621804714203,ok,
residual::india:00025:00016:00032,india,25,16,32,16,0.5625,uniform_gap16,1,left,249012,29.692445224188976,29.698761477655093,0.006316253466117416,0.8037755489349365,0.9668285250663757,0.2857321500778198,ok,
residual::india:00025:00024:00026,india,25,24,26,2,0.5,uniform_gap2,1,left,218729,32.15983446412055,32.1587401448498,-0.001094319270748656,0.8991184234619141,0.9858469367027283,0.17202138900756836,ok,
residual::india:00025:00024:00030,india,25,24,30,6,0.16666666666666666,uniform_gap6,1,left,213596,32.546925408426326,32.54879983906454,0.0018744306382174614,0.9126522541046143,0.9875296950340271,0.1520269364118576,ok,
residual::india:00026:00016:00032,india,26,16,32,16,0.625,uniform_gap16,1,right,244123,29.8153825329533,29.80768753633526,-0.0076949966180421825,0.8062812685966492,0.9678733944892883,0.29561150074005127,ok,
residual::india:00026:00024:00030,india,26,24,30,6,0.3333333333333333,uniform_gap6,1,left,224644,31.682564235520548,31.68113292885435,-0.0014313066661983953,0.8757447600364685,0.9831579327583313,0.21872256696224213,ok,
residual::india:00027:00016:00032,india,27,16,32,16,0.6875,uniform_gap16,1,right,242873,30.934180556815146,30.928643051301773,-0.0055375055133737305,0.8311075568199158,0.9745256900787354,0.2766946852207184,ok,
residual::india:00027:00024:00030,india,27,24,30,6,0.5,uniform_gap6,1,left,231948,31.01761026707422,31.008633122947643,-0.008977144126578906,0.8338486552238464,0.975771963596344,0.27139702439308167,ok,
residual::india:00027:00026:00028,india,27,26,28,2,0.5,uniform_gap2,1,left,227969,33.068296731093966,33.06556454342678,-0.00273218766718486,0.9081165790557861,0.9868378043174744,0.16586333513259888,ok,
residual::india:00028:00016:00032,india,28,16,32,16,0.75,uniform_gap16,1,right,241371,31.787112318781343,31.78505279661651,-0.0020595221648314066,0.8563518524169922,0.9790664911270142,0.25701653957366943,ok,
residual::india:00028:00024:00030,india,28,24,30,6,0.6666666666666666,uniform_gap6,1,right,229089,31.78357359456056,31.78245499667859,-0.001118597881969663,0.8600205779075623,0.9794532060623169,0.25219136476516724,ok,
residual::india:00029:00016:00032,india,29,16,32,16,0.8125,uniform_gap16,1,right,238323,32.68659008995266,32.68368861991519,-0.002901470037471654,0.8819766044616699,0.9832979440689087,0.21577268838882446,ok,
residual::india:00029:00024:00030,india,29,24,30,6,0.8333333333333334,uniform_gap6,1,right,214124,33.37692225343232,33.38055896234698,0.003636708914662279,0.9091157913208008,0.9863182306289673,0.17274010181427002,ok,
residual::india:00029:00028:00030,india,29,28,30,2,0.5,uniform_gap2,1,left,228772,33.51804976760608,33.51989056238288,0.0018407947767968835,0.9123170375823975,0.9870998859405518,0.1603696644306183,ok,
residual::india:00030:00016:00032,india,30,16,32,16,0.875,uniform_gap16,1,right,235250,33.27217238690876,33.26790418808892,-0.004268198819836755,0.9082987308502197,0.9865164756774902,0.17498087882995605,ok,
residual::india:00031:00016:00032,india,31,16,32,16,0.9375,uniform_gap16,1,right,226051,33.9092703282922,33.90759008109702,-0.0016802471951820053,0.9292389750480652,0.9890785813331604,0.12387030571699142,ok,
residual::india:00031:00030:00036,india,31,30,36,6,0.16666666666666666,uniform_gap6,1,left,216538,33.21506323308664,33.217249742799375,0.00218650971273604,0.9056844711303711,0.9866214990615845,0.17705008387565613,ok,
residual::india:00032:00030:00036,india,32,30,36,6,0.3333333333333333,uniform_gap6,1,left,232860,32.03995878789327,32.04095280055334,0.0009940126600724852,0.8623937964439392,0.9802343845367432,0.244066059589386,ok,
residual::india:00033:00030:00036,india,33,30,36,6,0.5,uniform_gap6,1,left,241169,31.072817055903656,31.074859629192368,0.0020425732887119352,0.8131337761878967,0.970244288444519,0.3228580057621002,ok,
residual::india:00033:00032:00034,india,33,32,34,2,0.5,uniform_gap2,1,right,229672,33.66186986537559,33.664441486311595,0.0025716209360027165,0.8892071843147278,0.9848514199256897,0.21941101551055908,ok,
residual::india:00033:00032:00048,india,33,32,48,16,0.0625,uniform_gap16,1,left,232262,35.58713257435478,35.58803817931829,0.0009056049635063346,0.9462693333625793,0.9907620549201965,0.10868622362613678,ok,
residual::india:00034:00030:00036,india,34,30,36,6,0.6666666666666666,uniform_gap6,1,right,245830,33.15499188543884,33.143284785013726,-0.011707100425113026,0.8612790703773499,0.980027437210083,0.26870134472846985,ok,
residual::india:00034:00032:00048,india,34,32,48,16,0.125,uniform_gap16,1,left,241549,35.80172502202539,35.80154138462073,-0.00018363740466043055,0.9366230964660645,0.989997386932373,0.1545792669057846,ok,
residual::india:00035:00030:00036,india,35,30,36,6,0.8333333333333334,uniform_gap6,1,right,233818,35.836831449299645,35.84445131093072,0.00761986163107764,0.9281063675880432,0.9898312091827393,0.17785149812698364,ok,
residual::india:00035:00032:00048,india,35,32,48,16,0.1875,uniform_gap16,1,left,245074,35.26223335459005,35.262053337119866,-0.00018001747018558945,0.9145593643188477,0.9879151582717896,0.2156633734703064,ok,
residual::india:00035:00034:00036,india,35,34,36,2,0.5,uniform_gap2,1,right,238259,34.68651515491604,34.664706539223054,-0.02180861569298287,0.8946117758750916,0.9858094453811646,0.2383977770805359,ok,
residual::india:00036:00032:00048,india,36,32,48,16,0.25,uniform_gap16,1,left,245675,34.87471601320002,34.87520456557954,0.0004885523795152835,0.8870184421539307,0.9842239022254944,0.2747906446456909,ok,
residual::india:00037:00032:00048,india,37,32,48,16,0.3125,uniform_gap16,1,left,245826,33.43693488784896,33.435790766046914,-0.0011441218020493693,0.8528901934623718,0.9783106446266174,0.3147970736026764,ok,
residual::india:00037:00036:00038,india,37,36,38,2,0.5,uniform_gap2,1,right,224905,33.998091086016146,34.00737184909127,0.009280763075125265,0.8678674697875977,0.9811577200889587,0.28600841760635376,ok,
residual::india:00037:00036:00042,india,37,36,42,6,0.16666666666666666,uniform_gap6,1,left,229196,35.79134775582524,35.78686639089781,-0.004481364927428899,0.9185850620269775,0.9880750775337219,0.2112039029598236,ok,
residual::india:00038:00032:00048,india,38,32,48,16,0.375,uniform_gap16,1,left,247749,33.17033524429641,33.18045825480504,0.010123010508628738,0.8283892273902893,0.9726802706718445,0.3504992425441742,ok,
residual::india:00038:00036:00042,india,38,36,42,6,0.3333333333333333,uniform_gap6,1,left,239107,33.63556613588051,33.632748677621734,-0.0028174582587752184,0.8379595875740051,0.9754552245140076,0.3213523328304291,ok,
residual::india:00039:00032:00048,india,39,32,48,16,0.4375,uniform_gap16,1,left,248020,32.074518475600804,32.07810097905718,0.0035825034563785607,0.8061583638191223,0.9658046364784241,0.35830116271972656,ok,
residual::india:00039:00036:00042,india,39,36,42,6,0.5,uniform_gap6,1,right,244523,33.49702912480726,33.50078512077245,0.003755995965185832,0.8459630012512207,0.9776089787483215,0.3045659363269806,ok,
residual::india:00039:00038:00040,india,39,38,40,2,0.5,uniform_gap2,1,right,238030,35.86934705211029,35.86920838272996,-0.0001386693803340222,0.9147977828979492,0.9877475500106812,0.20872971415519714,ok,
residual::india:00040:00032:00048,india,40,32,48,16,0.5,uniform_gap16,1,left,248261,31.567654745260448,31.57240489243353,0.004750147173080421,0.7870357632637024,0.9591149687767029,0.36438417434692383,ok,
residual::india:00040:00036:00042,india,40,36,42,6,0.6666666666666666,uniform_gap6,1,right,236788,35.33103104215372,35.32756646523293,-0.0034645769207912736,0.8991358280181885,0.9854871034622192,0.23215487599372864,ok,
residual::india:00041:00032:00048,india,41,32,48,16,0.5625,uniform_gap16,1,right,253804,30.886800259031695,30.893942448945243,0.0071421899135479805,0.7902882099151611,0.9610649347305298,0.3403610289096832,ok,
residual::india:00041:00036:00042,india,41,36,42,6,0.8333333333333334,uniform_gap6,1,right,218412,34.95589013084935,34.95775647008478,0.0018663392354341113,0.9326258301734924,0.989681601524353,0.155659481883049,ok,
residual::india:00041:00040:00042,india,41,40,42,2,0.5,uniform_gap2,1,right,208745,33.283462092703175,33.28102836765891,-0.002433725044262758,0.8789181709289551,0.9831892848014832,0.25953084230422974,ok,
residual::india:00042:00032:00048,india,42,32,48,16,0.625,uniform_gap16,1,right,252850,31.179802534882217,31.186476144917627,0.006673610035409894,0.8136397004127502,0.9695596694946289,0.31336450576782227,ok,
residual::india:00043:00032:00048,india,43,32,48,16,0.6875,uniform_gap16,1,right,251765,31.26590008815523,31.259132794099393,-0.006767294055837425,0.8379822373390198,0.9757875800132751,0.26688939332962036,ok,
residual::india:00043:00042:00044,india,43,42,44,2,0.5,uniform_gap2,1,left,218028,32.59803820231881,32.588973071410734,-0.009065130908076924,0.8877361416816711,0.984332799911499,0.22295868396759033,ok,
residual::india:00043:00042:00048,india,43,42,48,6,0.16666666666666666,uniform_gap6,1,left,219833,33.43728127906237,33.437409858033206,0.00012857897083762282,0.9224501252174377,0.9885063767433167,0.14436498284339905,ok,
residual::india:00044:00032:00048,india,44,32,48,16,0.75,uniform_gap16,1,right,248641,31.656043783928315,31.65512074687838,-0.0009230370499331286,0.8667910695075989,0.9811050891876221,0.2228715866804123,ok,
residual::india:00044:00042:00048,india,44,42,48,6,0.3333333333333333,uniform_gap6,1,left,233584,32.20123102262328,32.1945364676356,-0.006694554987682011,0.8878739476203918,0.9843635559082031,0.1937158852815628,ok,
residual::india:00045:00032:00048,india,45,32,48,16,0.8125,uniform_gap16,1,right,245501,33.50227008334399,33.502734415259745,0.00046433191575800947,0.9017519354820251,0.9859053492546082,0.18125692009925842,ok,
residual::india:00045:00042:00048,india,45,42,48,6,0.5,uniform_gap6,1,right,244805,32.422308280928156,32.41944655384135,-0.002861727086809651,0.8646862506866455,0.980581521987915,0.23220813274383545,ok,
residual::india:00045:00044:00046,india,45,44,46,2,0.5,uniform_gap2,1,left,213382,32.30220931513859,32.274061378247524,-0.02814793689106665,0.8644328117370605,0.9792157411575317,0.2475748360157013,ok,
residual::india:00046:00032:00048,india,46,32,48,16,0.875,uniform_gap16,1,right,243472,35.07320440308852,35.07402438033211,0.0008199772435943942,0.9299895167350769,0.9891415238380432,0.13652403652668,ok,
residual::india:00046:00042:00048,india,46,42,48,6,0.6666666666666666,uniform_gap6,1,right,241268,34.33021333358463,34.33937728700797,0.009163953423339422,0.908825695514679,0.9869569540023804,0.1668938249349594,ok,
residual::india:00047:00032:00048,india,47,32,48,16,0.9375,uniform_gap16,1,right,236521,35.13641975577258,35.135147106521266,-0.00127264925131243,0.9448502063751221,0.9905433654785156,0.09721861779689789,ok,
residual::india:00047:00042:00048,india,47,42,48,6,0.8333333333333334,uniform_gap6,1,right,232110,34.92068836945526,34.919700641994346,-0.0009877274609166875,0.9379393458366394,0.9899248480796814,0.11038392782211304,ok,
residual::india:00047:00046:00048,india,47,46,48,2,0.5,uniform_gap2,1,right,226198,32.83765314298762,32.83618165923876,-0.0014714837488583044,0.8749382495880127,0.9821441769599915,0.21784889698028564,ok,
residual::india:00049:00048:00050,india,49,48,50,2,0.5,uniform_gap2,1,right,227414,33.12310531749749,33.15527206886784,0.03216675137034741,0.8815745711326599,0.9829595685005188,0.2079983949661255,ok,
residual::india:00049:00048:00054,india,49,48,54,6,0.16666666666666666,uniform_gap6,1,left,232363,35.44201581972805,35.44175296890126,-0.0002628508267861207,0.9399325251579285,0.9904645085334778,0.10558031499385834,ok,
residual::india:00049:00048:00064,india,49,48,64,16,0.0625,uniform_gap16,1,left,240259,35.88962376457839,35.88989701805569,0.0002732534773031148,0.9502745270729065,0.9913860559463501,0.08655543625354767,ok,
residual::india:00050:00048:00054,india,50,48,54,6,0.3333333333333333,uniform_gap6,1,left,242496,34.22090093273752,34.21893142720502,-0.001969505532500193,0.9071634411811829,0.9872098565101624,0.16409361362457275,ok,
residual::india:00050:00048:00064,india,50,48,64,16,0.125,uniform_gap16,1,left,250415,35.588681232301745,35.58547012081069,-0.0032111114910549077,0.9408034682273865,0.9906603097915649,0.11230334639549255,ok,
residual::india:00051:00048:00054,india,51,48,54,6,0.5,uniform_gap6,1,left,249122,32.97381768891726,32.981372672555366,0.007554983638108581,0.8723710179328918,0.9820884466171265,0.21394678950309753,ok,
residual::india:00051:00048:00064,india,51,48,64,16,0.1875,uniform_gap16,1,left,255731,35.16330079365526,35.16476480081415,0.0014640071588871706,0.9266479015350342,0.9891680479049683,0.13671667873859406,ok,
residual::india:00051:00050:00052,india,51,50,52,2,0.5,uniform_gap2,1,left,231084,33.56064610873976,33.55625548372642,-0.004390625013343197,0.8871961236000061,0.984325110912323,0.1928061991930008,ok,
residual::india:00052:00048:00054,india,52,48,54,6,0.6666666666666666,uniform_gap6,1,right,234781,32.81672670749557,32.81059291757018,-0.006133789925385713,0.8781421184539795,0.9828156232833862,0.20700040459632874,ok,
residual::india:00052:00048:00064,india,52,48,64,16,0.25,uniform_gap16,1,left,257900,33.63623297415293,33.62597459264129,-0.01025838151164038,0.9005401730537415,0.9859887957572937,0.17122894525527954,ok,
residual::india:00053:00048:00054,india,53,48,54,6,0.8333333333333334,uniform_gap6,1,right,223609,34.567010330446934,34.5641030150326,-0.0029073154143333113,0.9271853566169739,0.98947674036026,0.13385076820850372,ok,
residual::india:00053:00048:00064,india,53,48,64,16,0.3125,uniform_gap16,1,left,259763,32.89632028121106,32.903515592078875,0.007195310867814442,0.8821849226951599,0.98284912109375,0.18585003912448883,ok,
residual::india:00053:00052:00054,india,53,52,54,2,0.5,uniform_gap2,1,left,222958,33.580945499115046,33.560047869052305,-0.020897630062741257,0.9033763408660889,0.9861810207366943,0.17690470814704895,ok,
residual::india:00054:00048:00064,india,54,48,64,16,0.375,uniform_gap16,1,left,260274,32.085543726968716,32.08717524146608,0.0016315144973617635,0.8635044097900391,0.97902512550354,0.21055729687213898,ok,
residual::india:00055:00048:00064,india,55,48,64,16,0.4375,uniform_gap16,1,left,261151,30.79162033826002,30.773859876414456,-0.017760461845565345,0.8327104449272156,0.9727824926376343,0.24057865142822266,ok,
residual::india:00055:00054:00056,india,55,54,56,2,0.5,uniform_gap2,1,left,227416,32.573774908108774,32.57385858339816,8.3675289388907e-05,0.8897601962089539,0.9848229289054871,0.18455612659454346,ok,
residual::india:00055:00054:00060,india,55,54,60,6,0.16666666666666666,uniform_gap6,1,left,231535,34.43164672898351,34.42760748201633,-0.004039246967181498,0.9400827884674072,0.9907384514808655,0.11150941252708435,ok,
residual::india:00056:00048:00064,india,56,48,64,16,0.5,uniform_gap16,1,right,245988,30.575232056819406,30.57848140029064,0.0032493434712357327,0.8384842872619629,0.9746692180633545,0.2404804229736328,ok,
residual::india:00056:00054:00060,india,56,54,60,6,0.3333333333333333,uniform_gap6,1,left,239975,32.9160953266713,32.90690938016409,-0.009185946507209053,0.9087432026863098,0.987264096736908,0.15754334628582,ok,
residual::india:00057:00048:00064,india,57,48,64,16,0.5625,uniform_gap16,1,right,244284,30.831423554223235,30.848208335293666,0.01678478107043091,0.8490109443664551,0.9774938821792603,0.22635115683078766,ok,
residual::india:00057:00054:00060,india,57,54,60,6,0.5,uniform_gap6,1,right,235294,32.034356861032975,32.05742956954344,0.023072708510461837,0.8879649639129639,0.9844119548797607,0.1848408430814743,ok,
residual::india:00057:00056:00058,india,57,56,58,2,0.5,uniform_gap2,1,right,212376,32.349503710166324,32.3414016860639,-0.008102024102427663,0.9006296992301941,0.9861927628517151,0.17518454790115356,ok,
residual::india:00058:00048:00064,india,58,48,64,16,0.625,uniform_gap16,1,right,241667,31.71952068746571,31.71491386461267,-0.004606822853041592,0.8698112964630127,0.9809886813163757,0.20749811828136444,ok,
residual::india:00058:00054:00060,india,58,54,60,6,0.6666666666666666,uniform_gap6,1,right,231968,33.353145026782144,33.38097384412011,0.02782881733796927,0.9200780987739563,0.9884661436080933,0.14388376474380493,ok,
residual::india:00059:00048:00064,india,59,48,64,16,0.6875,uniform_gap16,1,right,238383,32.49937132606722,32.501934515981475,0.002563189914255304,0.886415958404541,0.9838621616363525,0.18450143933296204,ok,
residual::india:00059:00054:00060,india,59,54,60,6,0.8333333333333334,uniform_gap6,1,right,222912,34.47466011237921,34.48284787744059,0.008187765061379082,0.9417591094970703,0.9907907843589783,0.10591309517621994,ok,
residual::india:00059:00058:00060,india,59,58,60,2,0.5,uniform_gap2,1,right,226788,33.993688448932716,33.997834354457986,0.004145905525270166,0.9277793765068054,0.989520251750946,0.13044583797454834,ok,
residual::india:00060:00048:00064,india,60,48,64,16,0.75,uniform_gap16,1,right,235281,32.56356765194102,32.57230605207967,0.008738400138646796,0.9018834233283997,0.9859319925308228,0.16082604229450226,ok,
residual::india:00061:00048:00064,india,61,48,64,16,0.8125,uniform_gap16,1,right,231513,32.65516530944459,32.65023156978758,-0.0049337396570123815,0.9139645099639893,0.9872527718544006,0.14418266713619232,ok,
residual::india:00061:00060:00062,india,61,60,62,2,0.5,uniform_gap2,1,right,221001,33.233198477959604,33.2292757220329,-0.003922755926701882,0.9320918917655945,0.9897401928901672,0.1152765303850174,ok,
residual::india:00061:00060:00066,india,61,60,66,6,0.16666666666666666,uniform_gap6,1,left,216482,33.35965044863524,33.35856868456584,-0.0010817640694043007,0.9377573132514954,0.9900738596916199,0.10474079102277756,ok,
residual::india:00062:00048:00064,india,62,48,64,16,0.875,uniform_gap16,1,right,229347,33.21393608257322,33.21006085379913,-0.0038752287740919655,0.9293439984321594,0.988951563835144,0.1251690685749054,ok,
residual::india:00062:00060:00066,india,62,60,66,6,0.3333333333333333,uniform_gap6,1,left,226793,33.04532702108275,33.04105240482113,-0.0042746162616182914,0.9221218228340149,0.9882303476333618,0.1367540955543518,ok,
residual::india:00063:00048:00064,india,63,48,64,16,0.9375,uniform_gap16,1,right,221886,33.519200137376856,33.52124074712646,0.0020406097496064035,0.938866913318634,0.9897955656051636,0.10061569511890411,ok,
residual::india:00063:00060:00066,india,63,60,66,6,0.5,uniform_gap6,1,right,228931,32.65432725882825,32.65686986011391,0.0025426012856542,0.9089882969856262,0.9869257211685181,0.1444150060415268,ok,
residual::india:00063:00062:00064,india,63,62,64,2,0.5,uniform_gap2,1,right,225693,33.528667297198716,33.52917434224848,0.0005070450497655088,0.9388627409934998,0.9897730350494385,0.10200123488903046,ok,
residual::india:00064:00060:00066,india,64,60,66,6,0.6666666666666666,uniform_gap6,1,right,222978,33.322770870706975,33.322056486937576,-0.0007143837693988075,0.9260222315788269,0.9886186122894287,0.1291859745979309,ok,
residual::india:00065:00060:00066,india,65,60,66,6,0.8333333333333334,uniform_gap6,1,right,216984,33.36614587451701,33.36931829212628,0.0031724176092708944,0.935091495513916,0.9893421530723572,0.10890858620405197,ok,
residual::india:00065:00064:00066,india,65,64,66,2,0.5,uniform_gap2,1,right,225576,33.39552304687502,33.39418818349806,-0.001334863376960982,0.9357802271842957,0.9894006252288818,0.10629399865865707,ok,
residual::india:00065:00064:00080,india,65,64,80,16,0.0625,uniform_gap16,1,left,214707,33.448090731224035,33.44809352726594,2.7960419046735296e-06,0.9375407099723816,0.9893884062767029,0.10403122752904892,ok,
residual::india:00066:00064:00080,india,66,64,80,16,0.125,uniform_gap16,1,left,222635,33.510318542701036,33.514338719978824,0.004020177277787695,0.9349687099456787,0.9892127513885498,0.10796476900577545,ok,
residual::india:00067:00064:00080,india,67,64,80,16,0.1875,uniform_gap16,1,left,226472,33.24159130947966,33.24243657882487,0.0008452693452127846,0.9257030487060547,0.988179087638855,0.118477962911129,ok,
residual::india:00067:00066:00068,india,67,66,68,2,0.5,uniform_gap2,1,right,223252,33.57238769834457,33.57236237887291,-2.5319471660623094e-05,0.9370972514152527,0.9896813035011292,0.09713868051767349,ok,
residual::india:00067:00066:00072,india,67,66,72,6,0.16666666666666666,uniform_gap6,1,left,217305,33.529448683996456,33.53264491684992,0.0031962328534618223,0.9375620484352112,0.9893855452537537,0.09233231097459793,ok,
residual::india:00068:00064:00080,india,68,64,80,16,0.25,uniform_gap16,1,left,230322,32.991837659417996,32.9886741843358,-0.0031634750821964985,0.918541431427002,0.9870458245277405,0.12961453199386597,ok,
residual::india:00068:00066:00072,india,68,66,72,6,0.3333333333333333,uniform_gap6,1,left,228999,33.42793283389498,33.43088864955837,0.0029558156633910926,0.9335553050041199,0.9889647960662842,0.10525106638669968,ok,
residual::india:00069:00064:00080,india,69,64,80,16,0.3125,uniform_gap16,1,left,233883,32.2003926422068,32.188907028772825,-0.011485613433976027,0.9005913734436035,0.9850733876228333,0.15192322432994843,ok,
residual::india:00069:00066:00072,india,69,66,72,6,0.5,uniform_gap6,1,right,233133,32.8300145295307,32.82508315072955,-0.00493137880115313,0.9217453598976135,0.9879624843597412,0.12315110117197037,ok,
residual::india:00069:00068:00070,india,69,68,70,2,0.5,uniform_gap2,1,left,221075,33.19465614339463,33.19452215811395,-0.00013398528068364612,0.9357964992523193,0.9892675876617432,0.09970498085021973,ok,
residual::india:00070:00064:00080,india,70,64,80,16,0.375,uniform_gap16,1,left,235114,31.944558016772014,31.94145076164803,-0.0031072551239823554,0.8904131054878235,0.9832485914230347,0.163992241024971,ok,
residual::india:00070:00066:00072,india,70,66,72,6,0.6666666666666666,uniform_gap6,1,right,230199,33.12845395126195,33.12709585487626,-0.001358096385693841,0.9314728379249573,0.988673210144043,0.10787602514028549,ok,
residual::india:00071:00064:00080,india,71,64,80,16,0.4375,uniform_gap16,1,right,249781,31.65902037851094,31.66211614168517,0.00309576317422966,0.8812578320503235,0.9823670387268066,0.15862037241458893,ok,
residual::india:00071:00066:00072,india,71,66,72,6,0.8333333333333334,uniform_gap6,1,right,218358,32.922614908604395,32.922464780821244,-0.00015012778315082187,0.9301649928092957,0.988278865814209,0.09340162575244904,ok,
residual::india:00071:00070:00072,india,71,70,72,2,0.5,uniform_gap2,1,right,219703,32.929751714602396,32.9313004301479,0.0015487155455033985,0.9308381080627441,0.9883629083633423,0.09209401905536652,ok,
residual::india:00072:00064:00080,india,72,64,80,16,0.5,uniform_gap16,1,right,247510,32.01995872167474,32.013443998764494,-0.006514722910246462,0.8948702216148376,0.9841521978378296,0.15410776436328888,ok,
residual::india:00073:00064:00080,india,73,64,80,16,0.5625,uniform_gap16,1,right,245244,32.30252545482012,32.29997594569077,-0.0025495091293521455,0.904172420501709,0.9852665662765503,0.13895775377750397,ok,
residual::india:00073:00072:00074,india,73,72,74,2,0.5,uniform_gap2,1,left,215696,33.132014184290334,33.13010506870824,-0.0019091155820945005,0.9337661266326904,0.9884443879127502,0.09427843242883682,ok,
residual::india:00073:00072:00078,india,73,72,78,6,0.16666666666666666,uniform_gap6,1,left,218600,33.120789093070805,33.1212359011218,0.0004468080509951733,0.9330703616142273,0.9883560538291931,0.09650848060846329,ok,
residual::india:00074:00064:00080,india,74,64,80,16,0.625,uniform_gap16,1,right,244192,32.8228062233803,32.824436422672036,0.0016301992917391317,0.917057991027832,0.986686646938324,0.12947560846805573,ok,
residual::india:00074:00072:00078,india,74,72,78,6,0.3333333333333333,uniform_gap6,1,left,227916,33.192743288694516,33.19204654809551,-0.000696740599003931,0.9302099347114563,0.9885672330856323,0.1084342896938324,ok,
residual::india:00075:00064:00080,india,75,64,80,16,0.6875,uniform_gap16,1,right,243583,33.27080269254232,33.27335316205919,0.0025504695168692137,0.9242143034934998,0.9873562455177307,0.11530362069606781,ok,
