measurement_key,sequence,frame_index,used_by_schedules,schedule_count,bits,compression,payload_encoding,anchor_values,bitstream_bytes,bitstream_mib,status,error
keyframe::pigs:00004,pigs,4,uniform_gap2 uniform_gap4,2,12,none,bitpack,479232,719632,0.6862945556640625,ok,
keyframe::pigs:00008,pigs,8,stage165_adaptive uniform_gap2 uniform_gap4 uniform_gap8,4,12,none,bitpack,479232,719637,0.6862993240356445,ok,
keyframe::pigs:00012,pigs,12,uniform_gap2 uniform_gap4 uniform_gap6,3,12,none,bitpack,479232,719639,0.6863012313842773,ok,
keyframe::pigs:00016,pigs,16,stage165_adaptive uniform_gap16 uniform_gap2 uniform_gap4 uniform_gap8,5,12,none,bitpack,479232,719645,0.6863069534301758,ok,
keyframe::pigs:00020,pigs,20,uniform_gap2 uniform_gap4,2,12,none,bitpack,479232,719639,0.6863012313842773,ok,
keyframe::pigs:00024,pigs,24,stage165_adaptive uniform_gap2 uniform_gap4 uniform_gap6 uniform_gap8,5,12,none,bitpack,479232,719633,0.6862955093383789,ok,
keyframe::pigs:00028,pigs,28,uniform_gap2 uniform_gap4,2,12,none,bitpack,479232,719644,0.6863059997558594,ok,
keyframe::pigs:00032,pigs,32,stage165_adaptive uniform_gap16 uniform_gap2 uniform_gap4 uniform_gap8,5,12,none,bitpack,479232,719642,0.6863040924072266,ok,
keyframe::pigs:00036,pigs,36,uniform_gap2 uniform_gap4 uniform_gap6,3,12,none,bitpack,479232,719641,0.6863031387329102,ok,
keyframe::pigs:00040,pigs,40,stage165_adaptive uniform_gap2 uniform_gap4 uniform_gap8,4,12,none,bitpack,479232,719645,0.6863069534301758,ok,
keyframe::pigs:00044,pigs,44,uniform_gap2 uniform_gap4,2,12,none,bitpack,479232,719640,0.6863021850585938,ok,
keyframe::pigs:00048,pigs,48,stage165_adaptive uniform_gap16 uniform_gap2 uniform_gap4 uniform_gap6 uniform_gap8,6,12,none,bitpack,479232,719642,0.6863040924072266,ok,
keyframe::pigs:00052,pigs,52,uniform_gap2 uniform_gap4,2,12,none,bitpack,479232,719641,0.6863031387329102,ok,
keyframe::pigs:00056,pigs,56,stage165_adaptive uniform_gap2 uniform_gap4 uniform_gap8,4,12,none,bitpack,479232,719642,0.6863040924072266,ok,
keyframe::pigs:00060,pigs,60,uniform_gap2 uniform_gap4 uniform_gap6,3,12,none,bitpack,479232,719639,0.6863012313842773,ok,
keyframe::pigs:00064,pigs,64,stage165_adaptive uniform_gap16 uniform_gap2 uniform_gap4 uniform_gap8,5,12,none,bitpack,479232,719643,0.686305046081543,ok,
keyframe::pigs:00068,pigs,68,uniform_gap2 uniform_gap4,2,12,none,bitpack,479232,719646,0.6863079071044922,ok,
keyframe::pigs:00072,pigs,72,stage165_adaptive uniform_gap2 uniform_gap4 uniform_gap6 uniform_gap8,5,12,none,bitpack,479232,719646,0.6863079071044922,ok,
keyframe::pigs:00076,pigs,76,uniform_gap2 uniform_gap4,2,12,none,bitpack,479232,719644,0.6863059997558594,ok,
keyframe::pigs:00078,pigs,78,stage165_adaptive uniform_gap16 uniform_gap2 uniform_gap4 uniform_gap6 uniform_gap8,6,12,none,bitpack,479232,719638,0.6863002777099609,ok,
keyframe::scooter-black:00000,scooter-black,0,stage165_adaptive uniform_gap16 uniform_gap2 uniform_gap4 uniform_gap6 uniform_gap8,6,12,none,bitpack,479232,719643,0.686305046081543,ok,
keyframe::scooter-black:00004,scooter-black,4,stage165_adaptive uniform_gap2 uniform_gap4,3,12,none,bitpack,479232,719649,0.6863107681274414,ok,
keyframe::scooter-black:00008,scooter-black,8,stage165_adaptive uniform_gap2 uniform_gap4 uniform_gap8,4,12,none,bitpack,479232,719645,0.6863069534301758,ok,
keyframe::scooter-black:00010,scooter-black,10,stage165_adaptive uniform_gap2,2,12,none,bitpack,479232,719647,0.6863088607788086,ok,
keyframe::scooter-black:00012,scooter-black,12,uniform_gap2 uniform_gap4 uniform_gap6,3,12,none,bitpack,479232,719640,0.6863021850585938,ok,
keyframe::scooter-black:00016,scooter-black,16,stage165_adaptive uniform_gap16 uniform_gap2 uniform_gap4 uniform_gap8,5,12,none,bitpack,479232,719646,0.6863079071044922,ok,
keyframe::scooter-black:00020,scooter-black,20,uniform_gap2 uniform_gap4,2,12,none,bitpack,479232,719647,0.6863088607788086,ok,
keyframe::scooter-black:00024,scooter-black,24,stage165_adaptive uniform_gap2 uniform_gap4 uniform_gap6 uniform_gap8,5,12,none,bitpack,479232,719652,0.6863136291503906,ok,
keyframe::scooter-black:00027,scooter-black,27,stage165_adaptive,1,12,none,bitpack,479232,719651,0.6863126754760742,ok,
keyframe::scooter-black:00028,scooter-black,28,uniform_gap2 uniform_gap4,2,12,none,bitpack,479232,719653,0.686314582824707,ok,
keyframe::scooter-black:00032,scooter-black,32,stage165_adaptive uniform_gap16 uniform_gap2 uniform_gap4 uniform_gap8,5,12,none,bitpack,479232,719647,0.6863088607788086,ok,
keyframe::scooter-black:00036,scooter-black,36,uniform_gap2 uniform_gap4 uniform_gap6,3,12,none,bitpack,479232,719645,0.6863069534301758,ok,
keyframe::scooter-black:00037,scooter-black,37,stage165_adaptive,1,12,none,bitpack,479232,719649,0.6863107681274414,ok,
keyframe::scooter-black:00040,scooter-black,40,stage165_adaptive uniform_gap2 uniform_gap4 uniform_gap8,4,12,none,bitpack,479232,719648,0.686309814453125,ok,
keyframe::scooter-black:00042,scooter-black,42,stage165_adaptive uniform_gap16 uniform_gap2 uniform_gap4 uniform_gap6 uniform_gap8,6,12,none,bitpack,479232,719653,0.686314582824707,ok,
keyframe::shooting:00000,shooting,0,stage165_adaptive uniform_gap16 uniform_gap2 uniform_gap4 uniform_gap6 uniform_gap8,6,12,none,bitpack,479232,719653,0.686314582824707,ok,
keyframe::shooting:00004,shooting,4,uniform_gap2 uniform_gap4,2,12,none,bitpack,479232,719646,0.6863079071044922,ok,
keyframe::shooting:00007,shooting,7,stage165_adaptive,1,12,none,bitpack,479232,719646,0.6863079071044922,ok,
keyframe::shooting:00008,shooting,8,stage165_adaptive uniform_gap2 uniform_gap4 uniform_gap8,4,12,none,bitpack,479232,719656,0.6863174438476562,ok,
keyframe::shooting:00009,shooting,9,stage165_adaptive,1,12,none,bitpack,479232,719651,0.6863126754760742,ok,
keyframe::shooting:00012,shooting,12,stage165_adaptive uniform_gap2 uniform_gap4 uniform_gap6,4,12,none,bitpack,479232,719644,0.6863059997558594,ok,
keyframe::shooting:00016,shooting,16,stage165_adaptive uniform_gap16 uniform_gap2 uniform_gap4 uniform_gap8,5,12,none,bitpack,479232,719645,0.6863069534301758,ok,
keyframe::shooting:00019,shooting,19,stage165_adaptive,1,12,none,bitpack,479232,719642,0.6863040924072266,ok,
keyframe::shooting:00020,shooting,20,uniform_gap2 uniform_gap4,2,12,none,bitpack,479232,719650,0.6863117218017578,ok,
keyframe::shooting:00024,shooting,24,stage165_adaptive uniform_gap2 uniform_gap4 uniform_gap6 uniform_gap8,5,12,none,bitpack,479232,719650,0.6863117218017578,ok,
keyframe::shooting:00028,shooting,28,uniform_gap2 uniform_gap4,2,12,none,bitpack,479232,719643,0.686305046081543,ok,
keyframe::shooting:00032,shooting,32,stage165_adaptive uniform_gap16 uniform_gap2 uniform_gap4 uniform_gap8,5,12,none,bitpack,479232,719650,0.6863117218017578,ok,
keyframe::shooting:00036,shooting,36,uniform_gap2 uniform_gap4 uniform_gap6,3,12,none,bitpack,479232,719647,0.6863088607788086,ok,
keyframe::shooting:00039,shooting,39,stage165_adaptive uniform_gap16 uniform_gap2 uniform_gap4 uniform_gap6 uniform_gap8,6,12,none,bitpack,479232,719658,0.6863193511962891,ok,
keyframe::soapbox:00000,soapbox,0,stage165_adaptive uniform_gap16 uniform_gap2 uniform_gap4 uniform_gap6 uniform_gap8,6,12,none,bitpack,479232,719647,0.6863088607788086,ok,
keyframe::soapbox:00004,soapbox,4,uniform_gap2 uniform_gap4,2,12,none,bitpack,479232,719648,0.686309814453125,ok,
keyframe::soapbox:00008,soapbox,8,stage165_adaptive uniform_gap2 uniform_gap4 uniform_gap8,4,12,none,bitpack,479232,719645,0.6863069534301758,ok,
keyframe::soapbox:00012,soapbox,12,uniform_gap2 uniform_gap4 uniform_gap6,3,12,none,bitpack,479232,719652,0.6863136291503906,ok,
keyframe::soapbox:00016,soapbox,16,stage165_adaptive uniform_gap16 uniform_gap2 uniform_gap4 uniform_gap8,5,12,none,bitpack,479232,719653,0.686314582824707,ok,
keyframe::soapbox:00020,soapbox,20,uniform_gap2 uniform_gap4,2,12,none,bitpack,479232,719648,0.686309814453125,ok,
keyframe::soapbox:00024,soapbox,24,stage165_adaptive uniform_gap2 uniform_gap4 uniform_gap6 uniform_gap8,5,12,none,bitpack,479232,719650,0.6863117218017578,ok,
keyframe::soapbox:00028,soapbox,28,uniform_gap2 uniform_gap4,2,12,none,bitpack,479232,719647,0.6863088607788086,ok,
keyframe::soapbox:00032,soapbox,32,stage165_adaptive uniform_gap16 uniform_gap2 uniform_gap4 uniform_gap8,5,12,none,bitpack,479232,719644,0.6863059997558594,ok,
keyframe::soapbox:00036,soapbox,36,uniform_gap2 uniform_gap4 uniform_gap6,3,12,none,bitpack,479232,719648,0.686309814453125,ok,
keyframe::soapbox:00040,soapbox,40,stage165_adaptive uniform_gap2 uniform_gap4 uniform_gap8,4,12,none,bitpack,479232,719656,0.6863174438476562,ok,
keyframe::soapbox:00044,soapbox,44,uniform_gap2 uniform_gap4,2,12,none,bitpack,479232,719651,0.6863126754760742,ok,
keyframe::soapbox:00048,soapbox,48,stage165_adaptive uniform_gap16 uniform_gap2 uniform_gap4 uniform_gap6 uniform_gap8,6,12,none,bitpack,479232,719650,0.6863117218017578,ok,
keyframe::soapbox:00049,soapbox,49,stage165_adaptive,1,12,none,bitpack,479232,719653,0.686314582824707,ok,
keyframe::soapbox:00052,soapbox,52,uniform_gap2 uniform_gap4,2,12,none,bitpack,479232,719649,0.6863107681274414,ok,
keyframe::soapbox:00056,soapbox,56,stage165_adaptive uniform_gap2 uniform_gap4 uniform_gap8,4,12,none,bitpack,479232,719650,0.6863117218017578,ok,
keyframe::soapbox:00060,soapbox,60,uniform_gap2 uniform_gap4 uniform_gap6,3,12,none,bitpack,479232,719653,0.686314582824707,ok,
keyframe::soapbox:00061,soapbox,61,stage165_adaptive,1,12,none,bitpack,479232,719655,0.6863164901733398,ok,
keyframe::soapbox:00064,soapbox,64,stage165_adaptive uniform_gap16 uniform_gap2 uniform_gap4 uniform_gap8,5,12,none,bitpack,479232,719652,0.6863136291503906,ok,
keyframe::soapbox:00068,soapbox,68,uniform_gap2 uniform_gap4,2,12,none,bitpack,479232,719655,0.6863164901733398,ok,
keyframe::soapbox:00072,soapbox,72,stage165_adaptive uniform_gap2 uniform_gap4 uniform_gap6 uniform_gap8,5,12,none,bitpack,479232,719646,0.6863079071044922,ok,
keyframe::soapbox:00076,soapbox,76,uniform_gap2 uniform_gap4,2,12,none,bitpack,479232,719652,0.6863136291503906,ok,
keyframe::soapbox:00078,soapbox,78,stage165_adaptive uniform_gap2 uniform_gap6,3,12,none,bitpack,479232,719643,0.686305046081543,ok,
keyframe::soapbox:00080,soapbox,80,stage165_adaptive uniform_gap16 uniform_gap2 uniform_gap4 uniform_gap8,5,12,none,bitpack,479232,719648,0.686309814453125,ok,
keyframe::soapbox:00084,soapbox,84,uniform_gap2 uniform_gap4 uniform_gap6,3,12,none,bitpack,479232,719653,0.686314582824707,ok,
keyframe::soapbox:00088,soapbox,88,stage165_adaptive uniform_gap2 uniform_gap4 uniform_gap8,4,12,none,bitpack,479232,719648,0.686309814453125,ok,
keyframe::soapbox:00092,soapbox,92,uniform_gap2 uniform_gap4,2,12,none,bitpack,479232,719655,0.6863164901733398,ok,
keyframe::soapbox:00096,soapbox,96,stage165_adaptive uniform_gap16 uniform_gap2 uniform_gap4 uniform_gap6 uniform_gap8,6,12,none,bitpack,479232,719647,0.6863088607788086,ok,
keyframe::soapbox:00098,soapbox,98,stage165_adaptive uniform_gap16 uniform_gap2 uniform_gap4 uniform_gap6 uniform_gap8,6,12,none,bitpack,479232,719647,0.6863088607788086,ok,
keyframe::bike-packing:00042,bike-packing,42,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719650,0.6863117218017578,ok,
keyframe::bike-packing:00050,bike-packing,50,uniform_gap2,1,12,none,bitpack,479232,719646,0.6863079071044922,ok,
keyframe::bike-packing:00054,bike-packing,54,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719654,0.6863155364990234,ok,
keyframe::bike-packing:00058,bike-packing,58,uniform_gap2,1,12,none,bitpack,479232,719650,0.6863117218017578,ok,
keyframe::bike-packing:00062,bike-packing,62,uniform_gap2,1,12,none,bitpack,479232,719643,0.686305046081543,ok,
keyframe::bike-packing:00066,bike-packing,66,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719639,0.6863012313842773,ok,
keyframe::blackswan:00002,blackswan,2,uniform_gap2,1,12,none,bitpack,479232,719647,0.6863088607788086,ok,
keyframe::blackswan:00006,blackswan,6,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719652,0.6863136291503906,ok,
keyframe::blackswan:00010,blackswan,10,uniform_gap2,1,12,none,bitpack,479232,719647,0.6863088607788086,ok,
keyframe::blackswan:00014,blackswan,14,uniform_gap2,1,12,none,bitpack,479232,719643,0.686305046081543,ok,
keyframe::blackswan:00018,blackswan,18,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719653,0.686314582824707,ok,
keyframe::blackswan:00022,blackswan,22,uniform_gap2,1,12,none,bitpack,479232,719650,0.6863117218017578,ok,
keyframe::blackswan:00026,blackswan,26,uniform_gap2,1,12,none,bitpack,479232,719651,0.6863126754760742,ok,
keyframe::blackswan:00030,blackswan,30,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719652,0.6863136291503906,ok,
keyframe::blackswan:00034,blackswan,34,uniform_gap2,1,12,none,bitpack,479232,719650,0.6863117218017578,ok,
keyframe::blackswan:00038,blackswan,38,uniform_gap2,1,12,none,bitpack,479232,719651,0.6863126754760742,ok,
keyframe::blackswan:00042,blackswan,42,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719656,0.6863174438476562,ok,
keyframe::blackswan:00046,blackswan,46,uniform_gap2,1,12,none,bitpack,479232,719649,0.6863107681274414,ok,
keyframe::bmx-trees:00002,bmx-trees,2,uniform_gap2,1,12,none,bitpack,479232,719650,0.6863117218017578,ok,
keyframe::bmx-trees:00006,bmx-trees,6,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719641,0.6863031387329102,ok,
keyframe::bmx-trees:00010,bmx-trees,10,uniform_gap2,1,12,none,bitpack,479232,719648,0.686309814453125,ok,
keyframe::bmx-trees:00014,bmx-trees,14,uniform_gap2,1,12,none,bitpack,479232,719640,0.6863021850585938,ok,
keyframe::bmx-trees:00018,bmx-trees,18,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719648,0.686309814453125,ok,
keyframe::bmx-trees:00022,bmx-trees,22,uniform_gap2,1,12,none,bitpack,479232,719651,0.6863126754760742,ok,
keyframe::bmx-trees:00026,bmx-trees,26,uniform_gap2,1,12,none,bitpack,479232,719653,0.686314582824707,ok,
keyframe::bmx-trees:00030,bmx-trees,30,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719650,0.6863117218017578,ok,
keyframe::bmx-trees:00034,bmx-trees,34,uniform_gap2,1,12,none,bitpack,479232,719649,0.6863107681274414,ok,
keyframe::bmx-trees:00038,bmx-trees,38,uniform_gap2,1,12,none,bitpack,479232,719647,0.6863088607788086,ok,
keyframe::bmx-trees:00042,bmx-trees,42,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719651,0.6863126754760742,ok,
keyframe::bmx-trees:00046,bmx-trees,46,uniform_gap2,1,12,none,bitpack,479232,719653,0.686314582824707,ok,
keyframe::bmx-trees:00050,bmx-trees,50,uniform_gap2,1,12,none,bitpack,479232,719648,0.686309814453125,ok,
keyframe::bmx-trees:00054,bmx-trees,54,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719650,0.6863117218017578,ok,
keyframe::bmx-trees:00058,bmx-trees,58,uniform_gap2,1,12,none,bitpack,479232,719651,0.6863126754760742,ok,
keyframe::bmx-trees:00062,bmx-trees,62,uniform_gap2,1,12,none,bitpack,479232,719645,0.6863069534301758,ok,
keyframe::bmx-trees:00066,bmx-trees,66,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719647,0.6863088607788086,ok,
keyframe::bmx-trees:00070,bmx-trees,70,uniform_gap2,1,12,none,bitpack,479232,719647,0.6863088607788086,ok,
keyframe::bmx-trees:00074,bmx-trees,74,uniform_gap2,1,12,none,bitpack,479232,719650,0.6863117218017578,ok,
keyframe::bmx-trees:00078,bmx-trees,78,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719650,0.6863117218017578,ok,
keyframe::breakdance:00002,breakdance,2,uniform_gap2,1,12,none,bitpack,479232,719651,0.6863126754760742,ok,
keyframe::breakdance:00006,breakdance,6,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719650,0.6863117218017578,ok,
keyframe::breakdance:00010,breakdance,10,uniform_gap2,1,12,none,bitpack,479232,719649,0.6863107681274414,ok,
keyframe::breakdance:00014,breakdance,14,uniform_gap2,1,12,none,bitpack,479232,719650,0.6863117218017578,ok,
keyframe::breakdance:00018,breakdance,18,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719654,0.6863155364990234,ok,
keyframe::breakdance:00022,breakdance,22,uniform_gap2,1,12,none,bitpack,479232,719645,0.6863069534301758,ok,
keyframe::breakdance:00026,breakdance,26,uniform_gap2,1,12,none,bitpack,479232,719648,0.686309814453125,ok,
keyframe::breakdance:00030,breakdance,30,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719651,0.6863126754760742,ok,
keyframe::breakdance:00034,breakdance,34,uniform_gap2,1,12,none,bitpack,479232,719650,0.6863117218017578,ok,
keyframe::breakdance:00038,breakdance,38,uniform_gap2,1,12,none,bitpack,479232,719651,0.6863126754760742,ok,
keyframe::breakdance:00042,breakdance,42,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719647,0.6863088607788086,ok,
keyframe::breakdance:00046,breakdance,46,uniform_gap2,1,12,none,bitpack,479232,719653,0.686314582824707,ok,
keyframe::breakdance:00050,breakdance,50,uniform_gap2,1,12,none,bitpack,479232,719653,0.686314582824707,ok,
keyframe::breakdance:00054,breakdance,54,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719648,0.686309814453125,ok,
keyframe::breakdance:00058,breakdance,58,uniform_gap2,1,12,none,bitpack,479232,719642,0.6863040924072266,ok,
keyframe::breakdance:00062,breakdance,62,uniform_gap2,1,12,none,bitpack,479232,719650,0.6863117218017578,ok,
keyframe::breakdance:00066,breakdance,66,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719648,0.686309814453125,ok,
keyframe::breakdance:00070,breakdance,70,uniform_gap2,1,12,none,bitpack,479232,719648,0.686309814453125,ok,
keyframe::breakdance:00074,breakdance,74,uniform_gap2,1,12,none,bitpack,479232,719648,0.686309814453125,ok,
keyframe::breakdance:00078,breakdance,78,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719648,0.686309814453125,ok,
keyframe::breakdance:00082,breakdance,82,uniform_gap2,1,12,none,bitpack,479232,719650,0.6863117218017578,ok,
keyframe::camel:00002,camel,2,uniform_gap2,1,12,none,bitpack,479232,719647,0.6863088607788086,ok,
keyframe::camel:00006,camel,6,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719641,0.6863031387329102,ok,
keyframe::camel:00010,camel,10,uniform_gap2,1,12,none,bitpack,479232,719649,0.6863107681274414,ok,
keyframe::camel:00014,camel,14,uniform_gap2,1,12,none,bitpack,479232,719644,0.6863059997558594,ok,
keyframe::camel:00018,camel,18,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719643,0.686305046081543,ok,
keyframe::camel:00022,camel,22,uniform_gap2,1,12,none,bitpack,479232,719639,0.6863012313842773,ok,
keyframe::camel:00026,camel,26,uniform_gap2,1,12,none,bitpack,479232,719648,0.686309814453125,ok,
keyframe::camel:00030,camel,30,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719647,0.6863088607788086,ok,
keyframe::camel:00034,camel,34,uniform_gap2,1,12,none,bitpack,479232,719652,0.6863136291503906,ok,
keyframe::camel:00038,camel,38,uniform_gap2,1,12,none,bitpack,479232,719650,0.6863117218017578,ok,
keyframe::camel:00042,camel,42,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719645,0.6863069534301758,ok,
keyframe::camel:00046,camel,46,uniform_gap2,1,12,none,bitpack,479232,719649,0.6863107681274414,ok,
keyframe::camel:00050,camel,50,uniform_gap2,1,12,none,bitpack,479232,719644,0.6863059997558594,ok,
keyframe::camel:00054,camel,54,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719645,0.6863069534301758,ok,
keyframe::camel:00058,camel,58,uniform_gap2,1,12,none,bitpack,479232,719651,0.6863126754760742,ok,
keyframe::camel:00062,camel,62,uniform_gap2,1,12,none,bitpack,479232,719650,0.6863117218017578,ok,
keyframe::camel:00066,camel,66,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719649,0.6863107681274414,ok,
keyframe::camel:00070,camel,70,uniform_gap2,1,12,none,bitpack,479232,719646,0.6863079071044922,ok,
keyframe::camel:00074,camel,74,uniform_gap2,1,12,none,bitpack,479232,719649,0.6863107681274414,ok,
keyframe::camel:00078,camel,78,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719648,0.686309814453125,ok,
keyframe::camel:00082,camel,82,uniform_gap2,1,12,none,bitpack,479232,719652,0.6863136291503906,ok,
keyframe::camel:00086,camel,86,uniform_gap2,1,12,none,bitpack,479232,719647,0.6863088607788086,ok,
keyframe::car-roundabout:00002,car-roundabout,2,uniform_gap2,1,12,none,bitpack,479232,719652,0.6863136291503906,ok,
keyframe::car-roundabout:00006,car-roundabout,6,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719653,0.686314582824707,ok,
keyframe::car-roundabout:00010,car-roundabout,10,uniform_gap2,1,12,none,bitpack,479232,719646,0.6863079071044922,ok,
keyframe::car-roundabout:00014,car-roundabout,14,uniform_gap2,1,12,none,bitpack,479232,719653,0.686314582824707,ok,
keyframe::car-roundabout:00018,car-roundabout,18,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719658,0.6863193511962891,ok,
keyframe::car-roundabout:00022,car-roundabout,22,uniform_gap2,1,12,none,bitpack,479232,719651,0.6863126754760742,ok,
keyframe::car-roundabout:00026,car-roundabout,26,uniform_gap2,1,12,none,bitpack,479232,719651,0.6863126754760742,ok,
keyframe::car-roundabout:00030,car-roundabout,30,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719648,0.686309814453125,ok,
keyframe::car-roundabout:00034,car-roundabout,34,uniform_gap2,1,12,none,bitpack,479232,719652,0.6863136291503906,ok,
keyframe::car-roundabout:00038,car-roundabout,38,uniform_gap2,1,12,none,bitpack,479232,719643,0.686305046081543,ok,
keyframe::car-roundabout:00042,car-roundabout,42,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719650,0.6863117218017578,ok,
keyframe::car-roundabout:00046,car-roundabout,46,uniform_gap2,1,12,none,bitpack,479232,719655,0.6863164901733398,ok,
keyframe::car-roundabout:00050,car-roundabout,50,uniform_gap2,1,12,none,bitpack,479232,719648,0.686309814453125,ok,
keyframe::car-roundabout:00054,car-roundabout,54,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719648,0.686309814453125,ok,
keyframe::car-roundabout:00058,car-roundabout,58,uniform_gap2,1,12,none,bitpack,479232,719641,0.6863031387329102,ok,
keyframe::car-roundabout:00062,car-roundabout,62,uniform_gap2,1,12,none,bitpack,479232,719654,0.6863155364990234,ok,
keyframe::car-roundabout:00066,car-roundabout,66,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719636,0.6862983703613281,ok,
keyframe::car-roundabout:00070,car-roundabout,70,uniform_gap2,1,12,none,bitpack,479232,719643,0.686305046081543,ok,
keyframe::car-shadow:00002,car-shadow,2,uniform_gap2,1,12,none,bitpack,479232,719651,0.6863126754760742,ok,
keyframe::car-shadow:00006,car-shadow,6,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719649,0.6863107681274414,ok,
keyframe::car-shadow:00014,car-shadow,14,uniform_gap2,1,12,none,bitpack,479232,719647,0.6863088607788086,ok,
keyframe::car-shadow:00018,car-shadow,18,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719644,0.6863059997558594,ok,
keyframe::car-shadow:00022,car-shadow,22,uniform_gap2,1,12,none,bitpack,479232,719647,0.6863088607788086,ok,
keyframe::car-shadow:00026,car-shadow,26,uniform_gap2,1,12,none,bitpack,479232,719649,0.6863107681274414,ok,
keyframe::car-shadow:00030,car-shadow,30,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719648,0.686309814453125,ok,
keyframe::car-shadow:00034,car-shadow,34,uniform_gap2,1,12,none,bitpack,479232,719644,0.6863059997558594,ok,
keyframe::car-shadow:00038,car-shadow,38,uniform_gap2,1,12,none,bitpack,479232,719649,0.6863107681274414,ok,
keyframe::cows:00002,cows,2,uniform_gap2,1,12,none,bitpack,479232,719641,0.6863031387329102,ok,
keyframe::cows:00006,cows,6,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719643,0.686305046081543,ok,
keyframe::cows:00010,cows,10,uniform_gap2,1,12,none,bitpack,479232,719648,0.686309814453125,ok,
keyframe::cows:00014,cows,14,uniform_gap2,1,12,none,bitpack,479232,719650,0.6863117218017578,ok,
keyframe::cows:00018,cows,18,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719653,0.686314582824707,ok,
keyframe::cows:00022,cows,22,uniform_gap2,1,12,none,bitpack,479232,719652,0.6863136291503906,ok,
keyframe::cows:00026,cows,26,uniform_gap2,1,12,none,bitpack,479232,719647,0.6863088607788086,ok,
keyframe::cows:00030,cows,30,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719651,0.6863126754760742,ok,
keyframe::cows:00034,cows,34,uniform_gap2,1,12,none,bitpack,479232,719643,0.686305046081543,ok,
keyframe::cows:00038,cows,38,uniform_gap2,1,12,none,bitpack,479232,719649,0.6863107681274414,ok,
keyframe::cows:00046,cows,46,uniform_gap2,1,12,none,bitpack,479232,719641,0.6863031387329102,ok,
keyframe::cows:00050,cows,50,uniform_gap2,1,12,none,bitpack,479232,719651,0.6863126754760742,ok,
keyframe::cows:00054,cows,54,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719648,0.686309814453125,ok,
keyframe::cows:00058,cows,58,uniform_gap2,1,12,none,bitpack,479232,719653,0.686314582824707,ok,
keyframe::cows:00062,cows,62,uniform_gap2,1,12,none,bitpack,479232,719645,0.6863069534301758,ok,
keyframe::cows:00066,cows,66,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719653,0.686314582824707,ok,
keyframe::cows:00070,cows,70,uniform_gap2,1,12,none,bitpack,479232,719651,0.6863126754760742,ok,
keyframe::cows:00074,cows,74,uniform_gap2,1,12,none,bitpack,479232,719646,0.6863079071044922,ok,
keyframe::cows:00078,cows,78,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719647,0.6863088607788086,ok,
keyframe::cows:00082,cows,82,uniform_gap2,1,12,none,bitpack,479232,719651,0.6863126754760742,ok,
keyframe::cows:00086,cows,86,uniform_gap2,1,12,none,bitpack,479232,719646,0.6863079071044922,ok,
keyframe::cows:00090,cows,90,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719636,0.6862983703613281,ok,
