stage97_task_id,source_task_id,sequence,codec,reference_gap,target_index,base_method,candidate,keep_fraction,keep_gaussians,precision_at_keep,energy_recall_total,oracle_energy_recall_total,relative_energy_recall_vs_oracle,base_psnr,sideinfo_psnr,teacher_oracle_sideinfo_psnr,delta_psnr_vs_base,gap_to_teacher_oracle_psnr
stage97_00011316,stage79_00022805,camel,q12,4,71,stage65_adapter,shared_energy_regression,0.1,3686,0.44981008768081665,0.1755475103855133,0.24439160525798798,0.7183041572570801,20.758812463148463,21.37937378994827,21.619253697603327,0.6205613267998089,-0.2398799076550553
stage97_00012873,stage79_00025930,goat,q12,4,57,linear,teacher_oracle_topk,0.1,3686,1.0,0.48261359333992004,0.48261359333992004,1.0,18.07351754451704,20.250905150517127,20.250905150517127,2.1773876060000887,0.0
stage97_00012873,stage79_00025930,goat,q12,4,57,linear,endpoint_diff_baseline,0.1,3686,0.1565382480621338,0.13673493266105652,0.48261359333992004,0.2833217680454254,18.07351754451704,18.70068447881637,20.250905150517127,0.627166934299332,-1.5502206717007567
stage97_00012873,stage79_00025930,goat,q12,4,57,linear,shared_topk_bce,0.1,3686,0.21920780837535858,0.18795646727085114,0.48261359333992004,0.3894554078578949,18.07351754451704,18.7811179340907,20.250905150517127,0.7076003895736633,-1.4697872164264254
stage97_00012873,stage79_00025930,goat,q12,4,57,linear,shared_energy_regression,0.1,3686,0.20835593342781067,0.18165123462677002,0.48261359333992004,0.37639063596725464,18.07351754451704,18.778528766380735,20.250905150517127,0.7050112218636961,-1.4723763841363926
stage97_00012873,stage79_00025930,goat,q12,4,57,stage65_adapter,teacher_oracle_topk,0.1,3686,1.0,0.2628665268421173,0.2628665268421173,1.0,18.95342358712822,20.909212569557234,20.909212569557234,1.955788982429013,0.0
stage97_00012873,stage79_00025930,goat,q12,4,57,stage65_adapter,endpoint_diff_baseline,0.1,3686,0.151654914021492,0.11241316795349121,0.2628665268421173,0.4276435375213623,18.95342358712822,19.50093209809085,20.909212569557234,0.5475085109626292,-1.4082804714663837
stage97_00012873,stage79_00025930,goat,q12,4,57,stage65_adapter,shared_topk_bce,0.1,3686,0.3298968970775604,0.1619345098733902,0.2628665268421173,0.6160331964492798,18.95342358712822,19.551200212592832,20.909212569557234,0.5977766254646113,-1.3580123569644016
stage97_00012873,stage79_00025930,goat,q12,4,57,stage65_adapter,shared_energy_regression,0.1,3686,0.32013022899627686,0.15953415632247925,0.2628665268421173,0.6069017648696899,18.95342358712822,19.566643757979506,20.909212569557234,0.6132201708512852,-1.3425688115777277
stage97_00015126,stage79_00030332,scooter-black,q12,4,35,linear,teacher_oracle_topk,0.1,3686,1.0,0.4723081886768341,0.4723081886768341,1.0,11.762205560622977,15.100775231663476,15.100775231663476,3.3385696710404993,0.0
stage97_00015126,stage79_00030332,scooter-black,q12,4,35,linear,endpoint_diff_baseline,0.1,3686,0.12533912062644958,0.1188785508275032,0.4723081886768341,0.25169700384140015,11.762205560622977,12.65875173772317,15.100775231663476,0.896546177100193,-2.4420234939403063
stage97_00015126,stage79_00030332,scooter-black,q12,4,35,linear,shared_topk_bce,0.1,3686,0.16196419298648834,0.1554136723279953,0.4723081886768341,0.3290514051914215,11.762205560622977,12.84009963948029,15.100775231663476,1.0778940788573124,-2.260675592183187
stage97_00015126,stage79_00030332,scooter-black,q12,4,35,linear,shared_energy_regression,0.1,3686,0.142702117562294,0.1498379111289978,0.4723081886768341,0.31724604964256287,11.762205560622977,12.875096545366034,15.100775231663476,1.112890984743057,-2.2256786862974423
stage97_00015126,stage79_00030332,scooter-black,q12,4,35,stage65_adapter,teacher_oracle_topk,0.1,3686,1.0,0.30029943585395813,0.30029943585395813,1.0,12.144251877592998,15.53186814642233,15.53186814642233,3.3876162688293316,0.0
stage97_00015126,stage79_00030332,scooter-black,q12,4,35,stage65_adapter,endpoint_diff_baseline,0.1,3686,0.11937059462070465,0.10645010322332382,0.30029943585395813,0.3544798493385315,12.144251877592998,13.066890346407414,15.53186814642233,0.9226384688144158,-2.464977800014916
stage97_00015126,stage79_00030332,scooter-black,q12,4,35,stage65_adapter,shared_topk_bce,0.1,3686,0.22354856133460999,0.15420445799827576,0.30029943585395813,0.513502299785614,12.144251877592998,13.216474507234272,15.53186814642233,1.0722226296412742,-2.3153936391880574
stage97_00015126,stage79_00030332,scooter-black,q12,4,35,stage65_adapter,shared_energy_regression,0.1,3686,0.21486707031726837,0.14944112300872803,0.30029943585395813,0.49764037132263184,12.144251877592998,13.268913717110745,15.53186814642233,1.1246618395177475,-2.262954429311584
stage97_00013116,stage79_00026369,gold-fish,q12,8,3,linear,teacher_oracle_topk,0.1,3686,1.0,0.5885918736457825,0.5885918736457825,1.0,22.467274398794288,26.055215685846974,26.055215685846974,3.5879412870526863,0.0
stage97_00013116,stage79_00026369,gold-fish,q12,8,3,linear,endpoint_diff_baseline,0.1,3686,0.3792729377746582,0.3178190290927887,0.5885918736457825,0.539965033531189,22.467274398794288,24.617720912232556,26.055215685846974,2.1504465134382684,-1.437494773614418
stage97_00013116,stage79_00026369,gold-fish,q12,8,3,linear,shared_topk_bce,0.1,3686,0.3396635949611664,0.27793240547180176,0.5885918736457825,0.47219884395599365,22.467274398794288,23.989861908562375,26.055215685846974,1.522587509768087,-2.0653537772845993
stage97_00013116,stage79_00026369,gold-fish,q12,8,3,linear,shared_energy_regression,0.1,3686,0.39446553587913513,0.3278351426124573,0.5885918736457825,0.5569821000099182,22.467274398794288,24.55108359587247,26.055215685846974,2.083809197078182,-1.5041320899745045
stage97_00013116,stage79_00026369,gold-fish,q12,8,3,stage65_adapter,teacher_oracle_topk,0.1,3686,1.0,0.1834556609392166,0.1834556609392166,1.0,22.732631477316584,25.634582264614036,25.634582264614036,2.9019507872974515,0.0
stage97_00013116,stage79_00026369,gold-fish,q12,8,3,stage65_adapter,endpoint_diff_baseline,0.1,3686,0.34970158338546753,0.13053104281425476,0.1834556609392166,0.7115127444267273,22.732631477316584,24.849312368290114,25.634582264614036,2.11668089097353,-0.7852698963239213
stage97_00013116,stage79_00026369,gold-fish,q12,8,3,stage65_adapter,shared_topk_bce,0.1,3686,0.4815518260002136,0.14380618929862976,0.1834556609392166,0.7838743329048157,22.732631477316584,24.07145230788565,25.634582264614036,1.338820830569066,-1.5631299567283854
stage97_00013116,stage79_00026369,gold-fish,q12,8,3,stage65_adapter,shared_energy_regression,0.1,3686,0.4348887801170349,0.1414056271314621,0.1834556609392166,0.7707891464233398,22.732631477316584,24.2126163330907,25.634582264614036,1.4799848557741164,-1.421965931523335
stage97_00013428,stage79_00027009,india,q12,4,70,linear,teacher_oracle_topk,0.1,3686,1.0,0.573872447013855,0.573872447013855,1.0,19.206099599335687,22.698700629586945,22.698700629586945,3.492601030251258,0.0
stage97_00013428,stage79_00027009,india,q12,4,70,linear,endpoint_diff_baseline,0.1,3686,0.3638090193271637,0.27143940329551697,0.573872447013855,0.4729960560798645,19.206099599335687,21.034757110850673,22.698700629586945,1.8286575115149866,-1.6639435187362714
stage97_00013428,stage79_00027009,india,q12,4,70,linear,shared_topk_bce,0.1,3686,0.3084644675254822,0.2509995996952057,0.573872447013855,0.43737873435020447,19.206099599335687,20.556279755572916,22.698700629586945,1.3501801562372293,-2.1424208740140287
stage97_00013428,stage79_00027009,india,q12,4,70,linear,shared_energy_regression,0.1,3686,0.34454694390296936,0.26280516386032104,0.573872447013855,0.4579504728317261,19.206099599335687,20.78751405534964,22.698700629586945,1.5814144560139525,-1.9111865742373055
stage97_00013428,stage79_00027009,india,q12,4,70,stage65_adapter,teacher_oracle_topk,0.1,3686,1.0,0.23327569663524628,0.23327569663524628,1.0,20.036125766590246,23.505548365840365,23.505548365840365,3.4694225992501195,0.0
stage97_00013428,stage79_00027009,india,q12,4,70,stage65_adapter,endpoint_diff_baseline,0.1,3686,0.36245253682136536,0.1492091566324234,0.23327569663524628,0.6396257877349854,20.036125766590246,21.932871295476723,23.505548365840365,1.896745528886477,-1.5726770703636426
stage97_00013428,stage79_00027009,india,q12,4,70,stage65_adapter,shared_topk_bce,0.1,3686,0.429191529750824,0.1657477617263794,0.23327569663524628,0.7105230689048767,20.036125766590246,21.371140087916444,23.505548365840365,1.3350143213261987,-2.134408277923921
stage97_00013428,stage79_00027009,india,q12,4,70,stage65_adapter,shared_energy_regression,0.1,3686,0.42566466331481934,0.1645139902830124,0.23327569663524628,0.705234169960022,20.036125766590246,21.37463590133471,23.505548365840365,1.338510134744464,-2.1309124645056556
stage97_00014360,stage79_00028807,motocross-jump,q12,4,17,linear,teacher_oracle_topk,0.1,3686,1.0,0.39805880188941956,0.39805880188941956,1.0,13.607505745825272,16.399555827045212,16.399555827045212,2.7920500812199407,0.0
stage97_00014360,stage79_00028807,motocross-jump,q12,4,17,linear,endpoint_diff_baseline,0.1,3686,0.16603364050388336,0.12803098559379578,0.39805880188941956,0.3216383755207062,13.607505745825272,14.323964643310154,16.399555827045212,0.7164588974848822,-2.0755911837350585
stage97_00014360,stage79_00028807,motocross-jump,q12,4,17,linear,shared_topk_bce,0.1,3686,0.13917525112628937,0.1401589810848236,0.39805880188941956,0.3521062135696411,13.607505745825272,14.398668895913742,16.399555827045212,0.7911631500884706,-2.00088693113147
stage97_00014360,stage79_00028807,motocross-jump,q12,4,17,linear,shared_energy_regression,0.1,3686,0.16576234996318817,0.14791303873062134,0.39805880188941956,0.3715859055519104,13.607505745825272,14.517190349874785,16.399555827045212,0.909684604049513,-1.8823654771704277
stage97_00014360,stage79_00028807,motocross-jump,q12,4,17,stage65_adapter,teacher_oracle_topk,0.1,3686,1.0,0.27486905455589294,0.27486905455589294,1.0,13.730275461210738,16.448955861194612,16.448955861194612,2.7186803999838745,0.0
stage97_00014360,stage79_00028807,motocross-jump,q12,4,17,stage65_adapter,endpoint_diff_baseline,0.1,3686,0.13022246956825256,0.11209391802549362,0.27486905455589294,0.40780842304229736,13.730275461210738,14.444015034622089,16.448955861194612,0.7137395734113507,-2.0049408265725237
stage97_00014360,stage79_00028807,motocross-jump,q12,4,17,stage65_adapter,shared_topk_bce,0.1,3686,0.2547476887702942,0.15585346519947052,0.27486905455589294,0.5670098662376404,13.730275461210738,14.544486812921068,16.448955861194612,0.8142113517103304,-1.904469048273544
stage97_00014360,stage79_00028807,motocross-jump,q12,4,17,stage65_adapter,shared_energy_regression,0.1,3686,0.2951709032058716,0.16023370623588562,0.27486905455589294,0.5829455852508545,13.730275461210738,14.672274997654164,16.448955861194612,0.9419995364434257,-1.7766808635404487
stage97_00011762,stage79_00023538,car-shadow,q12,16,24,linear,teacher_oracle_topk,0.1,3686,1.0,0.5999810099601746,0.5999810099601746,1.0,15.961181498735804,19.80997403654373,19.80997403654373,3.848792537807924,0.0
stage97_00011762,stage79_00023538,car-shadow,q12,16,24,linear,endpoint_diff_baseline,0.1,3686,0.20455779135227203,0.1946655511856079,0.5999810099601746,0.32445284724235535,15.961181498735804,17.241423322883687,19.80997403654373,1.2802418241478826,-2.5685507136600414
stage97_00011762,stage79_00023538,car-shadow,q12,16,24,linear,shared_topk_bce,0.1,3686,0.2539338171482086,0.23068533837795258,0.5999810099601746,0.38448771834373474,15.961181498735804,17.367997517539287,19.80997403654373,1.4068160188034824,-2.4419765190044416
stage97_00011762,stage79_00023538,car-shadow,q12,16,24,linear,shared_energy_regression,0.1,3686,0.24959304928779602,0.22436197102069855,0.5999810099601746,0.37394845485687256,15.961181498735804,17.384262183612197,19.80997403654373,1.4230806848763926,-2.4257118529315314
stage97_00011762,stage79_00023538,car-shadow,q12,16,24,stage65_adapter,teacher_oracle_topk,0.1,3686,1.0,0.2663503885269165,0.2663503885269165,1.0,16.454408167178645,20.44124195679887,20.44124195679887,3.986833789620224,0.0
stage97_00011762,stage79_00023538,car-shadow,q12,16,24,stage65_adapter,endpoint_diff_baseline,0.1,3686,0.22436244785785675,0.13195551931858063,0.2663503885269165,0.49542078375816345,16.454408167178645,17.825234611972288,20.44124195679887,1.370826444793643,-2.6160073448265813
stage97_00011762,stage79_00023538,car-shadow,q12,16,24,stage65_adapter,shared_topk_bce,0.1,3686,0.33532285690307617,0.16150201857089996,0.2663503885269165,0.6063517332077026,16.454408167178645,17.838340732442926,20.44124195679887,1.3839325652642813,-2.602901224355943
stage97_00011762,stage79_00023538,car-shadow,q12,16,24,stage65_adapter,shared_energy_regression,0.1,3686,0.2875746190547943,0.15203557908535004,0.2663503885269165,0.5708104372024536,16.454408167178645,17.78466584743335,20.44124195679887,1.3302576802547037,-2.6565761093655205
stage97_00013670,stage79_00027456,kite-surf,q12,4,10,linear,teacher_oracle_topk,0.1,3686,1.0,0.6800713539123535,0.6800713539123535,1.0,23.60997087197785,26.868797553986692,26.868797553986692,3.2588266820088414,0.0
stage97_00013670,stage79_00027456,kite-surf,q12,4,10,linear,endpoint_diff_baseline,0.1,3686,0.4872490465641022,0.35729724168777466,0.6800713539123535,0.5253819823265076,23.60997087197785,25.634449041826628,26.868797553986692,2.024478169848777,-1.2343485121600644
stage97_00013670,stage79_00027456,kite-surf,q12,4,10,linear,shared_topk_bce,0.1,3686,0.49647313356399536,0.39648959040641785,0.6800713539123535,0.5830117464065552,23.60997087197785,25.29908565719682,26.868797553986692,1.689114785218969,-1.5697118967898724
stage97_00013670,stage79_00027456,kite-surf,q12,4,10,linear,shared_energy_regression,0.1,3686,0.5127509236335754,0.39886921644210815,0.6800713539123535,0.5865108370780945,23.60997087197785,25.59595797783,26.868797553986692,1.9859871058521499,-1.2728395761566915
stage97_00013670,stage79_00027456,kite-surf,q12,4,10,stage65_adapter,teacher_oracle_topk,0.1,3686,1.0,0.208726704120636,0.208726704120636,1.0,24.49923916079181,27.204896579857486,27.204896579857486,2.705657419065677,0.0
stage97_00013670,stage79_00027456,kite-surf,q12,4,10,stage65_adapter,endpoint_diff_baseline,0.1,3686,0.4625610411167145,0.14826135337352753,0.208726704120636,0.7103133201599121,24.49923916079181,26.225169587309807,27.204896579857486,1.7259304265179978,-0.979726992547679
stage97_00013670,stage79_00027456,kite-surf,q12,4,10,stage65_adapter,shared_topk_bce,0.1,3686,0.5849158763885498,0.1712099015712738,0.208726704120636,0.8202587366104126,24.49923916079181,25.811435880422316,27.204896579857486,1.3121967196305064,-1.3934606994351704
stage97_00013670,stage79_00027456,kite-surf,q12,4,10,stage65_adapter,shared_energy_regression,0.1,3686,0.54476398229599,0.1687041074037552,0.208726704120636,0.8082535862922668,24.49923916079181,25.882527259158188,27.204896579857486,1.3832880983663784,-1.3223693206992984
stage97_00010830,stage79_00021680,blackswan,q12,16,27,linear,teacher_oracle_topk,0.1,3686,1.0,0.5390874743461609,0.5390874743461609,1.0,18.373136893057158,20.688976848127254,20.688976848127254,2.3158399550700963,0.0
stage97_00010830,stage79_00021680,blackswan,q12,16,27,linear,endpoint_diff_baseline,0.1,3686,0.24959304928779602,0.2051551640033722,0.5390874743461609,0.3805600702762604,18.373136893057158,19.320198207146056,20.688976848127254,0.9470613140888986,-1.3687786409811977
stage97_00010830,stage79_00021680,blackswan,q12,16,27,linear,shared_topk_bce,0.1,3686,0.3214867115020752,0.2579070031642914,0.5390874743461609,0.47841402888298035,18.373136893057158,19.37951473303221,20.688976848127254,1.0063778399750518,-1.3094621150950445
stage97_00010830,stage79_00021680,blackswan,q12,16,27,linear,shared_energy_regression,0.1,3686,0.3130764961242676,0.2505597472190857,0.5390874743461609,0.4647849500179291,18.373136893057158,19.400427205560767,20.688976848127254,1.0272903125036095,-1.2885496425664869
stage97_00010830,stage79_00021680,blackswan,q12,16,27,stage65_adapter,teacher_oracle_topk,0.1,3686,1.0,0.24342919886112213,0.24342919886112213,1.0,18.879525623973517,21.158263002495396,21.158263002495396,2.2787373785218783,0.0
stage97_00010830,stage79_00021680,blackswan,q12,16,27,stage65_adapter,endpoint_diff_baseline,0.1,3686,0.2948996126651764,0.14526905119419098,0.24342919886112213,0.5967609882354736,18.879525623973517,19.76103064186287,21.158263002495396,0.8815050178893529,-1.3972323606325254
stage97_00010830,stage79_00021680,blackswan,q12,16,27,stage65_adapter,shared_topk_bce,0.1,3686,0.4636462330818176,0.17883242666721344,0.24342919886112213,0.7346383333206177,18.879525623973517,19.721610307506065,21.158263002495396,0.8420846835325477,-1.4366526949893306
stage97_00010830,stage79_00021680,blackswan,q12,16,27,stage65_adapter,shared_energy_regression,0.1,3686,0.44926750659942627,0.17757652699947357,0.24342919886112213,0.7294791340827942,18.879525623973517,19.763898863623997,21.158263002495396,0.8843732396504791,-1.3943641388713992
stage97_00014977,stage79_00030077,pigs,q12,8,21,linear,teacher_oracle_topk,0.1,3686,1.0,0.615128755569458,0.615128755569458,1.0,24.346765933055913,26.899502153432167,26.899502153432167,2.5527362203762536,0.0
stage97_00014977,stage79_00030077,pigs,q12,8,21,linear,endpoint_diff_baseline,0.1,3686,0.34943026304244995,0.28226757049560547,0.615128755569458,0.4588755965232849,24.346765933055913,25.887611245232733,26.899502153432167,1.5408453121768204,-1.0118909081994332
stage97_00014977,stage79_00030077,pigs,q12,8,21,linear,shared_topk_bce,0.1,3686,0.36977753043174744,0.31667715311050415,0.615128755569458,0.5148144364356995,24.346765933055913,25.690635607078992,26.899502153432167,1.3438696740230789,-1.2088665463531747
stage97_00014977,stage79_00030077,pigs,q12,8,21,linear,shared_energy_regression,0.1,3686,0.3836136758327484,0.31817126274108887,0.615128755569458,0.5172433853149414,24.346765933055913,25.866641748014388,26.899502153432167,1.5198758149584748,-1.0328604054177788
stage97_00014977,stage79_00030077,pigs,q12,8,21,stage65_adapter,teacher_oracle_topk,0.1,3686,1.0,0.19582587480545044,0.19582587480545044,1.0,24.733364599901346,26.489931719824217,26.489931719824217,1.7565671199228703,0.0
stage97_00014977,stage79_00030077,pigs,q12,8,21,stage65_adapter,endpoint_diff_baseline,0.1,3686,0.3526858389377594,0.13307540118694305,0.19582587480545044,0.6795598268508911,24.733364599901346,26.056626574237647,26.489931719824217,1.323261974336301,-0.4333051455865693
stage97_00014977,stage79_00030077,pigs,q12,8,21,stage65_adapter,shared_topk_bce,0.1,3686,0.5387954115867615,0.1560954749584198,0.19582587480545044,0.7971136569976807,24.733364599901346,25.787361611111905,26.489931719824217,1.0539970112105586,-0.7025701087123117
stage97_00014977,stage79_00030077,pigs,q12,8,21,stage65_adapter,shared_energy_regression,0.1,3686,0.5108518600463867,0.15450741350650787,0.19582587480545044,0.7890040874481201,24.733364599901346,25.75816784735208,26.489931719824217,1.024803247450734,-0.7317638724721363
stage97_00014116,stage79_00028265,loading,q12,16,13,linear,teacher_oracle_topk,0.1,3686,1.0,0.49021369218826294,0.49021369218826294,1.0,13.125440554196675,16.476359053364583,16.476359053364583,3.350918499167907,0.0
stage97_00014116,stage79_00028265,loading,q12,16,13,linear,endpoint_diff_baseline,0.1,3686,0.20048832893371582,0.15491221845149994,0.49021369218826294,0.3160095810890198,13.125440554196675,14.20337519257666,16.476359053364583,1.0779346383799844,-2.2729838607879227
stage97_00014116,stage79_00028265,loading,q12,16,13,linear,shared_topk_bce,0.1,3686,0.19370591640472412,0.17041347920894623,0.49021369218826294,0.3476310074329376,13.125440554196675,14.185362321607025,16.476359053364583,1.0599217674103496,-2.2909967317575575
stage97_00014116,stage79_00028265,loading,q12,16,13,linear,shared_energy_regression,0.1,3686,0.17525772750377655,0.16288301348686218,0.49021369218826294,0.3322694003582001,13.125440554196675,14.143238760085012,16.476359053364583,1.0177982058883366,-2.3331202932795705
stage97_00014116,stage79_00028265,loading,q12,16,13,stage65_adapter,teacher_oracle_topk,0.1,3686,1.0,0.298458993434906,0.298458993434906,1.0,13.531000092147982,16.862483938991883,16.862483938991883,3.3314838468439003,0.0
stage97_00014116,stage79_00028265,loading,q12,16,13,stage65_adapter,endpoint_diff_baseline,0.1,3686,0.18176884949207306,0.12260594218969345,0.298458993434906,0.4107966125011444,13.531000092147982,14.680135342605885,16.862483938991883,1.1491352504579027,-2.1823485963859977
stage97_00014116,stage79_00028265,loading,q12,16,13,stage65_adapter,shared_topk_bce,0.1,3686,0.2607162296772003,0.1629013866186142,0.298458993434906,0.5458082556724548,13.531000092147982,14.618794864140058,16.862483938991883,1.0877947719920762,-2.243689074851824
stage97_00014116,stage79_00028265,loading,q12,16,13,stage65_adapter,shared_energy_regression,0.1,3686,0.26180142164230347,0.16201825439929962,0.298458993434906,0.5428493022918701,13.531000092147982,14.660031110263795,16.862483938991883,1.1290310181158123,-2.202452828728088
stage97_00013605,stage79_00027268,judo,q12,8,1,linear,teacher_oracle_topk,0.1,3686,1.0,0.9465312361717224,0.9465312361717224,1.0,30.111798053470235,31.703672980829623,31.703672980829623,1.5918749273593882,0.0
stage97_00013605,stage79_00027268,judo,q12,8,1,linear,endpoint_diff_baseline,0.1,3686,0.6812262535095215,0.8293425440788269,0.9465312361717224,0.8761914372444153,30.111798053470235,31.61341928314375,31.703672980829623,1.501621229673514,-0.0902536976858741
stage97_00013605,stage79_00027268,judo,q12,8,1,linear,shared_topk_bce,0.1,3686,0.6253390908241272,0.8371513485908508,0.9465312361717224,0.8844413161277771,30.111798053470235,31.588021871572426,31.703672980829623,1.4762238181021914,-0.1156511092571968
stage97_00013605,stage79_00027268,judo,q12,8,1,linear,shared_energy_regression,0.1,3686,0.660336434841156,0.8463016748428345,0.9465312361717224,0.8941085338592529,30.111798053470235,31.60284685244275,31.703672980829623,1.491048798972514,-0.1008261283868741
stage97_00013605,stage79_00027268,judo,q12,8,1,stage65_adapter,teacher_oracle_topk,0.1,3686,1.0,0.14846934378147125,0.14846934378147125,1.0,26.563695046436106,27.76472618160672,27.76472618160672,1.2010311351706129,0.0
stage97_00013605,stage79_00027268,judo,q12,8,1,stage65_adapter,endpoint_diff_baseline,0.1,3686,0.26858383417129517,0.12047132104635239,0.14846934378147125,0.8114221692085266,26.563695046436106,27.620432702929154,27.76472618160672,1.0567376564930484,-0.14429347867756448
stage97_00013605,stage79_00027268,judo,q12,8,1,stage65_adapter,shared_topk_bce,0.1,3686,0.34291914105415344,0.12339695543050766,0.14846934378147125,0.8311275243759155,26.563695046436106,27.986074228321417,27.76472618160672,1.4223791818853115,0.22134804671469865
stage97_00013605,stage79_00027268,judo,q12,8,1,stage65_adapter,shared_energy_regression,0.1,3686,0.34508952498435974,0.12569069862365723,0.14846934378147125,0.8465767502784729,26.563695046436106,27.93200838948325,27.76472618160672,1.368313343047145,0.16728220787653214
stage97_00012821,stage79_00025652,drift-straight,q12,16,38,linear,teacher_oracle_topk,0.1,3686,1.0,0.375192254781723,0.375192254781723,1.0,11.958519462191932,14.476570110618818,14.476570110618818,2.518050648426886,0.0
stage97_00012821,stage79_00025652,drift-straight,q12,16,38,linear,endpoint_diff_baseline,0.1,3686,0.05425935983657837,0.1022690087556839,0.375192254781723,0.2725776135921478,11.958519462191932,12.542471146445646,14.476570110618818,0.583951684253714,-1.934098964173172
stage97_00012821,stage79_00025652,drift-straight,q12,16,38,linear,shared_topk_bce,0.1,3686,0.102821484208107,0.11540758609771729,0.375192254781723,0.3075958788394928,11.958519462191932,12.715293203415492,14.476570110618818,0.7567737412235598,-1.7612769072033263
stage97_00012821,stage79_00025652,drift-straight,q12,16,38,linear,shared_energy_regression,0.1,3686,0.09061313420534134,0.11512142419815063,0.375192254781723,0.3068331480026245,11.958519462191932,12.713267797394208,14.476570110618818,0.7547483352022759,-1.7633023132246102
stage97_00012821,stage79_00025652,drift-straight,q12,16,38,stage65_adapter,teacher_oracle_topk,0.1,3686,1.0,0.25342583656311035,0.25342583656311035,1.0,12.122501586301269,14.791624543680681,14.791624543680681,2.669122957379413,0.0
stage97_00012821,stage79_00025652,drift-straight,q12,16,38,stage65_adapter,endpoint_diff_baseline,0.1,3686,0.057243622839450836,0.09717634320259094,0.25342583656311035,0.38345080614089966,12.122501586301269,12.764171072304457,14.791624543680681,0.6416694860031882,-2.0274534713762247
stage97_00012821,stage79_00025652,drift-straight,q12,16,38,stage65_adapter,shared_topk_bce,0.1,3686,0.20021703839302063,0.1334248185157776,0.25342583656311035,0.5264846682548523,12.122501586301269,13.044951199685466,14.791624543680681,0.9224496133841971,-1.7466733439952158
stage97_00012821,stage79_00025652,drift-straight,q12,16,38,stage65_adapter,shared_energy_regression,0.1,3686,0.23819859325885773,0.13861243426799774,0.25342583656311035,0.5469546318054199,12.122501586301269,13.135608217872159,14.791624543680681,1.0131066315708903,-1.6560163258085225
stage97_00013952,stage79_00027978,libby,q12,8,15,linear,teacher_oracle_topk,0.1,3686,1.0,0.58399897813797,0.58399897813797,1.0,18.184276428001066,21.369285544862876,21.369285544862876,3.18500911686181,0.0
stage97_00013952,stage79_00027978,libby,q12,8,15,linear,endpoint_diff_baseline,0.1,3686,0.2837764620780945,0.22081482410430908,0.58399897813797,0.3781082332134247,18.184276428001066,19.317675522597913,21.369285544862876,1.1333990945968466,-2.0516100222649634
stage97_00013952,stage79_00027978,libby,q12,8,15,linear,shared_topk_bce,0.1,3686,0.3928377628326416,0.3078678548336029,0.58399897813797,0.5271719098091125,18.184276428001066,19.02197088908676,21.369285544862876,0.8376944610856931,-2.347314655776117
stage97_00013952,stage79_00027978,libby,q12,8,15,linear,shared_energy_regression,0.1,3686,0.39365166425704956,0.3027909994125366,0.58399897813797,0.5184786319732666,18.184276428001066,19.17116902109493,21.369285544862876,0.986892593093863,-2.198116523767947
stage97_00013952,stage79_00027978,libby,q12,8,15,stage65_adapter,teacher_oracle_topk,0.1,3686,1.0,0.3151704967021942,0.3151704967021942,1.0,18.404071203902447,21.934124105770646,21.934124105770646,3.530052901868199,0.0
stage97_00013952,stage79_00027978,libby,q12,8,15,stage65_adapter,endpoint_diff_baseline,0.1,3686,0.2832338511943817,0.16029182076454163,0.3151704967021942,0.508587658405304,18.404071203902447,19.542390771352757,21.934124105770646,1.13831956745031,-2.3917333344178893
stage97_00013952,stage79_00027978,libby,q12,8,15,stage65_adapter,shared_topk_bce,0.1,3686,0.5284861922264099,0.2388208508491516,0.3151704967021942,0.7577512860298157,18.404071203902447,19.192442825602143,21.934124105770646,0.7883716216996959,-2.7416812801685033
stage97_00013952,stage79_00027978,libby,q12,8,15,stage65_adapter,shared_energy_regression,0.1,3686,0.5333694815635681,0.2398320585489273,0.3151704967021942,0.7609597444534302,18.404071203902447,19.258362331225424,21.934124105770646,0.854291127322977,-2.6757617745452222
stage97_00013240,stage79_00026493,gold-fish,q12,16,63,linear,teacher_oracle_topk,0.1,3686,1.0,0.7241181135177612,0.7241181135177612,1.0,25.894456263963935,29.730288840127738,29.730288840127738,3.835832576163803,0.0
stage97_00013240,stage79_00026493,gold-fish,q12,16,63,linear,endpoint_diff_baseline,0.1,3686,0.24959304928779602,0.2583060562610626,0.7241181135177612,0.35671812295913696,25.894456263963935,27.309395821386122,29.730288840127738,1.414939557422187,-2.4208930187416158
stage97_00013240,stage79_00026493,gold-fish,q12,16,63,linear,shared_topk_bce,0.1,3686,0.41155725717544556,0.38725894689559937,0.7241181135177612,0.5348008275032043,25.894456263963935,27.5644190099246,29.730288840127738,1.6699627459606639,-2.165869830203139
stage97_00013240,stage79_00026493,gold-fish,q12,16,63,linear,shared_energy_regression,0.1,3686,0.3749321699142456,0.350662499666214,0.7241181135177612,0.4842614531517029,25.894456263963935,27.547064231416336,29.730288840127738,1.6526079674524006,-2.1832246087114022
stage97_00013240,stage79_00026493,gold-fish,q12,16,63,stage65_adapter,teacher_oracle_topk,0.1,3686,1.0,0.18247000873088837,0.18247000873088837,1.0,25.53603304191234,28.059799474057435,28.059799474057435,2.523766432145095,0.0
stage97_00013240,stage79_00026493,gold-fish,q12,16,63,stage65_adapter,endpoint_diff_baseline,0.1,3686,0.2346717268228531,0.11880263686180115,0.18247000873088837,0.6510803699493408,25.53603304191234,26.83935401330512,28.059799474057435,1.303320971392779,-1.220445460752316
