measurement_key,sequence,target_index,left_index,right_index,segment_length,normalized_time,used_by_schedules,schedule_count,keep_fraction,side_bits,selector_mode,selector_payload_bytes,left_payload_bytes,right_payload_bytes,left_psnr,right_psnr,selected_half,selected_residual_payload_bytes,payload_bytes,payload_mib,status,error
residual::paragliding-launch:00073:00072:00076,paragliding-launch,73,72,76,4,0.25,uniform_gap4,1,1.0,6,psnr_best_half,1,204790,213744,32.09690593398301,31.898121923263204,left,204790,204791,0.19530391693115234,ok,
residual::paragliding-launch:00073:00072:00079,paragliding-launch,73,72,79,7,0.14285714285714285,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,203432,213749,32.09206609944471,31.164549948010773,left,203432,203433,0.19400882720947266,ok,
residual::paragliding-launch:00074:00072:00076,paragliding-launch,74,72,76,4,0.5,uniform_gap4,1,1.0,6,psnr_best_half,1,212313,212861,32.06418753328876,31.985668261994466,left,212313,212314,0.20247840881347656,ok,
residual::paragliding-launch:00074:00072:00079,paragliding-launch,74,72,79,7,0.2857142857142857,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,208502,213570,32.05230584495411,31.40086165468198,left,208502,208503,0.19884395599365234,ok,
residual::paragliding-launch:00075:00072:00076,paragliding-launch,75,72,76,4,0.75,uniform_gap4,1,1.0,6,psnr_best_half,1,220185,204917,31.83978253451948,31.955673030125826,right,204917,204918,0.19542503356933594,ok,
residual::paragliding-launch:00075:00072:00079,paragliding-launch,75,72,79,7,0.42857142857142855,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,215338,213181,31.83171318404339,31.505964803617843,left,215338,215339,0.20536327362060547,ok,
residual::paragliding-launch:00076:00072:00079,paragliding-launch,76,72,79,7,0.5714285714285714,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,221175,209385,32.072997233865074,31.997844496075775,left,221175,221176,0.21092987060546875,ok,
residual::paragliding-launch:00077:00072:00079,paragliding-launch,77,72,79,7,0.7142857142857143,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,221411,205710,31.998186093839788,32.15162361824849,right,205710,205711,0.1961812973022461,ok,
residual::paragliding-launch:00077:00076:00079,paragliding-launch,77,76,79,3,0.3333333333333333,uniform_gap4,1,1.0,6,psnr_best_half,1,214986,214829,32.25548644848307,32.18170333905492,left,214986,214987,0.20502758026123047,ok,
residual::paragliding-launch:00078:00072:00079,paragliding-launch,78,72,79,7,0.8571428571428571,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,221507,201250,31.886136633398273,32.259855182634226,right,201250,201251,0.19192790985107422,ok,
residual::paragliding-launch:00078:00076:00079,paragliding-launch,78,76,79,3,0.6666666666666666,uniform_gap4,1,1.0,6,psnr_best_half,1,218813,207703,32.26293881368902,32.276634999031074,right,207703,207704,0.19808197021484375,ok,
residual::parkour:00001:00000:00004,parkour,1,0,4,4,0.25,uniform_gap4,1,1.0,6,psnr_best_half,1,211700,223535,28.837228075369477,27.871902700012487,left,211700,211701,0.20189380645751953,ok,
residual::parkour:00001:00000:00008,parkour,1,0,8,8,0.125,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,209721,233058,28.817417090733947,26.643692863766265,left,209721,209722,0.20000648498535156,ok,
residual::parkour:00002:00000:00004,parkour,2,0,4,4,0.5,uniform_gap4,1,1.0,6,psnr_best_half,1,221567,219428,28.643359284409968,28.418185666898587,left,221567,221568,0.2113037109375,ok,
residual::parkour:00002:00000:00008,parkour,2,0,8,8,0.25,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,217961,231684,28.61334574141874,27.152142694979496,left,217961,217962,0.20786476135253906,ok,
residual::parkour:00003:00000:00004,parkour,3,0,4,4,0.75,uniform_gap4,1,1.0,6,psnr_best_half,1,222858,210661,28.293819998400608,28.817620025719716,right,210661,210662,0.20090293884277344,ok,
residual::parkour:00003:00000:00008,parkour,3,0,8,8,0.375,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,220820,231838,28.2183385836629,27.613968200231902,left,220820,220821,0.21059131622314453,ok,
residual::parkour:00004:00000:00008,parkour,4,0,8,8,0.5,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,226333,228406,27.71453587847428,27.992552525430515,right,228406,228407,0.21782588958740234,ok,
residual::parkour:00005:00000:00008,parkour,5,0,8,8,0.625,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,228925,224943,27.123679637990215,28.305613985220322,right,224943,224944,0.2145233154296875,ok,
residual::parkour:00005:00004:00008,parkour,5,4,8,4,0.25,uniform_gap4,1,1.0,6,psnr_best_half,1,210702,224701,28.752156253909632,27.982883184490788,left,210702,210703,0.2009420394897461,ok,
residual::parkour:00006:00000:00008,parkour,6,0,8,8,0.75,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,229183,220908,26.677390102803,28.65993084340163,right,220908,220909,0.21067523956298828,ok,
residual::parkour:00006:00004:00008,parkour,6,4,8,4,0.5,uniform_gap4,1,1.0,6,psnr_best_half,1,219937,221774,28.390111136273255,28.502469724411,right,221774,221775,0.2115011215209961,ok,
residual::parkour:00007:00000:00008,parkour,7,0,8,8,0.875,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,230393,211315,26.18754531357436,28.839947549810013,right,211315,211316,0.20152664184570312,ok,
residual::parkour:00007:00004:00008,parkour,7,4,8,4,0.75,uniform_gap4,1,1.0,6,psnr_best_half,1,225207,211072,27.84212864910628,28.789126158387518,right,211072,211073,0.2012948989868164,ok,
residual::parkour:00009:00008:00012,parkour,9,8,12,4,0.25,uniform_gap4,1,1.0,6,psnr_best_half,1,220896,231273,29.001631184027545,28.42899751028537,left,220896,220897,0.2106637954711914,ok,
residual::parkour:00009:00008:00016,parkour,9,8,16,8,0.125,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,221863,239733,29.012010374027565,26.926264959378813,left,221863,221864,0.21158599853515625,ok,
residual::parkour:00010:00008:00012,parkour,10,8,12,4,0.5,uniform_gap4,1,1.0,6,psnr_best_half,1,230306,226514,28.894521347289007,28.829135067447936,left,230306,230307,0.21963787078857422,ok,
residual::parkour:00010:00008:00016,parkour,10,8,16,8,0.25,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,229449,240036,28.93879402363377,27.375755801161503,left,229449,229450,0.21882057189941406,ok,
residual::parkour:00011:00008:00012,parkour,11,8,12,4,0.75,uniform_gap4,1,1.0,6,psnr_best_half,1,235836,219247,28.629517154805292,29.02793703449877,right,219247,219248,0.2090911865234375,ok,
residual::parkour:00011:00008:00016,parkour,11,8,16,8,0.375,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,236695,237719,28.696078384239733,27.78648231357467,left,236695,236696,0.22573089599609375,ok,
residual::parkour:00012:00008:00016,parkour,12,8,16,8,0.5,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,238845,235506,28.569133355706697,28.279931942660408,left,238845,238846,0.2277812957763672,ok,
residual::parkour:00013:00008:00016,parkour,13,8,16,8,0.625,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,240057,232518,28.294897033033063,28.704014389397283,right,232518,232519,0.22174739837646484,ok,
residual::parkour:00013:00012:00016,parkour,13,12,16,4,0.25,uniform_gap4,1,1.0,6,psnr_best_half,1,223518,235436,29.167970271979048,28.689993972747217,left,223518,223519,0.2131643295288086,ok,
residual::parkour:00014:00008:00016,parkour,14,8,16,8,0.75,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,239974,228705,28.13814540869157,29.079564206963354,right,228705,228706,0.2181110382080078,ok,
residual::parkour:00014:00012:00016,parkour,14,12,16,4,0.5,uniform_gap4,1,1.0,6,psnr_best_half,1,230303,231125,29.08040197293267,29.097259494590247,right,231125,231126,0.22041893005371094,ok,
residual::parkour:00015:00008:00016,parkour,15,8,16,8,0.875,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,241084,220571,27.75991027545969,29.32530389879534,right,220571,220572,0.21035385131835938,ok,
residual::parkour:00015:00012:00016,parkour,15,12,16,4,0.75,uniform_gap4,1,1.0,6,psnr_best_half,1,235061,222965,28.73492140238939,29.320663763865873,right,222965,222966,0.21263694763183594,ok,
residual::parkour:00017:00016:00020,parkour,17,16,20,4,0.25,uniform_gap4,1,1.0,6,psnr_best_half,1,219444,229679,29.33578601100356,28.51149611032008,left,219444,219445,0.20927906036376953,ok,
residual::parkour:00017:00016:00024,parkour,17,16,24,8,0.125,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,219061,240724,29.430367634658182,27.07445678998525,left,219061,219062,0.20891380310058594,ok,
residual::parkour:00018:00016:00020,parkour,18,16,20,4,0.5,uniform_gap4,1,1.0,6,psnr_best_half,1,224908,225081,28.96646719636278,29.11319165053807,right,225081,225082,0.21465492248535156,ok,
residual::parkour:00018:00016:00024,parkour,18,16,24,8,0.25,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,223720,239504,29.3200697208955,27.594219049674123,left,223720,223721,0.21335697174072266,ok,
residual::parkour:00019:00016:00020,parkour,19,16,20,4,0.75,uniform_gap4,1,1.0,6,psnr_best_half,1,229870,219037,28.333834092063835,29.560977780453143,right,219037,219038,0.2088909149169922,ok,
residual::parkour:00019:00016:00024,parkour,19,16,24,8,0.375,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,230134,239189,28.995184243201976,28.119794403278398,left,230134,230135,0.21947383880615234,ok,
residual::parkour:00020:00016:00024,parkour,20,16,24,8,0.5,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,232590,235682,28.590534900485935,28.568566430772147,left,232590,232591,0.2218160629272461,ok,
residual::parkour:00021:00016:00024,parkour,21,16,24,8,0.625,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,234850,234441,27.910790185773454,28.812335641608108,right,234441,234442,0.22358131408691406,ok,
residual::parkour:00021:00020:00024,parkour,21,20,24,4,0.25,uniform_gap4,1,1.0,6,psnr_best_half,1,216046,237676,29.31606356648496,28.56032764909861,left,216046,216047,0.2060384750366211,ok,
residual::parkour:00022:00016:00024,parkour,22,16,24,8,0.75,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,235546,229368,27.413676045321445,29.13431611685207,right,229368,229369,0.21874332427978516,ok,
residual::parkour:00022:00020:00024,parkour,22,20,24,4,0.5,uniform_gap4,1,1.0,6,psnr_best_half,1,224003,234312,28.848128227171017,28.956386991206493,right,234312,234313,0.22345829010009766,ok,
residual::parkour:00023:00016:00024,parkour,23,16,24,8,0.875,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,235442,220848,27.00895723857031,29.408621953170403,right,220848,220849,0.2106180191040039,ok,
residual::parkour:00023:00020:00024,parkour,23,20,24,4,0.75,uniform_gap4,1,1.0,6,psnr_best_half,1,226372,223695,28.300104703024008,29.35757815364155,right,223695,223696,0.2133331298828125,ok,
residual::parkour:00025:00024:00028,parkour,25,24,28,4,0.25,uniform_gap4,1,1.0,6,psnr_best_half,1,217996,225524,29.346405263604733,28.10636765110306,left,217996,217997,0.20789813995361328,ok,
residual::parkour:00025:00024:00032,parkour,25,24,32,8,0.125,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,216614,234146,29.358927115393826,26.144030696056962,left,216614,216615,0.20658016204833984,ok,
residual::parkour:00026:00024:00028,parkour,26,24,28,4,0.5,uniform_gap4,1,1.0,6,psnr_best_half,1,228985,223404,29.058040285584205,28.893843693767902,left,228985,228986,0.21837806701660156,ok,
residual::parkour:00026:00024:00032,parkour,26,24,32,8,0.25,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,226733,233276,29.125927252867278,26.71000006772459,left,226733,226734,0.2162303924560547,ok,
residual::parkour:00027:00024:00028,parkour,27,24,28,4,0.75,uniform_gap4,1,1.0,6,psnr_best_half,1,230628,214546,28.52175411699629,29.42612602149933,right,214546,214547,0.20460796356201172,ok,
residual::parkour:00027:00024:00032,parkour,27,24,32,8,0.375,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,228247,232901,28.644836703008533,27.34086841809498,left,228247,228248,0.21767425537109375,ok,
residual::parkour:00028:00024:00032,parkour,28,24,32,8,0.5,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,233055,230910,28.12453517127786,28.005166405496333,left,233055,233056,0.222259521484375,ok,
residual::parkour:00029:00024:00032,parkour,29,24,32,8,0.625,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,236116,226352,27.588151439535128,28.664557400837918,right,226352,226353,0.2158670425415039,ok,
residual::parkour:00029:00028:00032,parkour,29,28,32,4,0.25,uniform_gap4,1,1.0,6,psnr_best_half,1,213992,224369,29.532276562820194,28.250751031505178,left,213992,213993,0.20407962799072266,ok,
residual::parkour:00030:00024:00032,parkour,30,24,32,8,0.75,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,237037,225360,27.141160632935993,29.25536944457712,right,225360,225361,0.2149209976196289,ok,
residual::parkour:00030:00028:00032,parkour,30,28,32,4,0.5,uniform_gap4,1,1.0,6,psnr_best_half,1,223367,223992,29.08732709109067,29.07539904842303,left,223367,223368,0.21302032470703125,ok,
residual::parkour:00031:00024:00032,parkour,31,24,32,8,0.875,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,237156,215577,26.591489009659078,29.75900947294602,right,215577,215578,0.20559120178222656,ok,
residual::parkour:00031:00028:00032,parkour,31,28,32,4,0.75,uniform_gap4,1,1.0,6,psnr_best_half,1,225454,213114,28.447598386894985,29.693964528110325,right,213114,213115,0.20324230194091797,ok,
residual::parkour:00033:00032:00034,parkour,33,32,34,2,0.5,stage165_adaptive,1,1.0,6,psnr_best_half,1,216041,222062,29.57848453541039,29.64440647793293,right,222062,222063,0.2117757797241211,ok,
residual::parkour:00033:00032:00036,parkour,33,32,36,4,0.25,uniform_gap4,1,1.0,6,psnr_best_half,1,214626,227171,29.68484068022391,27.695223744106897,left,214626,214627,0.20468425750732422,ok,
residual::parkour:00033:00032:00040,parkour,33,32,40,8,0.125,uniform_gap8,1,1.0,6,psnr_best_half,1,217346,240640,29.70997185513367,26.28369823996922,left,217346,217347,0.20727825164794922,ok,
residual::parkour:00034:00032:00036,parkour,34,32,36,4,0.5,uniform_gap4,1,1.0,6,psnr_best_half,1,225454,225537,29.055871903653664,28.575022622841214,left,225454,225455,0.2150106430053711,ok,
residual::parkour:00034:00032:00040,parkour,34,32,40,8,0.25,uniform_gap8,1,1.0,6,psnr_best_half,1,225614,241074,29.200250580946985,26.818802753073534,left,225614,225615,0.2151632308959961,ok,
residual::parkour:00035:00032:00036,parkour,35,32,36,4,0.75,uniform_gap4,1,1.0,6,psnr_best_half,1,226618,216330,28.36272563726014,29.32388615469666,right,216330,216331,0.20630931854248047,ok,
residual::parkour:00035:00032:00040,parkour,35,32,40,8,0.375,uniform_gap8,1,1.0,6,psnr_best_half,1,228641,240439,28.59267889246403,27.40318558789539,left,228641,228642,0.2180500030517578,ok,
residual::parkour:00035:00034:00040,parkour,35,34,40,6,0.16666666666666666,stage165_adaptive,1,1.0,6,psnr_best_half,1,218125,238126,29.431954095944413,27.005839253169228,left,218125,218126,0.2080211639404297,ok,
residual::parkour:00036:00032:00040,parkour,36,32,40,8,0.5,uniform_gap8,1,1.0,6,psnr_best_half,1,234221,237086,27.965596240613774,27.9954747070272,right,237086,237087,0.2261037826538086,ok,
residual::parkour:00036:00034:00040,parkour,36,34,40,6,0.3333333333333333,stage165_adaptive,1,1.0,6,psnr_best_half,1,226362,236470,28.896279271252187,27.70275228329913,left,226362,226363,0.21587657928466797,ok,
residual::parkour:00037:00032:00040,parkour,37,32,40,8,0.625,uniform_gap8,1,1.0,6,psnr_best_half,1,238346,233854,27.318336268838795,28.596983596668775,right,233854,233855,0.2230215072631836,ok,
residual::parkour:00037:00034:00040,parkour,37,34,40,6,0.5,stage165_adaptive,1,1.0,6,psnr_best_half,1,232074,233579,28.281355747657443,28.40571814234268,right,233579,233580,0.22275924682617188,ok,
residual::parkour:00037:00036:00040,parkour,37,36,40,4,0.25,uniform_gap4,1,1.0,6,psnr_best_half,1,216152,233555,29.271637348890643,28.250961249772942,left,216152,216153,0.20613956451416016,ok,
residual::parkour:00038:00032:00040,parkour,38,32,40,8,0.75,uniform_gap8,1,1.0,6,psnr_best_half,1,238676,230380,26.687289491921614,28.967630209474446,right,230380,230381,0.21970844268798828,ok,
residual::parkour:00038:00034:00040,parkour,38,34,40,6,0.6666666666666666,stage165_adaptive,1,1.0,6,psnr_best_half,1,233304,229821,27.441353041173894,28.855391966407417,right,229821,229822,0.2191753387451172,ok,
residual::parkour:00038:00036:00040,parkour,38,36,40,4,0.5,uniform_gap4,1,1.0,6,psnr_best_half,1,224882,230546,28.28213318428891,28.767131192373242,right,230546,230547,0.21986675262451172,ok,
residual::parkour:00039:00032:00040,parkour,39,32,40,8,0.875,uniform_gap8,1,1.0,6,psnr_best_half,1,237977,221875,26.063498359322992,29.31601346434277,right,221875,221876,0.21159744262695312,ok,
residual::parkour:00039:00034:00040,parkour,39,34,40,6,0.8333333333333334,stage165_adaptive,1,1.0,6,psnr_best_half,1,235405,220655,26.749051510350533,29.274352960696667,right,220655,220656,0.2104339599609375,ok,
residual::parkour:00039:00036:00040,parkour,39,36,40,4,0.75,uniform_gap4,1,1.0,6,psnr_best_half,1,226094,220771,27.32935386775036,29.249629238128318,right,220771,220772,0.21054458618164062,ok,
residual::parkour:00041:00040:00044,parkour,41,40,44,4,0.25,uniform_gap4,1,1.0,6,psnr_best_half,1,210342,232084,28.609099303567614,27.726565996247736,left,210342,210343,0.20059871673583984,ok,
residual::parkour:00041:00040:00048,parkour,41,40,48,8,0.125,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,215433,243958,29.003541531042202,26.150726369812705,left,215433,215434,0.20545387268066406,ok,
residual::parkour:00042:00040:00044,parkour,42,40,44,4,0.5,uniform_gap4,1,1.0,6,psnr_best_half,1,222270,228659,27.382524175024265,28.373703624578752,right,228659,228660,0.21806716918945312,ok,
residual::parkour:00042:00040:00048,parkour,42,40,48,8,0.25,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,225190,242933,28.49776500507801,26.689953308828617,left,225190,225191,0.21475887298583984,ok,
residual::parkour:00043:00040:00044,parkour,43,40,44,4,0.75,uniform_gap4,1,1.0,6,psnr_best_half,1,224191,219470,26.102094149790204,28.876098953940527,right,219470,219471,0.2093038558959961,ok,
residual::parkour:00043:00040:00048,parkour,43,40,48,8,0.375,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,229431,243662,27.967195737316214,27.19501189802635,left,229431,229432,0.21880340576171875,ok,
residual::parkour:00044:00040:00048,parkour,44,40,48,8,0.5,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,234849,242332,27.146118661328778,27.573606665620325,right,242332,242333,0.23110675811767578,ok,
residual::parkour:00045:00040:00048,parkour,45,40,48,8,0.625,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,237602,237248,26.340610199852396,27.88259506793953,right,237248,237249,0.2262582778930664,ok,
residual::parkour:00045:00044:00048,parkour,45,44,48,4,0.25,uniform_gap4,1,1.0,6,psnr_best_half,1,222628,232202,28.505713808295823,27.268497570911144,left,222628,222629,0.21231555938720703,ok,
residual::parkour:00046:00040:00048,parkour,46,40,48,8,0.75,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,239007,235051,25.668865338641332,28.24064249345879,right,235051,235052,0.22416305541992188,ok,
residual::parkour:00046:00044:00048,parkour,46,44,48,4,0.5,uniform_gap4,1,1.0,6,psnr_best_half,1,232101,230415,28.079828764373058,27.959229103882194,left,232101,232102,0.22134971618652344,ok,
residual::parkour:00047:00040:00048,parkour,47,40,48,8,0.875,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,239073,229384,24.95010206338548,28.31516908699166,right,229384,229385,0.21875858306884766,ok,
residual::parkour:00047:00044:00048,parkour,47,44,48,4,0.75,uniform_gap4,1,1.0,6,psnr_best_half,1,234086,224713,27.31876737229653,28.24283436364588,right,224713,224714,0.21430397033691406,ok,
residual::parkour:00049:00048:00052,parkour,49,48,52,4,0.25,uniform_gap4,1,1.0,6,psnr_best_half,1,223029,234198,28.004436039171757,26.8399972603331,left,223029,223030,0.21269798278808594,ok,
residual::parkour:00049:00048:00056,parkour,49,48,56,8,0.125,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,227538,240636,28.121722699570505,24.96029520296449,left,227538,227539,0.21699810028076172,ok,
residual::parkour:00050:00048:00052,parkour,50,48,52,4,0.5,uniform_gap4,1,1.0,6,psnr_best_half,1,230974,230953,27.332573016478975,27.281467593992748,left,230974,230975,0.2202749252319336,ok,
residual::parkour:00050:00048:00056,parkour,50,48,56,8,0.25,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,232514,240260,27.690734682363875,25.385961140974146,left,232514,232515,0.22174358367919922,ok,
residual::parkour:00051:00048:00052,parkour,51,48,52,4,0.75,uniform_gap4,1,1.0,6,psnr_best_half,1,236151,225465,26.56917069618507,27.579393655444594,right,225465,225466,0.21502113342285156,ok,
residual::parkour:00051:00048:00056,parkour,51,48,56,8,0.375,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,237618,239903,27.20196549805096,25.795458723775244,left,237618,237619,0.22661113739013672,ok,
residual::parkour:00052:00048:00056,parkour,52,48,56,8,0.5,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,240555,237610,26.711290150275318,26.231264278958374,left,240555,240556,0.22941207885742188,ok,
residual::parkour:00053:00048:00056,parkour,53,48,56,8,0.625,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,244398,234930,26.26649979145529,26.63926594785778,right,234930,234931,0.22404766082763672,ok,
residual::parkour:00053:00052:00056,parkour,53,52,56,4,0.25,uniform_gap4,1,1.0,6,psnr_best_half,1,220001,229560,27.318178671804766,25.77140959809074,left,220001,220002,0.2098102569580078,ok,
residual::parkour:00054:00048:00056,parkour,54,48,56,8,0.75,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,245771,233478,25.65036325764096,26.93526178062963,right,233478,233479,0.22266292572021484,ok,
residual::parkour:00054:00052:00056,parkour,54,52,56,4,0.5,uniform_gap4,1,1.0,6,psnr_best_half,1,227816,229083,26.62924635679332,26.452810859606824,left,227816,227817,0.21726322174072266,ok,
residual::parkour:00055:00048:00056,parkour,55,48,56,8,0.875,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,245584,224502,25.31475436202402,27.216293950783207,right,224502,224503,0.21410274505615234,ok,
residual::parkour:00055:00052:00056,parkour,55,52,56,4,0.75,uniform_gap4,1,1.0,6,psnr_best_half,1,229911,218812,25.921067469551975,27.070354440844145,right,218812,218813,0.20867633819580078,ok,
residual::parkour:00057:00056:00060,parkour,57,56,60,4,0.25,uniform_gap4,1,1.0,6,psnr_best_half,1,232517,236952,27.02724769453681,26.177775069260683,left,232517,232518,0.22174644470214844,ok,
residual::parkour:00057:00056:00064,parkour,57,56,64,8,0.125,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,231284,244657,27.01955744871323,25.106308517069913,left,231284,231285,0.22057056427001953,ok,
residual::parkour:00058:00056:00060,parkour,58,56,60,4,0.5,uniform_gap4,1,1.0,6,psnr_best_half,1,239221,234633,26.657403508139087,26.540451353620757,left,239221,239222,0.22813987731933594,ok,
residual::parkour:00058:00056:00064,parkour,58,56,64,8,0.25,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,236511,243496,26.657979609255772,25.419258169401488,left,236511,236512,0.225555419921875,ok,
residual::parkour:00059:00056:00060,parkour,59,56,60,4,0.75,uniform_gap4,1,1.0,6,psnr_best_half,1,241804,227636,26.244080180799855,26.81030376174762,right,227636,227637,0.21709156036376953,ok,
residual::parkour:00059:00056:00064,parkour,59,56,64,8,0.375,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,239233,243090,26.2245875070896,25.74116143168049,left,239233,239234,0.2281513214111328,ok,
residual::parkour:00060:00056:00064,parkour,60,56,64,8,0.5,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,242708,240854,25.698393850341326,25.961959484346767,right,240854,240855,0.22969722747802734,ok,
residual::parkour:00061:00056:00064,parkour,61,56,64,8,0.625,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,245004,238375,25.156779901524775,26.245196840871298,right,238375,238376,0.22733306884765625,ok,
residual::parkour:00061:00060:00064,parkour,61,60,64,4,0.25,uniform_gap4,1,1.0,6,psnr_best_half,1,227975,233487,26.608210605604047,25.207721302538854,left,227975,227976,0.21741485595703125,ok,
residual::parkour:00062:00056:00064,parkour,62,56,64,8,0.75,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,246476,236643,24.7211074643053,26.48847283327524,right,236643,236644,0.22568130493164062,ok,
residual::parkour:00062:00060:00064,parkour,62,60,64,4,0.5,uniform_gap4,1,1.0,6,psnr_best_half,1,236692,232336,26.3171392213664,25.928433878367127,left,236692,236693,0.22572803497314453,ok,
residual::parkour:00063:00056:00064,parkour,63,56,64,8,0.875,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,247187,229120,24.17913874982228,26.55176190328339,right,229120,229121,0.2185068130493164,ok,
residual::parkour:00063:00060:00064,parkour,63,60,64,4,0.75,uniform_gap4,1,1.0,6,psnr_best_half,1,240039,223752,25.737298459199913,26.38821435307298,right,223752,223753,0.21338748931884766,ok,
residual::parkour:00065:00064:00068,parkour,65,64,68,4,0.25,uniform_gap4,1,1.0,6,psnr_best_half,1,233079,237729,26.207646016761625,25.283860704024917,left,233079,233080,0.22228240966796875,ok,
residual::parkour:00065:00064:00072,parkour,65,64,72,8,0.125,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,235012,245055,26.246940119958225,23.686632209828215,left,235012,235013,0.22412586212158203,ok,
residual::parkour:00066:00064:00068,parkour,66,64,68,4,0.5,uniform_gap4,1,1.0,6,psnr_best_half,1,239956,234463,25.85131047315844,25.703169296635217,left,239956,239957,0.22884082794189453,ok,
residual::parkour:00066:00064:00072,parkour,66,64,72,8,0.25,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,241184,244734,26.004334884461827,24.10444356300982,left,241184,241185,0.2300119400024414,ok,
residual::parkour:00067:00064:00068,parkour,67,64,68,4,0.75,uniform_gap4,1,1.0,6,psnr_best_half,1,243882,230379,25.387322223830115,25.94904171990924,right,230379,230380,0.21970748901367188,ok,
residual::parkour:00067:00064:00072,parkour,67,64,72,8,0.375,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,243759,243802,25.628507392291944,24.494433798671082,left,243759,243760,0.2324676513671875,ok,
residual::parkour:00068:00064:00072,parkour,68,64,72,8,0.5,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,245809,240956,25.318703614293913,24.884558624707054,left,245809,245810,0.2344226837158203,ok,
residual::parkour:00069:00064:00072,parkour,69,64,72,8,0.625,stage165_adaptive uniform_gap8,2,1.0,6,psnr_best_half,1,247088,238156,25.037181550125716,25.40021772963227,right,238156,238157,0.22712421417236328,ok,
residual::parkour:00069:00068:00072,parkour,69,68,72,4,0.25,uniform_gap4,1,1.0,6,psnr_best_half,1,230012,241034,25.99364151149483,25.34907732362383,left,230012,230013,0.21935749053955078,ok,
