fold,policy,stage97_task_id,source_task_id,sequence,base_method,reference_gap,target_index,oracle_candidate,selected_candidate,selected_sideinfo_psnr,endpoint_sideinfo_psnr,oracle_task_best_sideinfo_psnr,teacher_oracle_sideinfo_psnr,delta_psnr_vs_endpoint,gap_to_oracle_task_best,gap_to_teacher_oracle,selection_correct
0,global_train_best_policy,stage97_00011026,stage79_00022078,bmx-trees,stage65_adapter,16,52,endpoint_diff_baseline,endpoint_diff_baseline,14.331882776233922,14.331882776233922,14.331882776233922,15.673022717669213,0.0,0.0,-1.3411399414352907,1
0,train_fold_group_policy,stage97_00011026,stage79_00022078,bmx-trees,stage65_adapter,16,52,endpoint_diff_baseline,endpoint_diff_baseline,14.331882776233922,14.331882776233922,14.331882776233922,15.673022717669213,0.0,0.0,-1.3411399414352907,1
0,stage106_fixed_group_policy,stage97_00011026,stage79_00022078,bmx-trees,stage65_adapter,16,52,endpoint_diff_baseline,endpoint_diff_baseline,14.331882776233922,14.331882776233922,14.331882776233922,15.673022717669213,0.0,0.0,-1.3411399414352907,1
0,metadata_mlp_cv,stage97_00011026,stage79_00022078,bmx-trees,stage65_adapter,16,52,endpoint_diff_baseline,endpoint_diff_baseline,14.331882776233922,14.331882776233922,14.331882776233922,15.673022717669213,0.0,0.0,-1.3411399414352907,1
0,anchor_stat_mlp_cv,stage97_00011026,stage79_00022078,bmx-trees,stage65_adapter,16,52,endpoint_diff_baseline,shared_energy_regression,14.175547167918092,14.331882776233922,14.331882776233922,15.673022717669213,-0.15633560831583004,-0.15633560831583004,-1.4974755497511207,0
0,score_stat_mlp_cv,stage97_00011026,stage79_00022078,bmx-trees,stage65_adapter,16,52,endpoint_diff_baseline,shared_energy_regression,14.175547167918092,14.331882776233922,14.331882776233922,15.673022717669213,-0.15633560831583004,-0.15633560831583004,-1.4974755497511207,0
0,anchor_score_mlp_cv,stage97_00011026,stage79_00022078,bmx-trees,stage65_adapter,16,52,endpoint_diff_baseline,shared_energy_regression,14.175547167918092,14.331882776233922,14.331882776233922,15.673022717669213,-0.15633560831583004,-0.15633560831583004,-1.4974755497511207,0
0,stage110_group_best_policy,stage97_00011026,stage79_00022078,bmx-trees,stage65_adapter,16,52,endpoint_diff_baseline,endpoint_diff_baseline,14.331882776233922,14.331882776233922,14.331882776233922,15.673022717669213,0.0,0.0,-1.3411399414352907,1
0,oracle_task_best,stage97_00011026,stage79_00022078,bmx-trees,stage65_adapter,16,52,endpoint_diff_baseline,endpoint_diff_baseline,14.331882776233922,14.331882776233922,14.331882776233922,15.673022717669213,0.0,0.0,-1.3411399414352907,1
0,endpoint_only,stage97_00011118,stage79_00022381,breakdance,linear,8,5,endpoint_diff_baseline,endpoint_diff_baseline,20.58616430630769,20.58616430630769,20.58616430630769,22.983347182373347,0.0,0.0,-2.3971828760656564,1
