stage97_task_id,source_task_id,sequence,reference_gap,target_index,base_method,candidate,endpoint_energy_recall,candidate_energy_recall,energy_recall_delta,endpoint_precision,candidate_precision,precision_delta,endpoint_sideinfo_psnr,candidate_sideinfo_psnr,sideinfo_psnr_delta,endpoint_delta_psnr_vs_base,candidate_delta_psnr_vs_base,delta_psnr_vs_base_delta,endpoint_gap_to_teacher,candidate_gap_to_teacher,gap_to_teacher_delta,teacher_oracle_sideinfo_psnr,energy_up,psnr_up,energy_up_psnr_down
stage97_00012224,stage79_00024489,dance-twirl,16,45,linear,shared_energy_regression,0.21687233448028564,0.27262431383132935,0.0557519793510437,0.2479652762413025,0.32121542096138,0.07325014472007751,19.38594423943947,19.55570730804267,0.16976306860319923,1.3671844237679203,1.5369474923711195,0.16976306860319923,-2.350633163249089,-2.18087009464589,0.16976306860319923,21.73657740268856,1,1,0
stage97_00012224,stage79_00024489,dance-twirl,16,45,linear,shared_topk_bce,0.21687233448028564,0.2714378833770752,0.05456554889678955,0.2479652762413025,0.30737927556037903,0.05941399931907654,19.38594423943947,19.34056604416368,-0.045378195275791455,1.3671844237679203,1.3218062284921288,-0.045378195275791455,-2.350633163249089,-2.3960113585248806,-0.045378195275791455,21.73657740268856,1,0,1
stage97_00012224,stage79_00024489,dance-twirl,16,45,stage65_adapter,shared_energy_regression,0.13164351880550385,0.17794577777385712,0.04630225896835327,0.22897449135780334,0.41372761130332947,0.18475311994552612,19.71755727691282,19.647934212350588,-0.06962306456223288,1.386297422999121,1.316674358436888,-0.06962306456223288,-1.719515836314958,-1.789138900877191,-0.06962306456223288,21.43707311322778,1,0,1
stage97_00012224,stage79_00024489,dance-twirl,16,45,stage65_adapter,shared_topk_bce,0.13164351880550385,0.1758900284767151,0.04424650967121124,0.22897449135780334,0.4194248616695404,0.19045037031173706,19.71755727691282,19.56449370490333,-0.15306357200948995,1.386297422999121,1.233233850989631,-0.15306357200948995,-1.719515836314958,-1.872579408324448,-0.15306357200948995,21.43707311322778,1,0,1
stage97_00012282,stage79_00024697,dog,4,23,linear,shared_energy_regression,0.15955351293087006,0.18449904024600983,0.02494552731513977,0.1918068379163742,0.21025501191616058,0.018448173999786377,21.06379668955188,21.133035986288156,0.06923929673627782,0.823190030258349,0.8924293269946268,0.06923929673627782,-2.0718207703785865,-2.0025814736423087,0.06923929673627782,23.135617459930465,1,1,0
stage97_00012282,stage79_00024697,dog,4,23,linear,shared_topk_bce,0.15955351293087006,0.19153819978237152,0.031984686851501465,0.1918068379163742,0.2099837213754654,0.018176883459091187,21.06379668955188,20.992152997325096,-0.07164369222678246,0.823190030258349,0.7515463380315666,-0.07164369222678246,-2.0718207703785865,-2.143464462605369,-0.07164369222678246,23.135617459930465,1,0,1
stage97_00012282,stage79_00024697,dog,4,23,stage65_adapter,shared_energy_regression,0.1086612194776535,0.1333957016468048,0.024734482169151306,0.17091698944568634,0.3236570656299591,0.15274007618427277,21.5593071567785,21.455303938473417,-0.10400321830508474,0.8592500856595713,0.7552468673544865,-0.10400321830508474,-1.7476932056580665,-1.8516964239631513,-0.10400321830508474,23.30700036243657,1,0,1
stage97_00012282,stage79_00024697,dog,4,23,stage65_adapter,shared_topk_bce,0.1086612194776535,0.13588425517082214,0.02722303569316864,0.17091698944568634,0.3621812164783478,0.19126422703266144,21.5593071567785,21.428936226977797,-0.13037092980070497,0.8592500856595713,0.7288791558588663,-0.13037092980070497,-1.7476932056580665,-1.8780641354587715,-0.13037092980070497,23.30700036243657,1,0,1
stage97_00012487,stage79_00025066,dogs-jump,8,28,linear,shared_energy_regression,0.5174478888511658,0.5540726780891418,0.036624789237976074,0.7327726483345032,0.6985892653465271,-0.034183382987976074,27.451444451852748,27.04620143131526,-0.40524302053748684,3.6627439213527815,3.2575009008152946,-0.40524302053748684,-2.412759327621785,-2.818002348159272,-0.40524302053748684,29.864203779474533,1,0,1
stage97_00012487,stage79_00025066,dogs-jump,8,28,linear,shared_topk_bce,0.5174478888511658,0.5530726313591003,0.03562474250793457,0.7327726483345032,0.5919696092605591,-0.1408030390739441,27.451444451852748,26.262979386042566,-1.1884650658101812,3.6627439213527815,2.4742788555426003,-1.1884650658101812,-2.412759327621785,-3.6012243934319663,-1.1884650658101812,29.864203779474533,1,0,1
stage97_00012487,stage79_00025066,dogs-jump,8,28,stage65_adapter,shared_energy_regression,0.14348508417606354,0.1465269923210144,0.0030419081449508667,0.5067824125289917,0.46961474418640137,-0.03716766834259033,26.176503292815955,24.36941305882275,-1.807090233993204,2.7116054576116113,0.9045152236184073,-1.807090233993204,-0.1162734220478292,-1.9233636560410332,-1.807090233993204,26.292776714863784,1,0,1
stage97_00012487,stage79_00025066,dogs-jump,8,28,stage65_adapter,shared_topk_bce,0.14348508417606354,0.1503046602010727,0.006819576025009155,0.5067824125289917,0.5062398314476013,-0.0005425810813903809,26.176503292815955,24.740930661628056,-1.435572631187899,2.7116054576116113,1.2760328264237124,-1.435572631187899,-0.1162734220478292,-1.551846053235728,-1.435572631187899,26.292776714863784,1,0,1
stage97_00012712,stage79_00025543,drift-straight,4,6,linear,shared_energy_regression,0.1785767823457718,0.18254198133945465,0.003965198993682861,0.15138360857963562,0.1855670064687729,0.03418339788913727,15.973219357707638,15.84366461777103,-0.1295547399366086,1.2986095380841878,1.1690547981475792,-0.1295547399366086,-1.7529594138542777,-1.8825141537908863,-0.1295547399366086,17.726178771561916,1,0,1
stage97_00012712,stage79_00025543,drift-straight,4,6,linear,shared_topk_bce,0.1785767823457718,0.17664478719234467,-0.001931995153427124,0.15138360857963562,0.18122626841068268,0.029842659831047058,15.973219357707638,15.716017911521343,-0.25720144618629526,1.2986095380841878,1.0414080918978925,-0.25720144618629526,-1.7529594138542777,-2.010160860040573,-0.25720144618629526,17.726178771561916,0,0,0
stage97_00012712,stage79_00025543,drift-straight,4,6,stage65_adapter,shared_energy_regression,0.12855197489261627,0.1584717333316803,0.029919758439064026,0.17010308802127838,0.3233857750892639,0.15328268706798553,16.68201470287944,16.496738551338332,-0.18527615154110677,1.5332469391908408,1.347970787649734,-0.18527615154110677,-1.8510193946002609,-2.0362955461413677,-0.18527615154110677,18.5330340974797,1,0,1
stage97_00012712,stage79_00025543,drift-straight,4,6,stage65_adapter,shared_topk_bce,0.12855197489261627,0.15770670771598816,0.029154732823371887,0.17010308802127838,0.31334781646728516,0.14324472844600677,16.68201470287944,16.322586425124285,-0.3594282777551534,1.5332469391908408,1.1738186614356874,-0.3594282777551534,-1.8510193946002609,-2.2104476723554143,-0.3594282777551534,18.5330340974797,1,0,1
stage97_00012756,stage79_00025587,drift-straight,8,14,linear,shared_energy_regression,0.14173851907253265,0.1576528400182724,0.015914320945739746,0.17932718992233276,0.17118827998638153,-0.008138909935951233,14.038790457212603,14.039041817417026,0.00025136020442317886,0.9586715208702259,0.9589228810746491,0.00025136020442317886,-2.016402967999394,-2.0161516077949706,0.00025136020442317886,16.055193425211996,1,1,0
stage97_00012756,stage79_00025587,drift-straight,8,14,linear,shared_topk_bce,0.14173851907253265,0.1544439196586609,0.012705400586128235,0.17932718992233276,0.1739012449979782,-0.005425944924354553,14.038790457212603,13.94201477017091,-0.09677568704169204,0.9586715208702259,0.8618958338285339,-0.09677568704169204,-2.016402967999394,-2.113178655041086,-0.09677568704169204,16.055193425211996,1,0,1
stage97_00012756,stage79_00025587,drift-straight,8,14,stage65_adapter,shared_energy_regression,0.11449737846851349,0.15379221737384796,0.03929483890533447,0.16576234996318817,0.27753663063049316,0.11177428066730499,14.626703049472486,14.579962193621679,-0.046740855850806895,1.135574546256965,1.0888336904061582,-0.046740855850806895,-2.175012964471332,-2.2217538203221388,-0.046740855850806895,16.801716013943818,1,0,1
stage97_00012756,stage79_00025587,drift-straight,8,14,stage65_adapter,shared_topk_bce,0.11449737846851349,0.15289165079593658,0.038394272327423096,0.16576234996318817,0.26641345024108887,0.1006511002779007,14.626703049472486,14.485565568982215,-0.1411374804902703,1.135574546256965,0.9944370657666948,-0.1411374804902703,-2.175012964471332,-2.316150444961602,-0.1411374804902703,16.801716013943818,1,0,1
stage97_00012821,stage79_00025652,drift-straight,16,38,linear,shared_energy_regression,0.1022690087556839,0.11512142419815063,0.012852415442466736,0.05425935983657837,0.09061313420534134,0.03635377436876297,12.542471146445646,12.713267797394208,0.1707966509485619,0.583951684253714,0.7547483352022759,0.1707966509485619,-1.934098964173172,-1.7633023132246102,0.1707966509485619,14.476570110618818,1,1,0
stage97_00012821,stage79_00025652,drift-straight,16,38,linear,shared_topk_bce,0.1022690087556839,0.11540758609771729,0.013138577342033386,0.05425935983657837,0.102821484208107,0.048562124371528625,12.542471146445646,12.715293203415492,0.17282205696984576,0.583951684253714,0.7567737412235598,0.17282205696984576,-1.934098964173172,-1.7612769072033263,0.17282205696984576,14.476570110618818,1,1,0
stage97_00012821,stage79_00025652,drift-straight,16,38,stage65_adapter,shared_energy_regression,0.09717634320259094,0.13861243426799774,0.0414360910654068,0.057243622839450836,0.23819859325885773,0.1809549704194069,12.764171072304457,13.135608217872159,0.37143714556770213,0.6416694860031882,1.0131066315708903,0.37143714556770213,-2.0274534713762247,-1.6560163258085225,0.37143714556770213,14.791624543680681,1,1,0
stage97_00012821,stage79_00025652,drift-straight,16,38,stage65_adapter,shared_topk_bce,0.09717634320259094,0.1334248185157776,0.036248475313186646,0.057243622839450836,0.20021703839302063,0.1429734155535698,12.764171072304457,13.044951199685466,0.2807801273810089,0.6416694860031882,0.9224496133841971,0.2807801273810089,-2.0274534713762247,-1.7466733439952158,0.2807801273810089,14.791624543680681,1,1,0
stage97_00012873,stage79_00025930,goat,4,57,linear,shared_energy_regression,0.13673493266105652,0.18165123462677002,0.0449163019657135,0.1565382480621338,0.20835593342781067,0.05181768536567688,18.70068447881637,18.778528766380735,0.07784428756436412,0.627166934299332,0.7050112218636961,0.07784428756436412,-1.5502206717007567,-1.4723763841363926,0.07784428756436412,20.250905150517127,1,1,0
stage97_00012873,stage79_00025930,goat,4,57,linear,shared_topk_bce,0.13673493266105652,0.18795646727085114,0.05122153460979462,0.1565382480621338,0.21920780837535858,0.06266956031322479,18.70068447881637,18.7811179340907,0.08043345527433132,0.627166934299332,0.7076003895736633,0.08043345527433132,-1.5502206717007567,-1.4697872164264254,0.08043345527433132,20.250905150517127,1,1,0
stage97_00012873,stage79_00025930,goat,4,57,stage65_adapter,shared_energy_regression,0.11241316795349121,0.15953415632247925,0.04712098836898804,0.151654914021492,0.32013022899627686,0.16847531497478485,19.50093209809085,19.566643757979506,0.06571165988865602,0.5475085109626292,0.6132201708512852,0.06571165988865602,-1.4082804714663837,-1.3425688115777277,0.06571165988865602,20.909212569557234,1,1,0
stage97_00012873,stage79_00025930,goat,4,57,stage65_adapter,shared_topk_bce,0.11241316795349121,0.1619345098733902,0.04952134191989899,0.151654914021492,0.3298968970775604,0.17824198305606842,19.50093209809085,19.551200212592832,0.0502681145019821,0.5475085109626292,0.5977766254646113,0.0502681145019821,-1.4082804714663837,-1.3580123569644016,0.0502681145019821,20.909212569557234,1,1,0
stage97_00013015,stage79_00026072,goat,16,44,linear,shared_energy_regression,0.13014847040176392,0.13295255601406097,0.002804085612297058,0.15897992253303528,0.13998915255069733,-0.01899076998233795,15.72008255587858,15.563954931206803,-0.1561276246717771,0.7742633421934819,0.6181357175217048,-0.1561276246717771,-1.622429626697663,-1.77855725136944,-0.1561276246717771,17.342512182576243,1,0,1
stage97_00013015,stage79_00026072,goat,16,44,linear,shared_topk_bce,0.13014847040176392,0.13724306225776672,0.007094591856002808,0.15897992253303528,0.15246880054473877,-0.006511121988296509,15.72008255587858,15.607136704137815,-0.11294585174076488,0.7742633421934819,0.661317490452717,-0.11294585174076488,-1.622429626697663,-1.7353754784384279,-0.11294585174076488,17.342512182576243,1,0,1
stage97_00013015,stage79_00026072,goat,16,44,stage65_adapter,shared_energy_regression,0.11031148582696915,0.1402091532945633,0.029897667467594147,0.16196419298648834,0.2547476887702942,0.09278349578380585,16.28268918252223,16.097252512778752,-0.18543666974347772,0.820898495676424,0.6354618259329463,-0.18543666974347772,-1.6333918227448336,-1.8188284924883114,-0.18543666974347772,17.916081005267063,1,0,1
stage97_00013015,stage79_00026072,goat,16,44,stage65_adapter,shared_topk_bce,0.11031148582696915,0.14178775250911713,0.03147626668214798,0.16196419298648834,0.2655995786190033,0.10363538563251495,16.28268918252223,16.131801267428074,-0.150887915094156,0.820898495676424,0.670010580582268,-0.150887915094156,-1.6333918227448336,-1.7842797378389896,-0.150887915094156,17.916081005267063,1,0,1
stage97_00013071,stage79_00026324,gold-fish,4,19,linear,shared_energy_regression,0.4103374481201172,0.4497097134590149,0.039372265338897705,0.4357026517391205,0.49701574444770813,0.061313092708587646,29.76319991902647,29.718342637653535,-0.04485728137293421,2.473663261873728,2.428805980500794,-0.04485728137293421,-0.6818518095532369,-0.7267090909261711,-0.04485728137293421,30.445051728579706,1,0,1
stage97_00013071,stage79_00026324,gold-fish,4,19,linear,shared_topk_bce,0.4103374481201172,0.43576058745384216,0.025423139333724976,0.4357026517391205,0.47015735507011414,0.03445470333099365,29.76319991902647,29.331349216833612,-0.4318507021928575,2.473663261873728,2.0418125596808707,-0.4318507021928575,-0.6818518095532369,-1.1137025117460944,-0.4318507021928575,30.445051728579706,1,0,1
stage97_00013071,stage79_00026324,gold-fish,4,19,stage65_adapter,shared_energy_regression,0.12006944417953491,0.12894506752490997,0.008875623345375061,0.34943026304244995,0.43895822763442993,0.08952796459197998,28.824336861422477,28.063027490697895,-0.7613093707245824,2.2353468591836467,1.4740374884590643,-0.7613093707245824,0.15861387003423744,-0.6026955006903449,-0.7613093707245824,28.66572299138824,1,0,1
stage97_00013071,stage79_00026324,gold-fish,4,19,stage65_adapter,shared_topk_bce,0.12006944417953491,0.13121095299720764,0.01114150881767273,0.34943026304244995,0.48941943049430847,0.13998916745185852,28.824336861422477,28.088055744865144,-0.7362811165573326,2.2353468591836467,1.499065742626314,-0.7362811165573326,0.15861387003423744,-0.5776672465230952,-0.7362811165573326,28.66572299138824,1,0,1
stage97_00013116,stage79_00026369,gold-fish,8,3,linear,shared_energy_regression,0.3178190290927887,0.3278351426124573,0.010016113519668579,0.3792729377746582,0.39446553587913513,0.015192598104476929,24.617720912232556,24.55108359587247,-0.06663731636008663,2.1504465134382684,2.083809197078182,-0.06663731636008663,-1.437494773614418,-1.5041320899745045,-0.06663731636008663,26.055215685846974,1,0,1
stage97_00013116,stage79_00026369,gold-fish,8,3,linear,shared_topk_bce,0.3178190290927887,0.27793240547180176,-0.03988662362098694,0.3792729377746582,0.3396635949611664,-0.03960934281349182,24.617720912232556,23.989861908562375,-0.6278590036701814,2.1504465134382684,1.522587509768087,-0.6278590036701814,-1.437494773614418,-2.0653537772845993,-0.6278590036701814,26.055215685846974,0,0,0
stage97_00013116,stage79_00026369,gold-fish,8,3,stage65_adapter,shared_energy_regression,0.13053104281425476,0.1414056271314621,0.010874584317207336,0.34970158338546753,0.4348887801170349,0.08518719673156738,24.849312368290114,24.2126163330907,-0.6366960351994138,2.11668089097353,1.4799848557741164,-0.6366960351994138,-0.7852698963239213,-1.421965931523335,-0.6366960351994138,25.634582264614036,1,0,1
stage97_00013116,stage79_00026369,gold-fish,8,3,stage65_adapter,shared_topk_bce,0.13053104281425476,0.14380618929862976,0.013275146484375,0.34970158338546753,0.4815518260002136,0.1318502426147461,24.849312368290114,24.07145230788565,-0.7778600604044641,2.11668089097353,1.338820830569066,-0.7778600604044641,-0.7852698963239213,-1.5631299567283854,-0.7778600604044641,25.634582264614036,1,0,1
stage97_00013240,stage79_00026493,gold-fish,16,63,linear,shared_energy_regression,0.2583060562610626,0.350662499666214,0.09235644340515137,0.24959304928779602,0.3749321699142456,0.12533912062644958,27.309395821386122,27.547064231416336,0.23766841003021355,1.414939557422187,1.6526079674524006,0.23766841003021355,-2.4208930187416158,-2.1832246087114022,0.23766841003021355,29.730288840127738,1,1,0
stage97_00013240,stage79_00026493,gold-fish,16,63,linear,shared_topk_bce,0.2583060562610626,0.38725894689559937,0.12895289063453674,0.24959304928779602,0.41155725717544556,0.16196420788764954,27.309395821386122,27.5644190099246,0.25502318853847683,1.414939557422187,1.6699627459606639,0.25502318853847683,-2.4208930187416158,-2.165869830203139,0.25502318853847683,29.730288840127738,1,1,0
stage97_00013240,stage79_00026493,gold-fish,16,63,stage65_adapter,shared_energy_regression,0.11880263686180115,0.142991840839386,0.02418920397758484,0.2346717268228531,0.4286489486694336,0.1939772218465805,26.83935401330512,26.704387148063308,-0.134966865241811,1.303320971392779,1.168354106150968,-0.134966865241811,-1.220445460752316,-1.355412325994127,-0.134966865241811,28.059799474057435,1,0,1
stage97_00013240,stage79_00026493,gold-fish,16,63,stage65_adapter,shared_topk_bce,0.11880263686180115,0.14542563259601593,0.026622995734214783,0.2346717268228531,0.4706999361515045,0.23602820932865143,26.83935401330512,26.855647177957987,0.01629316465286834,1.303320971392779,1.3196141360456473,0.01629316465286834,-1.220445460752316,-1.2041522960994477,0.01629316465286834,28.059799474057435,1,1,0
stage97_00013323,stage79_00026699,horsejump-high,8,39,linear,shared_energy_regression,0.24203234910964966,0.311791330575943,0.06975898146629333,0.24199675023555756,0.3391209840774536,0.09712423384189606,20.532052033217717,20.68424554700428,0.15219351378656398,1.228437732620094,1.380631246406658,0.15219351378656398,-2.7076200858579362,-2.5554265720713722,0.15219351378656398,23.239672119075653,1,1,0
stage97_00013323,stage79_00026699,horsejump-high,8,39,linear,shared_topk_bce,0.24203234910964966,0.32225510478019714,0.08022275567054749,0.24199675023555756,0.3366793394088745,0.09468258917331696,20.532052033217717,20.756908768391394,0.22485673517367744,1.228437732620094,1.4532944677937714,0.22485673517367744,-2.7076200858579362,-2.482763350684259,0.22485673517367744,23.239672119075653,1,1,0
stage97_00013323,stage79_00026699,horsejump-high,8,39,stage65_adapter,shared_energy_regression,0.13455955684185028,0.18660573661327362,0.05204617977142334,0.227618008852005,0.4234943091869354,0.19587630033493042,21.50121251181404,21.643655554643892,0.14244304282985354,0.9202773797653414,1.062720422595195,0.14244304282985354,-2.1470465976277993,-2.0046035547979457,0.14244304282985354,23.648259109441838,1,1,0
stage97_00013323,stage79_00026699,horsejump-high,8,39,stage65_adapter,shared_topk_bce,0.13455955684185028,0.18778051435947418,0.0532209575176239,0.227618008852005,0.42539337277412415,0.19777536392211914,21.50121251181404,21.701318252799,0.20010574098495937,0.9202773797653414,1.1203831207503008,0.20010574098495937,-2.1470465976277993,-1.94694085664284,0.20010574098495937,23.648259109441838,1,1,0
stage97_00013364,stage79_00026740,horsejump-high,16,36,linear,shared_energy_regression,0.19486907124519348,0.21645067632198334,0.021581605076789856,0.22870320081710815,0.22707541286945343,-0.0016277879476547241,16.512161457636484,16.44899193011975,-0.06316952751673455,1.1969891579836727,1.1338196304669381,-0.06316952751673455,-2.5561172648856036,-2.619286792402338,-0.06316952751673455,19.068278722522088,1,0,1
stage97_00013364,stage79_00026740,horsejump-high,16,36,linear,shared_topk_bce,0.19486907124519348,0.22801573574543,0.03314666450023651,0.22870320081710815,0.24498100578784943,0.016277804970741272,16.512161457636484,16.46725229038147,-0.044909167255013926,1.1969891579836727,1.1520799907286587,-0.044909167255013926,-2.5561172648856036,-2.6010264321406176,-0.044909167255013926,19.068278722522088,1,0,1
stage97_00013364,stage79_00026740,horsejump-high,16,36,stage65_adapter,shared_energy_regression,0.13607874512672424,0.16998910903930664,0.0339103639125824,0.218665212392807,0.30466631054878235,0.08600109815597534,16.91049418812918,16.66814522705366,-0.24234896107552117,1.191918662312549,0.9495697012370279,-0.24234896107552117,-2.6121824685292623,-2.8545314296047835,-0.24234896107552117,19.522676656658444,1,0,1
stage97_00013364,stage79_00026740,horsejump-high,16,36,stage65_adapter,shared_topk_bce,0.13607874512672424,0.17479579150676727,0.03871704638004303,0.218665212392807,0.3190450370311737,0.1003798246383667,16.91049418812918,16.707467291812446,-0.20302689631673587,1.191918662312549,0.9888917659958132,-0.20302689631673587,-2.6121824685292623,-2.815209364845998,-0.20302689631673587,19.522676656658444,1,0,1
stage97_00013428,stage79_00027009,india,4,70,linear,shared_energy_regression,0.27143940329551697,0.26280516386032104,-0.008634239435195923,0.3638090193271637,0.34454694390296936,-0.019262075424194336,21.034757110850673,20.78751405534964,-0.2472430555010341,1.8286575115149866,1.5814144560139525,-0.2472430555010341,-1.6639435187362714,-1.9111865742373055,-0.2472430555010341,22.698700629586945,0,0,0
stage97_00013428,stage79_00027009,india,4,70,linear,shared_topk_bce,0.27143940329551697,0.2509995996952057,-0.02043980360031128,0.3638090193271637,0.3084644675254822,-0.05534455180168152,21.034757110850673,20.556279755572916,-0.47847735527775725,1.8286575115149866,1.3501801562372293,-0.47847735527775725,-1.6639435187362714,-2.1424208740140287,-0.47847735527775725,22.698700629586945,0,0,0
stage97_00013428,stage79_00027009,india,4,70,stage65_adapter,shared_energy_regression,0.1492091566324234,0.1645139902830124,0.01530483365058899,0.36245253682136536,0.42566466331481934,0.06321212649345398,21.932871295476723,21.37463590133471,-0.5582353941420131,1.896745528886477,1.338510134744464,-0.5582353941420131,-1.5726770703636426,-2.1309124645056556,-0.5582353941420131,23.505548365840365,1,0,1
stage97_00013428,stage79_00027009,india,4,70,stage65_adapter,shared_topk_bce,0.1492091566324234,0.1657477617263794,0.016538605093955994,0.36245253682136536,0.429191529750824,0.06673899292945862,21.932871295476723,21.371140087916444,-0.5617312075602783,1.896745528886477,1.3350143213261987,-0.5617312075602783,-1.5726770703636426,-2.134408277923921,-0.5617312075602783,23.505548365840365,1,0,1
stage97_00013450,stage79_00027031,india,8,17,linear,shared_energy_regression,0.24564121663570404,0.34367820620536804,0.098036989569664,0.19777536392211914,0.33125337958335876,0.13347801566123962,23.43977828845265,23.632699664071424,0.19292137561877354,1.5907941486538881,1.7837155242726617,0.19292137561877354,-2.5036675778288284,-2.310746202210055,0.19292137561877354,25.94344586628148,1,1,0
stage97_00013450,stage79_00027031,india,8,17,linear,shared_topk_bce,0.24564121663570404,0.33981478214263916,0.09417356550693512,0.19777536392211914,0.3483451008796692,0.15056973695755005,23.43977828845265,23.390888719327798,-0.04888956912485298,1.5907941486538881,1.5419045795290351,-0.04888956912485298,-2.5036675778288284,-2.5525571469536814,-0.04888956912485298,25.94344586628148,1,0,1
stage97_00013450,stage79_00027031,india,8,17,stage65_adapter,shared_energy_regression,0.14427241683006287,0.2021833211183548,0.05791090428829193,0.19696147739887238,0.43000543117523193,0.23304395377635956,23.604277415627017,23.671830709326382,0.06755329369936547,1.2464223078650676,1.313975601564433,0.06755329369936547,-1.718241279089213,-1.6506879853898475,0.06755329369936547,25.32251869471623,1,1,0
stage97_00013450,stage79_00027031,india,8,17,stage65_adapter,shared_topk_bce,0.14427241683006287,0.19900617003440857,0.0547337532043457,0.19696147739887238,0.4324471056461334,0.23548562824726105,23.604277415627017,23.484888808856645,-0.11938860677037155,1.2464223078650676,1.127033701094696,-0.11938860677037155,-1.718241279089213,-1.8376298858595845,-0.11938860677037155,25.32251869471623,1,0,1
stage97_00013550,stage79_00027131,india,16,47,linear,shared_energy_regression,0.17829352617263794,0.218430295586586,0.04013676941394806,0.16332067549228668,0.2452523112297058,0.08193163573741913,18.04235534108607,18.248473755944904,0.2061184148588353,1.0635278426868027,1.269646257545638,0.2061184148588353,-2.910863895247342,-2.7047454803885067,0.2061184148588353,20.95321923633341,1,1,0
stage97_00013550,stage79_00027131,india,16,47,linear,shared_topk_bce,0.17829352617263794,0.19340506196022034,0.015111535787582397,0.16332067549228668,0.19777536392211914,0.03445468842983246,18.04235534108607,17.949786651549612,-0.09256868953645636,1.0635278426868027,0.9709591531503463,-0.09256868953645636,-2.910863895247342,-3.0034325847837984,-0.09256868953645636,20.95321923633341,1,0,1
stage97_00013550,stage79_00027131,india,16,47,stage65_adapter,shared_energy_regression,0.12912586331367493,0.17073459923267365,0.04160873591899872,0.15301139652729034,0.3678784668445587,0.21486707031726837,18.528997736944525,18.662190671757518,0.13319293481299255,1.1204351273513389,1.2536280621643314,0.13319293481299255,-2.7284366574471406,-2.595243722634148,0.13319293481299255,21.257434394391666,1,1,0
stage97_00013550,stage79_00027131,india,16,47,stage65_adapter,shared_topk_bce,0.12912586331367493,0.1569669097661972,0.027841046452522278,0.15301139652729034,0.3030385375022888,0.15002714097499847,18.528997736944525,18.412409524331203,-0.11658821261332264,1.1204351273513389,1.0038469147380162,-0.11658821261332264,-2.7284366574471406,-2.8450248700604632,-0.11658821261332264,21.257434394391666,1,0,1
stage97_00013605,stage79_00027268,judo,8,1,linear,shared_energy_regression,0.8293425440788269,0.8463016748428345,0.01695913076400757,0.6812262535095215,0.660336434841156,-0.02088981866836548,31.61341928314375,31.60284685244275,-0.010572430701000002,1.501621229673514,1.491048798972514,-0.010572430701000002,-0.0902536976858741,-0.1008261283868741,-0.010572430701000002,31.703672980829623,1,0,1
stage97_00013605,stage79_00027268,judo,8,1,linear,shared_topk_bce,0.8293425440788269,0.8371513485908508,0.007808804512023926,0.6812262535095215,0.6253390908241272,-0.05588716268539429,31.61341928314375,31.588021871572426,-0.025397411571322692,1.501621229673514,1.4762238181021914,-0.025397411571322692,-0.0902536976858741,-0.1156511092571968,-0.025397411571322692,31.703672980829623,1,0,1
stage97_00013605,stage79_00027268,judo,8,1,stage65_adapter,shared_energy_regression,0.12047132104635239,0.12569069862365723,0.00521937757730484,0.26858383417129517,0.34508952498435974,0.07650569081306458,27.620432702929154,27.93200838948325,0.3115756865540966,1.0567376564930484,1.368313343047145,0.3115756865540966,-0.14429347867756448,0.16728220787653214,0.3115756865540966,27.76472618160672,1,1,0
stage97_00013605,stage79_00027268,judo,8,1,stage65_adapter,shared_topk_bce,0.12047132104635239,0.12339695543050766,0.0029256343841552734,0.26858383417129517,0.34291914105415344,0.07433530688285828,27.620432702929154,27.986074228321417,0.36564152539226313,1.0567376564930484,1.4223791818853115,0.36564152539226313,-0.14429347867756448,0.22134804671469865,0.36564152539226313,27.76472618160672,1,1,0
stage97_00013647,stage79_00027310,judo,16,15,linear,shared_energy_regression,0.6011047959327698,0.6455391645431519,0.04443436861038208,0.5181769132614136,0.5729788541793823,0.05480194091796875,29.793099437407108,30.06508521683934,0.27198577943223157,2.4859119901975966,2.757897769629828,0.27198577943223157,-1.8535370094949926,-1.581551230062761,0.27198577943223157,31.6466364469021,1,1,0
stage97_00013647,stage79_00027310,judo,16,15,linear,shared_topk_bce,0.6011047959327698,0.619480311870575,0.018375515937805176,0.5181769132614136,0.5303852558135986,0.012208342552185059,29.793099437407108,29.920248384001038,0.1271489465939304,2.4859119901975966,2.613060936791527,0.1271489465939304,-1.8535370094949926,-1.7263880629010622,0.1271489465939304,31.6466364469021,1,1,0
stage97_00013647,stage79_00027310,judo,16,15,stage65_adapter,shared_energy_regression,0.12428373843431473,0.1330423504114151,0.008758611977100372,0.3030385375022888,0.40341833233833313,0.10037979483604431,26.562756912406304,26.62323071667258,0.06047380426627669,1.3797084184893613,1.440182222755638,0.06047380426627669,-0.6197788613437432,-0.5593050570774665,0.06047380426627669,27.182535773750047,1,1,0
stage97_00013647,stage79_00027310,judo,16,15,stage65_adapter,shared_topk_bce,0.12428373843431473,0.12885519862174988,0.00457146018743515,0.3030385375022888,0.3684210479259491,0.06538251042366028,26.562756912406304,26.754073552482428,0.19131664007612414,1.3797084184893613,1.5710250585654855,0.19131664007612414,-0.6197788613437432,-0.428462221267619,0.19131664007612414,27.182535773750047,1,1,0
