variant,step,loss_type,loss,sample,frame_gap,target_frame_index,normalized_time
rgb_h256,746,rgb,0.03057577833533287,DAVIS/train/bmx-bumps,8,4,0.5
rgb_h256,747,rgb,0.019587088376283646,DAVIS/train/bmx-bumps,4,2,0.5
rgb_h256,748,rgb,0.009877975098788738,DAVIS/train/breakdance-flare,4,2,0.5
rgb_h256,749,rgb,0.020389782264828682,DAVIS/train/dance-jump,4,2,0.5
rgb_h256,750,rgb,0.038617029786109924,DAVIS/train/dog-agility,16,20,0.5
rgb_h256,751,rgb,0.02079077623784542,DAVIS/train/dog-agility,4,2,0.5
rgb_h256,752,rgb,0.03190543130040169,DAVIS/train/boxing-fisheye,8,4,0.5
rgb_h256,753,rgb,0.016543736681342125,DAVIS/train/dog-gooses,16,83,0.6
rgb_h256,754,rgb,0.032699234783649445,DAVIS/train/cat-girl,2,1,0.5
rgb_h256,755,rgb,0.012838833965361118,DAVIS/train/bmx-bumps,2,1,0.5
rgb_h256,756,rgb,0.04033881798386574,DAVIS/train/dancing,16,55,0.5384615384615384
rgb_h256,757,rgb,0.02098487690091133,DAVIS/train/dog-agility,2,1,0.5
rgb_h256,758,rgb,0.021338583901524544,DAVIS/train/bear,16,8,0.5
rgb_h256,759,rgb,0.008548482321202755,DAVIS/train/dog-gooses,2,1,0.5
rgb_h256,760,rgb,0.02128545381128788,DAVIS/train/dance-jump,16,54,0.5454545454545454
rgb_h256,761,rgb,0.03953336924314499,DAVIS/train/dog-agility,8,4,0.5
rgb_h256,762,rgb,0.0014948965981602669,DAVIS/train/disc-jockey,4,2,0.5
rgb_h256,763,rgb,0.05072948709130287,DAVIS/train/classic-car,16,55,0.5
rgb_h256,764,rgb,0.016523929312825203,DAVIS/train/boxing-fisheye,16,83,0.5
rgb_h256,765,rgb,0.01234583929181099,DAVIS/train/dog-gooses,4,2,0.5
rgb_h256,766,rgb,0.0007295758696272969,DAVIS/train/disc-jockey,2,1,0.5
rgb_h256,767,rgb,0.0022066833917051554,DAVIS/train/boat,2,1,0.5
rgb_h256,768,rgb,0.016400665044784546,DAVIS/train/bear,8,4,0.5
rgb_h256,769,rgb,0.021336639299988747,DAVIS/train/bear,16,8,0.5
rgb_h256,770,rgb,0.011492460034787655,DAVIS/train/crossing,4,2,0.5
rgb_h256,771,rgb,0.02619587443768978,DAVIS/train/dance-jump,8,4,0.5
rgb_h256,772,rgb,0.03400212898850441,DAVIS/train/dancing,8,4,0.5
rgb_h256,773,rgb,0.0018741450039669871,DAVIS/train/car-turn,2,1,0.5
rgb_h256,774,rgb,0.025249572470784187,DAVIS/train/color-run,8,4,0.5
rgb_h256,775,rgb,0.008550886996090412,DAVIS/train/dog-gooses,2,1,0.5
rgb_h256,776,rgb,0.0022065446246415377,DAVIS/train/boat,2,1,0.5
rgb_h256,777,rgb,0.037953536957502365,DAVIS/train/cat-girl,16,84,0.5
rgb_h256,778,rgb,0.003085474716499448,DAVIS/train/boat,4,2,0.5
rgb_h256,779,rgb,0.02572501450777054,DAVIS/train/car-turn,16,72,0.5333333333333333
rgb_h256,780,rgb,0.004177977330982685,DAVIS/train/boat,8,4,0.5
rgb_h256,781,rgb,0.04018661752343178,DAVIS/train/bmx-bumps,16,85,0.5555555555555556
rgb_h256,782,rgb,0.04494471848011017,DAVIS/train/bus,16,72,0.5333333333333333
rgb_h256,783,rgb,0.0077072251588106155,DAVIS/train/crossing,16,50,0.6666666666666666
rgb_h256,784,rgb,0.020369309931993484,DAVIS/train/dance-jump,4,2,0.5
rgb_h256,785,rgb,0.027929717674851418,DAVIS/train/classic-car,2,1,0.5
rgb_h256,786,rgb,0.009883073158562183,DAVIS/train/breakdance-flare,4,2,0.5
rgb_h256,787,rgb,0.017847411334514618,DAVIS/train/color-run,16,82,0.6666666666666666
rgb_h256,788,rgb,0.012338679283857346,DAVIS/train/dog-gooses,4,2,0.5
rgb_h256,789,rgb,0.002196601126343012,DAVIS/train/car-turn,4,2,0.5
rgb_h256,790,rgb,0.040150679647922516,DAVIS/train/classic-car,4,2,0.5
rgb_h256,791,rgb,0.010183720849454403,DAVIS/train/bus,4,2,0.5
rgb_h256,792,rgb,0.0014950825134292245,DAVIS/train/disc-jockey,4,2,0.5
rgb_h256,793,rgb,0.00855727307498455,DAVIS/train/crossing,8,4,0.5
