sequence,frame_index,adaptive_psnr,adaptive_ssim,adaptive_ms_ssim,adaptive_lpips,adaptive_payload_bytes,gap8_psnr,gap8_lpips,gap4_psnr,gap4_lpips,delta_psnr_gap4_vs_adaptive,delta_lpips_gap4_vs_adaptive,low_psnr_flag,high_lpips_flag,high_payload_flag,risk_score
breakdance,71,25.798468293153842,0.8696541786193848,0.986306369304657,0.15815213322639465,119222,25.798468293153842,0.15815213322639465,25.453374654872064,0.1740570217370987,-0.34509363828177797,0.01590488851070404,1,0,0,0.20153170684615773
kite-surf,29,32.0762685829849,0.8896101117134094,0.984548807144165,0.11391831189393997,230024,32.0762685829849,0.11391831189393997,32.332072472178375,0.10892005264759064,0.25580388919347286,-0.004998259246349335,0,0,1,0.20048
car-roundabout,50,26.418112564187723,0.8892791867256165,0.9860033392906189,0.14986267685890198,229865,26.418112564187723,0.14986267685890198,26.438797962207982,0.14983344078063965,0.020685398020258816,-2.92360782623291e-05,0,0,1,0.1973
parkour,38,28.855391966407417,0.8368614315986633,0.9808966517448425,0.20216800272464752,229822,28.967630209474446,0.1923041045665741,28.767131192373242,0.20638959109783173,-0.08826077403417543,0.004221588373184204,0,0,1,0.19644
shooting,33,34.29982591161394,0.9525925517082214,0.9931902885437012,0.10764959454536438,229751,34.29982591161394,0.10764959454536438,34.2593711371299,0.1090448796749115,-0.04045477448404,0.0013952851295471191,0,0,1,0.19502
paragliding-launch,10,30.839745418430912,0.8404812216758728,0.9775068759918213,0.16497106850147247,229583,30.839745418430912,0.16497106850147247,30.91406981523246,0.16018147766590118,0.07432439680154701,-0.004789590835571289,0,0,1,0.19166
blackswan,22,30.092444198586243,0.8838180899620056,0.9865013360977173,0.1606278419494629,229529,30.092444198586243,0.1606278419494629,30.10614533285626,0.16148728132247925,0.0137011342700184,0.0008594393730163574,0,0,1,0.19058
dog,23,33.88122447644787,0.9097979664802551,0.9905313849449158,0.14889869093894958,229527,33.88122447644787,0.14889869093894958,33.534341885232195,0.16299401223659515,-0.34688259121567455,0.014095321297645569,0,0,1,0.19054
car-roundabout,46,26.518120979886348,0.8816213607788086,0.986089289188385,0.16283245384693146,229514,26.518120979886348,0.16283245384693146,26.510319017163212,0.16136156022548676,-0.007801962723135603,-0.0014708936214447021,0,0,1,0.19028
lab-coat,22,28.07659895458786,0.8813002705574036,0.9856677055358887,0.15161104500293732,229514,28.07659895458786,0.15161104500293732,28.077720541056706,0.15718136727809906,0.0011215864688480792,0.005570322275161743,0,0,1,0.19028
parkour,10,28.93879402363377,0.852057695388794,0.9829200506210327,0.17237041890621185,229450,28.93879402363377,0.17237041890621185,28.894521347289007,0.1752786487340927,-0.04427267634476095,0.0029082298278808594,0,0,1,0.189
parkour,43,27.967195737316214,0.808951199054718,0.9761133790016174,0.21953992545604706,229432,27.967195737316214,0.21953992545604706,28.876098953940527,0.1712152659893036,0.9089032166243136,-0.04832465946674347,0,0,1,0.18864
india,5,30.70582079699784,0.8966968655586243,0.985517144203186,0.15190547704696655,229428,30.70582079699784,0.15190547704696655,30.73717928030911,0.14891478419303894,0.031358483311269225,-0.0029906928539276123,0,0,1,0.18856
parkour,47,28.31516908699166,0.851311981678009,0.9832909107208252,0.16980914771556854,229385,28.31516908699166,0.16980914771556854,28.24283436364588,0.1729908585548401,-0.0723347233457794,0.0031817108392715454,0,0,1,0.1877
parkour,22,29.13431611685207,0.8450846672058105,0.9822246432304382,0.19664621353149414,229369,29.13431611685207,0.19664621353149414,28.956386991206493,0.20496737957000732,-0.1779291256455764,0.008321166038513184,0,0,1,0.18738
camel,1,26.64976685497336,0.8339075446128845,0.982854425907135,0.16876579821109772,229346,26.64976685497336,0.16876579821109772,26.597830367757055,0.16904768347740173,-0.05193648721630595,0.0002818852663040161,0,0,1,0.18692
india,18,32.886412371811026,0.9201633334159851,0.9880704879760742,0.1470092236995697,229333,32.886412371811026,0.1470092236995697,32.987396061381745,0.1392463743686676,0.10098368957071813,-0.0077628493309021,0,0,1,0.18666
car-shadow,13,29.333153570500393,0.8914403915405273,0.9854776263237,0.16368184983730316,229316,29.36136703950752,0.15841348469257355,29.66731569340183,0.1437397599220276,0.33416212290143577,-0.019942089915275574,0,0,1,0.18632
car-roundabout,71,26.00725931673956,0.8841398358345032,0.9865030646324158,0.14198432862758636,229167,26.00725931673956,0.14198432862758636,26.000318462143017,0.14235997200012207,-0.0069408545965430335,0.00037564337253570557,0,0,1,0.18334
india,14,31.94808197190263,0.9191097617149353,0.9877145290374756,0.1402275264263153,229164,31.94808197190263,0.1402275264263153,31.891116358726435,0.14359474182128906,-0.05696561317619597,0.003367215394973755,0,0,1,0.18328
paragliding-launch,27,30.492182184328612,0.8239457607269287,0.9763832688331604,0.17387676239013672,229130,30.492182184328612,0.17387676239013672,30.7455684396446,0.1693233847618103,0.2533862553159878,-0.004553377628326416,0,0,1,0.1826
parkour,63,26.55176190328339,0.8172609210014343,0.9805154204368591,0.19244876503944397,229121,26.55176190328339,0.19244876503944397,26.38821435307298,0.20495615899562836,-0.16354755021041,0.012507393956184387,0,0,1,0.18242
soapbox,39,30.511058230059078,0.8931682109832764,0.986490786075592,0.13418763875961304,229053,30.511058230059078,0.13418763875961304,30.509680150167707,0.13452550768852234,-0.0013780798913707315,0.00033786892890930176,0,0,1,0.18106
loading,46,27.41126387004368,0.9041509628295898,0.9876635074615479,0.14217999577522278,229016,27.41126387004368,0.14217999577522278,27.301186062038397,0.14766815304756165,-0.11007780800528266,0.005488157272338867,0,0,1,0.18032
dance-twirl,42,27.199412836190557,0.8292362093925476,0.9821019172668457,0.2290147840976715,213150,27.199412836190557,0.2290147840976715,27.103224385309595,0.239300936460495,-0.0961884508809625,0.010286152362823486,0,1,0,0.18029568195343015
kite-surf,27,31.55493877371629,0.8899475932121277,0.9841241836547852,0.11203385889530182,229010,31.55493877371629,0.11203385889530182,31.743935822963326,0.10809563845396042,0.18899704924703542,-0.0039382204413414,0,0,1,0.1802
soapbox,33,31.027693230392796,0.8971074223518372,0.9867734313011169,0.1327541619539261,228925,31.027693230392796,0.1327541619539261,31.01597548765774,0.13291692733764648,-0.01171774273505477,0.00016276538372039795,0,0,1,0.1785
lab-coat,13,28.431121330275573,0.8752387166023254,0.9854072332382202,0.1756727695465088,228886,28.431121330275573,0.1756727695465088,28.6962345357379,0.15779544413089752,0.26511320546232753,-0.017877325415611267,0,0,1,0.17772
horsejump-high,11,28.089947525375173,0.843815803527832,0.9788379073143005,0.19365647435188293,228844,28.143799111829495,0.1907903403043747,28.723720984013568,0.14423416554927826,0.6337734586383945,-0.049422308802604675,0,0,1,0.17688
paragliding-launch,13,30.27168742059738,0.8254731297492981,0.9767923355102539,0.1729367971420288,228841,30.27168742059738,0.1729367971420288,30.428083152889457,0.16785939037799835,0.1563957322920757,-0.0050774067640304565,0,0,1,0.17682
dog,2,32.64842402836487,0.895728349685669,0.9883889555931091,0.15763287246227264,228812,33.05842257258407,0.14302687346935272,32.372301199425316,0.16499654948711395,-0.2761228289395561,0.007363677024841309,0,0,1,0.17624
car-roundabout,6,27.50012590023475,0.899144172668457,0.9878158569335938,0.14742396771907806,228804,27.491209976952543,0.14629098773002625,27.5177176577819,0.1454649120569229,0.017591757547151587,-0.0019590556621551514,0,0,1,0.17608
gold-fish,19,33.57309152364826,0.9027507901191711,0.9797700047492981,0.07856464385986328,228796,33.57309152364826,0.07856464385986328,33.59246496051605,0.0787903368473053,0.01937343686778803,0.0002256929874420166,0,0,1,0.17592
paragliding-launch,19,29.58803068786166,0.805600106716156,0.9753257036209106,0.18595649302005768,228785,29.58803068786166,0.18595649302005768,29.69632863242098,0.18176956474781036,0.10829794455931818,-0.0041869282722473145,0,0,1,0.1757
parkour,14,29.079564206963354,0.851398766040802,0.9825780391693115,0.1858932077884674,228706,29.079564206963354,0.1858932077884674,29.097259494590247,0.18286865949630737,0.017695287626892764,-0.003024548292160034,0,0,1,0.17412
car-shadow,21,29.52534868814618,0.9002435207366943,0.986102819442749,0.15282531082630157,228659,29.436981642693134,0.1562408059835434,29.70319446564858,0.13801626861095428,0.17784577750239805,-0.01480904221534729,0,0,1,0.17318
car-shadow,22,29.598015875695953,0.9107058644294739,0.9874163866043091,0.14201296865940094,228623,29.6240315346517,0.1412583291530609,29.597058715390542,0.14359647035598755,-0.0009571603054112643,0.0015835016965866089,0,0,1,0.17246
soapbox,22,29.874223029997214,0.8520707488059998,0.9832460880279541,0.18434186279773712,228610,29.874223029997214,0.18434186279773712,29.868842345924698,0.18388673663139343,-0.005380684072516573,-0.00045512616634368896,0,0,1,0.1722
camel,10,25.995993645543635,0.8175292611122131,0.9806080460548401,0.17694996297359467,228375,25.995993645543635,0.17694996297359467,26.052675203887475,0.17579323053359985,0.05668155834383981,-0.001156732439994812,1,0,1,0.1715063544563651
dog,31,30.801766088296397,0.8859845995903015,0.9881324768066406,0.15965722501277924,228558,30.801766088296397,0.15965722501277924,30.52474503447256,0.17579297721385956,-0.27702105382383735,0.016135752201080322,0,0,1,0.17116
parkour,71,25.991401534479984,0.7952866554260254,0.9782631993293762,0.203689843416214,228067,25.991401534479984,0.203689843416214,25.98864474227924,0.20399565994739532,-0.0027567922007420975,0.00030581653118133545,1,0,1,0.16993846552001643
india,54,35.17842620390586,0.9441161155700684,0.9912536144256592,0.10346198827028275,228317,34.42284260992948,0.13593828678131104,32.64027919200028,0.19856424629688263,-2.538147011905579,0.09510225802659988,0,0,1,0.16634
blackswan,39,29.447389436017918,0.8791375756263733,0.9863957762718201,0.16614460945129395,228241,29.447389436017918,0.16614460945129395,29.4235547051225,0.16650469601154327,-0.023834730895419654,0.0003600865602493286,0,0,1,0.16482
loading,28,28.317162110341904,0.9023696780204773,0.9867018461227417,0.17732693254947662,228236,28.317162110341904,0.17732693254947662,28.9348581770177,0.10606828331947327,0.6176960666757942,-0.07125864923000336,0,0,1,0.16472
dance-twirl,81,27.13885981024979,0.8256756663322449,0.9816131591796875,0.22816698253154755,215377,27.194748730841805,0.22139787673950195,27.158984307709154,0.22370046377182007,0.02012449745936351,-0.004466518759727478,0,1,0,0.1633396506309509
bike-packing,53,26.126720584907375,0.8157992362976074,0.9793255925178528,0.2281094193458557,203927,26.126720584907375,0.2281094193458557,26.596105739227305,0.20397552847862244,0.4693851543199301,-0.024133890867233276,0,1,0,0.16218838691711424
soapbox,20,29.58675300760365,0.8416458964347839,0.9821902513504028,0.19803491234779358,228102,29.58675300760365,0.19803491234779358,29.960519655683626,0.17013265192508698,0.3737666480799753,-0.027902260422706604,0,0,1,0.16204
lab-coat,26,28.25224745286423,0.8787978291511536,0.9842486381530762,0.16562193632125854,228086,28.25224745286423,0.16562193632125854,28.11840225890815,0.17471493780612946,-0.13384519395607697,0.00909300148487091,0,0,1,0.16172
blackswan,47,29.683017174530846,0.8872964978218079,0.9869783520698547,0.16089533269405365,228056,29.683017174530846,0.16089533269405365,29.669072649593062,0.16194111108779907,-0.013944524937784308,0.0010457783937454224,0,0,1,0.16112
horsejump-high,28,27.384795566277937,0.8301947116851807,0.9773306846618652,0.19197991490364075,228032,27.384795566277937,0.19197991490364075,28.314457735007757,0.12961246073246002,0.9296621687298199,-0.062367454171180725,0,0,1,0.16064
car-roundabout,13,27.194442120107105,0.8880665898323059,0.9869152903556824,0.15300247073173523,228025,27.08021929605186,0.15474946796894073,27.271926560519077,0.1518961489200592,0.07748444041197189,-0.0011063218116760254,0,0,1,0.1605
india,70,33.11936443765165,0.9314663410186768,0.9886001944541931,0.10736353695392609,228017,33.11936443765165,0.10736353695392609,33.09651440550308,0.1107606366276741,-0.02285003214856829,0.0033970996737480164,0,0,1,0.16034
mbike-trick,71,30.196049650925296,0.8812734484672546,0.9845042824745178,0.22794371843338013,199532,30.196049650925296,0.22794371843338013,30.24696489442727,0.2223655879497528,0.050915243501972185,-0.005578130483627319,0,1,0,0.15887436866760252
camel,31,26.00827355288039,0.8133769035339355,0.9806706309318542,0.18364661931991577,227886,26.00827355288039,0.18364661931991577,25.958805790619664,0.18614085018634796,-0.04946776226072558,0.00249423086643219,0,0,1,0.15772
dog,34,30.022259520623717,0.8605344295501709,0.9870501160621643,0.1902136206626892,227869,30.022259520623717,0.1902136206626892,29.55277050475511,0.20543009042739868,-0.46948901586860714,0.015216469764709473,0,0,1,0.15738
car-shadow,30,29.634380643562146,0.8992611765861511,0.986705482006073,0.14837601780891418,227853,29.634380643562146,0.14837601780891418,29.626675188805237,0.14978253841400146,-0.007705454756909091,0.0014065206050872803,0,0,1,0.15706
paragliding-launch,30,31.70589269692544,0.8635427355766296,0.9800746440887451,0.1416940987110138,227845,31.70589269692544,0.1416940987110138,31.667280655896963,0.14336982369422913,-0.038612041028475375,0.001675724983215332,0,0,1,0.1569
shooting,15,34.47195905985449,0.9499810338020325,0.9928698539733887,0.1074438989162445,227845,34.521378874171575,0.09797021746635437,34.47195905985449,0.1074438989162445,0.0,0.0,0,0,1,0.1569
loading,34,29.202076159469456,0.9206967949867249,0.9892935752868652,0.13888274133205414,227807,29.128346409553,0.14402161538600922,28.851884914324945,0.165129154920578,-0.3501912451445115,0.026246413588523865,0,0,1,0.15614
dogs-jump,35,31.045504766958942,0.8405104279518127,0.9806551337242126,0.22779056429862976,133433,31.045504766958942,0.22779056429862976,31.717321025694567,0.15649420022964478,0.6718162587356247,-0.07129636406898499,0,1,0,0.1558112859725952
loading,39,28.398244491917403,0.911477267742157,0.9884978532791138,0.13766814768314362,227661,28.596535989647304,0.12484399229288101,28.50133066037101,0.13100704550743103,0.10308616845360774,-0.0066611021757125854,0,0,1,0.15322
motocross-jump,25,33.91173265259325,0.9350201487541199,0.9877865314483643,0.1951824128627777,227659,33.91173265259325,0.1951824128627777,33.18406744524974,0.258176326751709,-0.727665207343513,0.06299391388893127,0,0,1,0.15318
dance-twirl,28,29.25912771376892,0.8731467723846436,0.983430027961731,0.19852158427238464,227615,29.25912771376892,0.19852158427238464,30.431395068800946,0.12286435067653656,1.1722673550320266,-0.07565723359584808,0,0,1,0.1523
parkour,49,28.121722699570505,0.8529151082038879,0.983971118927002,0.17096996307373047,227539,28.121722699570505,0.17096996307373047,28.004436039171757,0.17707449197769165,-0.11728666039874724,0.006104528903961182,0,0,1,0.15078
bike-packing,49,27.3339254314992,0.8639307618141174,0.9855505228042603,0.1851920336484909,227524,27.3339254314992,0.1851920336484909,27.18178214081302,0.19174107909202576,-0.1521432906861797,0.006549045443534851,0,0,1,0.15048
kite-surf,44,31.41786776224596,0.8865664005279541,0.9840807914733887,0.125636026263237,227523,31.41786776224596,0.125636026263237,31.919586193986902,0.09658915549516678,0.5017184317409402,-0.02904687076807022,0,0,1,0.15046
pigs,45,34.01793860561511,0.9007216095924377,0.987572193145752,0.14620520174503326,227375,34.01793860561511,0.14620520174503326,34.88504050044867,0.09833657741546631,0.86710189483356,-0.047868624329566956,0,0,1,0.1475
lab-coat,19,27.92936334522084,0.872140109539032,0.9845340847969055,0.1679489016532898,227370,27.92936334522084,0.1679489016532898,28.238921879919722,0.14791111648082733,0.3095585346988834,-0.020037785172462463,0,0,1,0.1474
dogs-jump,44,31.359122504721935,0.8386031985282898,0.9789376258850098,0.22734373807907104,180866,31.359122504721935,0.22734373807907104,32.719471224710205,0.09989511966705322,1.36034871998827,-0.12744861841201782,0,1,0,0.14687476158142088
india,74,33.3100888989777,0.9343976378440857,0.9889405965805054,0.10218776762485504,227317,33.3100888989777,0.10218776762485504,33.06817990949729,0.11615592986345291,-0.2419089894804145,0.01396816223859787,0,0,1,0.14634
blackswan,31,30.132831827682732,0.8903763890266418,0.9874855875968933,0.15883076190948486,227257,30.132831827682732,0.15883076190948486,30.094699659855518,0.16215330362319946,-0.0381321678272144,0.0033225417137145996,0,0,1,0.14514
paragliding-launch,6,29.2958201983496,0.8020630478858948,0.975202739238739,0.19054636359214783,227147,29.2958201983496,0.19054636359214783,29.260169696509667,0.19378508627414703,-0.03565050183993179,0.0032387226819992065,0,0,1,0.14294
loading,17,29.373073462498034,0.9258954524993896,0.989306628704071,0.11522005498409271,227056,29.373073462498034,0.11522005498409271,29.362783539845793,0.11472886800765991,-0.010289922652241046,-0.0004911869764328003,0,0,1,0.14112
mbike-trick,36,31.46066287472837,0.8996548652648926,0.9873315691947937,0.226999893784523,181438,31.46066287472837,0.226999893784523,31.913374544248775,0.14170032739639282,0.4527116695204043,-0.08529956638813019,0,1,0,0.13999787569046018
blackswan,25,30.49882094268963,0.8958737254142761,0.987600564956665,0.14758183062076569,226857,30.49882094268963,0.14758183062076569,30.355447265156833,0.15351593494415283,-0.1433736775327965,0.005934104323387146,0,0,1,0.13714
breakdance,25,25.863196831574186,0.8726217746734619,0.9869741797447205,0.15331797301769257,120336,25.863196831574186,0.15331797301769257,25.71392867169285,0.16884203255176544,-0.14926815988133413,0.015524059534072876,1,0,0,0.1368031684258142
horsejump-high,12,28.325204559791715,0.8587712645530701,0.980364978313446,0.18162009119987488,226792,27.958546865899105,0.20859219133853912,29.06409665328516,0.1164417639374733,0.738892093493444,-0.06517832726240158,0,0,1,0.13584
parkour,26,29.125927252867278,0.8365400433540344,0.980437159538269,0.21164622902870178,226734,29.125927252867278,0.21164622902870178,29.058040285584205,0.21468289196491241,-0.06788696728307286,0.0030366629362106323,0,0,1,0.13468
soapbox,94,31.72370191363672,0.9204330444335938,0.989029049873352,0.1417749673128128,226724,31.72370191363672,0.1417749673128128,31.238098473521042,0.15794794261455536,-0.48560344011567835,0.016172975301742554,0,0,1,0.13448
kite-surf,30,31.91745700076446,0.8893892765045166,0.9849457740783691,0.1134251058101654,226697,31.91745700076446,0.1134251058101654,31.876616008660072,0.11328674852848053,-0.04084099210438907,-0.0001383572816848755,0,0,1,0.13394
india,62,33.11943053962007,0.9259436130523682,0.9886211156845093,0.1286476105451584,226688,33.11943053962007,0.1286476105451584,33.138498443560586,0.13168329000473022,0.019067903940516828,0.0030356794595718384,0,0,1,0.13376
car-shadow,26,29.645313093700953,0.9121271967887878,0.9874791502952576,0.1404048204421997,226640,29.645313093700953,0.1404048204421997,29.578277153450934,0.1446598768234253,-0.06703594025001891,0.004255056381225586,0,0,1,0.1328
kite-surf,12,31.806968074572648,0.8967800140380859,0.9843961000442505,0.11134673655033112,226548,31.806968074572648,0.11134673655033112,32.143733884652235,0.08994006365537643,0.33676581007958717,-0.02140667289495468,0,0,1,0.13096
dog,11,28.238489136942363,0.8195683360099792,0.9780862927436829,0.2264956533908844,217095,28.238489136942363,0.2264956533908844,29.257685381029994,0.18950915336608887,1.019196244087631,-0.03698650002479553,0,1,0,0.12991306781768797
breakdance,63,25.870656328826094,0.86586594581604,0.9860233664512634,0.1590687781572342,122319,25.870656328826094,0.1590687781572342,25.778348019802987,0.16648700833320618,-0.09230830902310672,0.007418230175971985,1,0,0,0.12934367117390622
kite-surf,19,31.813020450411255,0.9016616940498352,0.9852725863456726,0.10532958060503006,226453,31.813020450411255,0.10532958060503006,31.90103540287018,0.10134311020374298,0.08801495245892355,-0.003986470401287079,0,0,1,0.12906
camel,26,26.032875968042962,0.8128101229667664,0.9797359704971313,0.18618938326835632,226403,26.032875968042962,0.18618938326835632,26.103679489760985,0.18418237566947937,0.07080352171802318,-0.002007007598876953,0,0,1,0.12806
gold-fish,36,33.46392361939706,0.8959810137748718,0.9799665808677673,0.07913185656070709,226382,33.46392361939706,0.07913185656070709,34.09292365020655,0.06316880136728287,0.6290000308094932,-0.015963055193424225,0,0,1,0.12764
parkour,36,28.896279271252187,0.830690860748291,0.9798857569694519,0.2055414319038391,226363,27.9954747070272,0.25544872879981995,29.704860188117912,0.14861123263835907,0.8085809168657256,-0.05693019926548004,0,0,1,0.12726
dance-twirl,9,29.858294715955864,0.8786436915397644,0.9856411218643188,0.1672806441783905,226362,29.858294715955864,0.1672806441783905,29.75873063619449,0.1701841950416565,-0.09956407976137527,0.002903550863265991,0,0,1,0.12724
mbike-trick,21,29.730802974104815,0.876290500164032,0.9854328036308289,0.2263590395450592,181715,29.730802974104815,0.2263590395450592,29.96632422713397,0.1794622242450714,0.23552125302915528,-0.04689681529998779,0,1,0,0.12718079090118406
car-shadow,4,29.202917698265388,0.8833624720573425,0.9838069677352905,0.19547288119792938,226327,29.202917698265388,0.19547288119792938,30.059304571012355,0.119553342461586,0.8563868727469668,-0.07591953873634338,0,0,1,0.12654
kite-surf,22,31.69573209929375,0.902446985244751,0.9856610894203186,0.10521873831748962,226326,31.69573209929375,0.10521873831748962,31.636407770210706,0.10896039009094238,-0.059324329083043637,0.003741651773452759,0,0,1,0.12652
lab-coat,12,27.911399949000945,0.8588762879371643,0.9838879108428955,0.18433652818202972,226262,27.911399949000945,0.18433652818202972,28.2782371888017,0.15943597257137299,0.36683723980075555,-0.02490055561065674,0,0,1,0.12524
gold-fish,12,33.33735474520228,0.9025084376335144,0.9800645709037781,0.07678523659706116,226251,33.33735474520228,0.07678523659706116,33.741282488911864,0.062025003135204315,0.4039277437095805,-0.014760233461856842,0,0,1,0.12502
car-shadow,5,29.326925177684437,0.8936474919319153,0.9853257536888123,0.1719079315662384,226212,29.326925177684437,0.1719079315662384,29.678571388108264,0.1423860490322113,0.3516462104238265,-0.0295218825340271,0,0,1,0.12424
soapbox,89,31.732863040219303,0.9242448210716248,0.9897255301475525,0.12306220829486847,226198,31.732863040219303,0.12306220829486847,31.53229401642205,0.12850400805473328,-0.20056902379725372,0.005441799759864807,0,0,1,0.12396
dance-twirl,17,30.253139512671655,0.8810440897941589,0.9867637157440186,0.19102145731449127,226167,30.369905823060755,0.18234170973300934,30.16807116036585,0.19526812434196472,-0.08506835230580378,0.00424666702747345,0,0,1,0.12334
motocross-jump,3,34.354263485652645,0.8976491093635559,0.9858403205871582,0.14775162935256958,226155,34.354263485652645,0.14775162935256958,33.951179935756755,0.1596011519432068,-0.40308354989588935,0.011849522590637207,0,0,1,0.1231
breakdance,79,25.878504826629896,0.868330180644989,0.9865028262138367,0.1590217798948288,117844,25.878504826629896,0.1590217798948288,25.597111692944118,0.17330384254455566,-0.28139313368577845,0.014282062649726868,1,0,0,0.12149517337010352
soapbox,11,29.315384213378604,0.8301571011543274,0.9819232225418091,0.2053670585155487,226054,29.315384213378604,0.2053670585155487,29.3509406343918,0.2041603922843933,0.03555642101319734,-0.0012066662311553955,0,0,1,0.12108
blackswan,33,29.96522167423275,0.8870186805725098,0.9869577288627625,0.16141963005065918,226025,29.96522167423275,0.16141963005065918,29.916213649978822,0.16336148977279663,-0.04900802425392925,0.0019418597221374512,0,0,1,0.1205
dog,58,29.926649525648447,0.8580862879753113,0.9874541759490967,0.1877768188714981,226018,29.926649525648447,0.1877768188714981,29.926649525648447,0.1877768188714981,0.0,0.0,0,0,1,0.12036
dog,1,29.886389214457886,0.8583181500434875,0.9875072836875916,0.1918993592262268,225985,29.99010463680267,0.1908467561006546,29.845101703962676,0.19586081802845,-0.04128751049520929,0.003961458802223206,0,0,1,0.1197
india,67,32.7643083928867,0.910186767578125,0.9865403175354004,0.13982127606868744,225796,32.7643083928867,0.13982127606868744,33.57067896522035,0.09403598308563232,0.8063705723336554,-0.045785292983055115,0,0,1,0.11592
india,22,32.00643624646808,0.8954543471336365,0.9854238629341125,0.17824015021324158,225700,32.00643624646808,0.17824015021324158,32.166072734194515,0.1735285371541977,0.1596364877264378,-0.004711613059043884,0,0,1,0.114
mbike-trick,27,30.143224136232995,0.8770197033882141,0.9849956035614014,0.2256845384836197,207503,30.143224136232995,0.2256845384836197,30.185085529520677,0.19376543164253235,0.04186139328768235,-0.03191910684108734,0,1,0,0.11369076967239378
car-shadow,14,29.608430148935987,0.9027231335639954,0.9868459701538086,0.1478453278541565,225682,29.640953195115326,0.14668121933937073,29.537951650478913,0.15732815861701965,-0.07047849845707432,0.00948283076286316,0,0,1,0.11364
horsejump-high,36,27.460290014928,0.8665468096733093,0.9826564192771912,0.16267843544483185,225629,27.460290014928,0.16267843544483185,27.93075771852656,0.12231102585792542,0.4704677035985618,-0.04036740958690643,0,0,1,0.11258
car-roundabout,31,27.58140306555027,0.8904237747192383,0.9877949357032776,0.14927363395690918,225519,27.576710871497813,0.1496925801038742,27.582146765606094,0.15014000236988068,0.000743700055824803,0.0008663684129714966,0,0,1,0.11038
india,41,34.97052931416324,0.9331162571907043,0.9893956184387207,0.15658055245876312,225505,34.97052931416324,0.15658055245876312,34.204927197959385,0.2094370722770691,-0.7656021162038513,0.05285651981830597,0,0,1,0.1101
soapbox,4,29.28232870810381,0.8264022469520569,0.9816485643386841,0.21318617463111877,225500,29.28232870810381,0.21318617463111877,29.420978715532083,0.19741810858249664,0.1386500074282715,-0.01576806604862213,0,0,1,0.11
paragliding-launch,26,30.737314383524076,0.8366351127624512,0.9783668518066406,0.1624174416065216,225466,30.737314383524076,0.1624174416065216,30.723186080993298,0.16269342601299286,-0.01412830253077857,0.00027598440647125244,0,0,1,0.10932
paragliding-launch,52,31.362267274723838,0.8389280438423157,0.9779397249221802,0.17463767528533936,225452,31.362267274723838,0.17463767528533936,31.84648101637706,0.15775518119335175,0.48421374165322106,-0.01688249409198761,0,0,1,0.10904
camel,25,26.137797819895113,0.8176575303077698,0.9807841777801514,0.18142741918563843,225443,26.137797819895113,0.18142741918563843,26.096789161231083,0.18407560884952545,-0.041008658664029696,0.002648189663887024,0,0,1,0.10886
horsejump-high,44,27.662902159007984,0.8673638701438904,0.9827573895454407,0.15542012453079224,225396,27.662902159007984,0.15542012453079224,28.030251471161446,0.12054960429668427,0.3673493121534612,-0.03487052023410797,0,0,1,0.10792
parkour,30,29.25536944457712,0.835254967212677,0.9803290367126465,0.20605970919132233,225361,29.25536944457712,0.20605970919132233,29.08732709109067,0.22348687052726746,-0.1680423534864488,0.01742716133594513,0,0,1,0.10722
soapbox,5,29.328816929615748,0.8271193504333496,0.9818871021270752,0.20734569430351257,225316,29.328816929615748,0.20734569430351257,29.383649714466145,0.20490969717502594,0.05483278485039733,-0.0024359971284866333,0,0,1,0.10632
bike-packing,66,25.894738367562283,0.832865297794342,0.9825619459152222,0.2023187279701233,166223,25.894738367562283,0.2023187279701233,25.894738367562283,0.2023187279701233,0.0,0.0,1,0,0,0.10526163243771691
kite-surf,11,32.25862821122074,0.9079806208610535,0.985658586025238,0.10565921664237976,225248,32.25862821122074,0.10565921664237976,32.34287424877967,0.09876309335231781,0.084246037558934,-0.006896123290061951,0,0,1,0.10496
parkour,42,28.49776500507801,0.8349475860595703,0.9801883101463318,0.1945582926273346,225191,28.49776500507801,0.1945582926273346,28.373703624578752,0.20412041246891022,-0.1240613804992563,0.009562119841575623,0,0,1,0.10382
kite-surf,43,31.637846157061958,0.8949006199836731,0.9850255250930786,0.11936912685632706,225166,31.637846157061958,0.11936912685632706,31.797832634871593,0.10398466140031815,0.15998647780963537,-0.015384465456008911,0,0,1,0.10332
horsejump-high,45,27.741742785767798,0.8724551796913147,0.9827293157577515,0.15637904405593872,225078,27.741742785767798,0.15637904405593872,27.871596077111832,0.14843115210533142,0.129853291344034,-0.0079478919506073,0,0,1,0.10156
dog,36,33.604650980825326,0.8824383616447449,0.9877539873123169,0.21904383599758148,225044,33.604650980825326,0.21904383599758148,35.46037725314878,0.12542544305324554,1.8557262723234516,-0.09361839294433594,0,0,1,0.10088
blackswan,1,29.915172332766133,0.8817067742347717,0.9863477945327759,0.15582942962646484,224997,29.915172332766133,0.15582942962646484,29.827080615750624,0.16157807409763336,-0.08809171701550866,0.005748644471168518,0,0,1,0.09994
parkour,5,28.305613985220322,0.8177415728569031,0.9783128499984741,0.21100689470767975,224944,28.305613985220322,0.21100689470767975,28.752156253909632,0.18098735809326172,0.4465422686893099,-0.03001953661441803,0,0,1,0.09888
