task_id,sequence,gap,codec,target_index,normalized_time,method,side_bits,psnr,ssim,ms_ssim,lpips,payload_bytes,side_mib_per_intermediate,q12_main_anchor_mib_per_frame_ref,direct_total_mib_per_frame_ref,delta_psnr_vs_original,delta_ssim_vs_original,delta_ms_ssim_vs_original,delta_lpips_vs_original
stage79_00030547,shooting,8,q12,9,0.125,image_residual_sideinfo_full_frame,3,25.57322473830313,0.6288149356842041,0.8812389373779297,0.5030994415283203,42866,0.04088020324707031,0.09762538675351436,0.13850559000058466,8.360589450869991,0.25392523407936096,0.42943432927131653,-0.04759716987609863
stage79_00030547,shooting,8,q12,9,0.125,image_residual_sideinfo_full_frame,4,31.498264572700045,0.7869204878807068,0.9599554538726807,0.3223249614238739,75615,0.0721120834350586,0.09762538675351436,0.16973747018857294,14.285629285266907,0.41203078627586365,0.5081508457660675,-0.22837164998054504
stage79_00030547,shooting,8,q12,9,0.125,image_residual_sideinfo_full_frame,5,37.677869041400086,0.9233474135398865,0.9901280999183655,0.16385266184806824,147539,0.14070415496826172,0.09762538675351436,0.23832954172177606,20.46523375396695,0.5484577119350433,0.5383234918117523,-0.3868439495563507
stage79_00030547,shooting,8,q12,9,0.125,image_residual_sideinfo_full_frame,6,43.81840183995183,0.9788191914558411,0.9977876543998718,0.06264787912368774,214646,0.20470237731933594,0.09762538675351436,0.3023277640728503,26.605766552518695,0.6039294898509979,0.5459830462932587,-0.4880487322807312
stage79_00028201,loading,4,q12,35,0.75,original_streamsplat_base,0,20.478476546840987,0.667116641998291,0.831269383430481,0.3108382821083069,0,0.0,0.18193822076791313,0.18193822076791313,0.0,0.0,0.0,0.0
stage79_00028201,loading,4,q12,35,0.75,image_residual_sideinfo_full_frame,3,24.489040723406433,0.7358917593955994,0.9309518337249756,0.28174135088920593,55825,0.053238868713378906,0.18193822076791313,0.23517708948129204,4.010564176565445,0.06877511739730835,0.09968245029449463,-0.029096931219100952
stage79_00028201,loading,4,q12,35,0.75,image_residual_sideinfo_full_frame,4,31.52120109178884,0.8786374926567078,0.978493332862854,0.13917584717273712,80269,0.07655048370361328,0.18193822076791313,0.2584887044715264,11.042724544947852,0.21152085065841675,0.14722394943237305,-0.17166243493556976
stage79_00028201,loading,4,q12,35,0.75,image_residual_sideinfo_full_frame,5,37.94953781152345,0.9531614780426025,0.9940937757492065,0.07121067494153976,150906,0.14391517639160156,0.18193822076791313,0.32585339715951467,17.47106126468246,0.2860448360443115,0.16282439231872559,-0.23962760716676712
stage79_00028201,loading,4,q12,35,0.75,image_residual_sideinfo_full_frame,6,44.10191828817765,0.9858651757240295,0.9985241889953613,0.024772705510258675,204124,0.19466781616210938,0.18193822076791313,0.3766060369300225,23.623441741336663,0.3187485337257385,0.16725480556488037,-0.2860655765980482
stage79_00026663,horsejump-high,4,q12,46,0.5,original_streamsplat_base,0,21.50895848060585,0.6874027848243713,0.9031822085380554,0.2183208018541336,0,0.0,0.18193822076791313,0.18193822076791313,0.0,0.0,0.0,0.0
stage79_00026663,horsejump-high,4,q12,46,0.5,image_residual_sideinfo_full_frame,3,22.69790824323084,0.6736142039299011,0.8900513052940369,0.35659581422805786,64114,0.06114387512207031,0.18193822076791313,0.24308209588998345,1.1889497626249934,-0.013788580894470215,-0.013130903244018555,0.13827501237392426
stage79_00026663,horsejump-high,4,q12,46,0.5,image_residual_sideinfo_full_frame,4,30.761101625514414,0.8640826344490051,0.9720805883407593,0.15332761406898499,75223,0.07173824310302734,0.18193822076791313,0.25367646387094045,9.252143144908565,0.1766798496246338,0.06889837980270386,-0.06499318778514862
stage79_00026663,horsejump-high,4,q12,46,0.5,image_residual_sideinfo_full_frame,5,38.481451663832,0.9557419419288635,0.9931178092956543,0.04748135432600975,130321,0.1242837905883789,0.18193822076791313,0.306222011356292,16.97249318322615,0.2683391571044922,0.08993560075759888,-0.17083944752812386
stage79_00026663,horsejump-high,4,q12,46,0.5,image_residual_sideinfo_full_frame,6,44.184914661222614,0.9831225275993347,0.9977707862854004,0.01772981509566307,184882,0.1763172149658203,0.18193822076791313,0.3582554357337334,22.675956180616765,0.2957197427749634,0.09458857774734497,-0.20059098675847054
stage79_00023187,car-roundabout,4,q12,29,0.25,original_streamsplat_base,0,19.184771695800663,0.5670152306556702,0.8248140215873718,0.26490309834480286,0,0.0,0.18193822076791313,0.18193822076791313,0.0,0.0,0.0,0.0
stage79_00023187,car-roundabout,4,q12,29,0.25,image_residual_sideinfo_full_frame,3,21.361813296826718,0.6441957950592041,0.8929250240325928,0.3560909628868103,66855,0.06375789642333984,0.18193822076791313,0.24569611719125298,2.1770416010260547,0.07718056440353394,0.06811100244522095,0.09118786454200745
stage79_00023187,car-roundabout,4,q12,29,0.25,image_residual_sideinfo_full_frame,4,29.30915536016212,0.8417747616767883,0.9704667925834656,0.18747363984584808,82701,0.07886981964111328,0.18193822076791313,0.2608080404090264,10.124383664361456,0.27475953102111816,0.14565277099609375,-0.07742945849895477
stage79_00023187,car-roundabout,4,q12,29,0.25,image_residual_sideinfo_full_frame,5,36.321062534325954,0.9419518113136292,0.9920826554298401,0.06823985278606415,148875,0.14197826385498047,0.18193822076791313,0.3239164846228936,17.13629083852529,0.374936580657959,0.16726863384246826,-0.1966632455587387
stage79_00023187,car-roundabout,4,q12,29,0.25,image_residual_sideinfo_full_frame,6,42.26937790109795,0.9815937876701355,0.997887909412384,0.017854580655694008,205094,0.19559288024902344,0.18193822076791313,0.37753110101693654,23.084606205297284,0.41457855701446533,0.1730738878250122,-0.24704851768910885
stage79_00025922,goat,4,q12,46,0.5,original_streamsplat_base,0,18.115857486803144,0.23181231319904327,0.572296142578125,0.41813331842422485,0,0.0,0.18193822076791313,0.18193822076791313,0.0,0.0,0.0,0.0
stage79_00025922,goat,4,q12,46,0.5,image_residual_sideinfo_full_frame,3,24.84776867279574,0.7845399975776672,0.9594709873199463,0.25272345542907715,91155,0.08693218231201172,0.18193822076791313,0.2688704030799248,6.7319111859925975,0.552727684378624,0.3871748447418213,-0.1654098629951477
stage79_00025922,goat,4,q12,46,0.5,image_residual_sideinfo_full_frame,4,31.76270619212065,0.9320538640022278,0.9911523461341858,0.07200147211551666,126724,0.12085342407226562,0.18193822076791313,0.30279164484017873,13.646848705317506,0.7002415508031845,0.4188562035560608,-0.3461318463087082
stage79_00025922,goat,4,q12,46,0.5,image_residual_sideinfo_full_frame,5,38.04601062847417,0.9820351600646973,0.9978690147399902,0.016882209107279778,232560,0.2217864990234375,0.18193822076791313,0.4037247197913506,19.930153141671028,0.750222846865654,0.42557287216186523,-0.4012511093169451
stage79_00025922,goat,4,q12,46,0.5,image_residual_sideinfo_full_frame,6,44.20147034962116,0.9955158233642578,0.9994744062423706,0.004198918119072914,287615,0.2742910385131836,0.18193822076791313,0.4562292592810967,26.085612862818017,0.7637035101652145,0.4271782636642456,-0.41393440030515194
stage79_00025540,drift-straight,4,q12,2,0.5,original_streamsplat_base,0,18.192542993991086,0.46660861372947693,0.7383706569671631,0.32516270875930786,0,0.0,0.18193822076791313,0.18193822076791313,0.0,0.0,0.0,0.0
stage79_00025540,drift-straight,4,q12,2,0.5,image_residual_sideinfo_full_frame,3,24.086441815576478,0.7399695515632629,0.9378248453140259,0.2966698706150055,55112,0.05255889892578125,0.18193822076791313,0.23449711969369438,5.893898821585392,0.273360937833786,0.1994541883468628,-0.028492838144302368
stage79_00025540,drift-straight,4,q12,2,0.5,image_residual_sideinfo_full_frame,4,31.17531960982891,0.8836814761161804,0.9811331629753113,0.15184926986694336,80909,0.07716083526611328,0.18193822076791313,0.2590990560340264,12.982776615837825,0.4170728623867035,0.2427625060081482,-0.1733134388923645
stage79_00025540,drift-straight,4,q12,2,0.5,image_residual_sideinfo_full_frame,5,37.08608392652264,0.9552715420722961,0.994559109210968,0.046162329614162445,161536,0.154052734375,0.18193822076791313,0.3359909551429131,18.893540932531554,0.4886629283428192,0.25618845224380493,-0.2790003791451454
stage79_00025540,drift-straight,4,q12,2,0.5,image_residual_sideinfo_full_frame,6,43.26345541327061,0.987899124622345,0.9987415671348572,0.012277279049158096,219391,0.2092275619506836,0.18193822076791313,0.3911657827185967,25.070912419279527,0.521290510892868,0.2603709101676941,-0.31288542971014977
stage79_00023512,car-shadow,8,q12,35,0.42857142857142855,original_streamsplat_base,0,20.561014440702692,0.5760046243667603,0.8365002274513245,0.278289258480072,0,0.0,0.09762538675351436,0.09762538675351436,0.0,0.0,0.0,0.0
stage79_00023512,car-shadow,8,q12,35,0.42857142857142855,image_residual_sideinfo_full_frame,3,23.490766157152557,0.7172532081604004,0.9041978120803833,0.3488152027130127,51444,0.049060821533203125,0.09762538675351436,0.14668620828671747,2.9297517164498643,0.14124858379364014,0.06769758462905884,0.07052594423294067
stage79_00023512,car-shadow,8,q12,35,0.42857142857142855,image_residual_sideinfo_full_frame,4,31.6123894633975,0.8776473999023438,0.9757797122001648,0.21537016332149506,67713,0.0645761489868164,0.09762538675351436,0.16220153574033075,11.051375022694806,0.3016427755355835,0.13927948474884033,-0.06291909515857697
stage79_00023512,car-shadow,8,q12,35,0.42857142857142855,image_residual_sideinfo_full_frame,5,38.20493682231616,0.9493529200553894,0.9926662445068359,0.08477238565683365,132776,0.12662506103515625,0.09762538675351436,0.2242504477886706,17.643922381613464,0.37334829568862915,0.15616601705551147,-0.19351687282323837
stage79_00023512,car-shadow,8,q12,35,0.42857142857142855,image_residual_sideinfo_full_frame,6,43.777583117852394,0.9827990531921387,0.9978898167610168,0.026650570333003998,194019,0.18503093719482422,0.09762538675351436,0.28265632394833856,23.216568677149702,0.4067944288253784,0.16138958930969238,-0.251638688147068
stage79_00027283,judo,8,q12,18,0.25,original_streamsplat_base,0,25.751268788533576,0.8645972609519958,0.9101804494857788,0.22746646404266357,0,0.0,0.09762538675351436,0.09762538675351436,0.0,0.0,0.0,0.0
stage79_00027283,judo,8,q12,18,0.25,image_residual_sideinfo_full_frame,3,28.091237078341322,0.8952838778495789,0.9722506403923035,0.20439189672470093,26181,0.02496814727783203,0.09762538675351436,0.12259353403134639,2.3399682898077465,0.030686616897583008,0.06207019090652466,-0.023074567317962646
stage79_00027283,judo,8,q12,18,0.25,image_residual_sideinfo_full_frame,4,35.58028190658534,0.9372614026069641,0.9874916076660156,0.14234507083892822,43623,0.041602134704589844,0.09762538675351436,0.1392275214581042,9.829013118051765,0.07266414165496826,0.07731115818023682,-0.08512139320373535
stage79_00027283,judo,8,q12,18,0.25,image_residual_sideinfo_full_frame,5,39.547545123613446,0.9427080154418945,0.9909566044807434,0.12243422865867615,110357,0.10524463653564453,0.09762538675351436,0.20287002328915887,13.79627633507987,0.07811075448989868,0.0807761549949646,-0.10503223538398743
stage79_00027283,judo,8,q12,18,0.25,image_residual_sideinfo_full_frame,6,46.18184107730269,0.9852330088615417,0.9981434345245361,0.03435056656599045,150223,0.1432638168334961,0.09762538675351436,0.24088920358701044,20.430572288769117,0.1206357479095459,0.08796298503875732,-0.19311589747667313
stage79_00024994,dogs-jump,4,q12,1,0.25,original_streamsplat_base,0,27.768789998567964,0.821990966796875,0.9508155584335327,0.204640194773674,0,0.0,0.18193822076791313,0.18193822076791313,0.0,0.0,0.0,0.0
stage79_00024994,dogs-jump,4,q12,1,0.25,image_residual_sideinfo_full_frame,3,22.75283801319346,0.6701278686523438,0.8994302749633789,0.4690703749656677,45224,0.04312896728515625,0.18193822076791313,0.22506718805306938,-5.015951985374503,-0.15186309814453125,-0.05138528347015381,0.2644301801919937
stage79_00024994,dogs-jump,4,q12,1,0.25,image_residual_sideinfo_full_frame,4,31.199726915433562,0.8477848172187805,0.9702200293540955,0.21320390701293945,48692,0.046436309814453125,0.18193822076791313,0.22837453058236626,3.4309369168655977,0.025793850421905518,0.019404470920562744,0.008563712239265442
stage79_00024994,dogs-jump,4,q12,1,0.25,image_residual_sideinfo_full_frame,5,38.84525819884486,0.9449565410614014,0.9916806221008301,0.07869753241539001,88832,0.084716796875,0.18193822076791313,0.2666550176429131,11.076468200276896,0.12296557426452637,0.04086506366729736,-0.125942662358284
stage79_00024994,dogs-jump,4,q12,1,0.25,image_residual_sideinfo_full_frame,6,43.915232755400254,0.9768585562705994,0.9969059824943542,0.05179465934634209,137699,0.13131999969482422,0.18193822076791313,0.3132582204627373,16.14644275683229,0.15486758947372437,0.04609042406082153,-0.15284553542733192
stage79_00027011,india,4,q12,73,0.25,original_streamsplat_base,0,20.474125070897177,0.562501847743988,0.7697070837020874,0.2778933346271515,0,0.0,0.18193822076791313,0.18193822076791313,0.0,0.0,0.0,0.0
stage79_00027011,india,4,q12,73,0.25,image_residual_sideinfo_full_frame,3,25.546489442428975,0.6965174674987793,0.9131168127059937,0.301393985748291,50153,0.047829627990722656,0.18193822076791313,0.2297678487586358,5.072364371531798,0.13401561975479126,0.14340972900390625,0.023500651121139526
stage79_00027011,india,4,q12,73,0.25,image_residual_sideinfo_full_frame,4,31.22588435967475,0.8276523947715759,0.9652730226516724,0.20414936542510986,81716,0.07793045043945312,0.18193822076791313,0.25986867120736623,10.751759288777574,0.2651505470275879,0.19556593894958496,-0.07374396920204163
stage79_00027011,india,4,q12,73,0.25,image_residual_sideinfo_full_frame,5,38.126640876440305,0.9453300833702087,0.992204487323761,0.07612329721450806,151135,0.1441335678100586,0.18193822076791313,0.3260717885779717,17.65251580554313,0.3828282356262207,0.22249740362167358,-0.20177003741264343
stage79_00027011,india,4,q12,73,0.25,image_residual_sideinfo_full_frame,6,44.111689988001814,0.9835454821586609,0.9978897571563721,0.03303380683064461,210787,0.20102214813232422,0.18193822076791313,0.3829603689002373,23.637564917104637,0.42104363441467285,0.22818267345428467,-0.24485952779650688
stage79_00025345,drift-chicane,8,q12,23,0.875,original_streamsplat_base,0,30.58086705043297,0.8810505270957947,0.9766530990600586,0.19338005781173706,0,0.0,0.09762538675351436,0.09762538675351436,0.0,0.0,0.0,0.0
stage79_00025345,drift-chicane,8,q12,23,0.875,image_residual_sideinfo_full_frame,3,27.64187180935164,0.835470974445343,0.9423612952232361,0.2822009325027466,38726,0.03693199157714844,0.09762538675351436,0.13455737833066278,-2.938995241081333,-0.04557955265045166,-0.03429180383682251,0.08882087469100952
stage79_00025345,drift-chicane,8,q12,23,0.875,image_residual_sideinfo_full_frame,4,36.495896375563376,0.9366982579231262,0.9860823154449463,0.13191503286361694,48310,0.04607200622558594,0.09762538675351436,0.14369739297910028,5.915029325130405,0.05564773082733154,0.009429216384887695,-0.06146502494812012
stage79_00025345,drift-chicane,8,q12,23,0.875,image_residual_sideinfo_full_frame,5,41.71777763235767,0.9678944945335388,0.9947349429130554,0.06545494496822357,113574,0.10831260681152344,0.09762538675351436,0.20593799356503778,11.136910581924695,0.08684396743774414,0.018081843852996826,-0.1279251128435135
stage79_00025345,drift-chicane,8,q12,23,0.875,image_residual_sideinfo_full_frame,6,47.84901572071352,0.9905476570129395,0.998706579208374,0.021795358508825302,162113,0.1546030044555664,0.09762538675351436,0.25222839120908075,17.268148670280546,0.10949712991714478,0.02205348014831543,-0.17158469930291176
stage79_00028812,motocross-jump,4,q12,23,0.75,original_streamsplat_base,0,14.094692782607366,0.44769611954689026,0.3551819920539856,0.6208215951919556,0,0.0,0.18193822076791313,0.18193822076791313,0.0,0.0,0.0,0.0
stage79_00028812,motocross-jump,4,q12,23,0.75,image_residual_sideinfo_full_frame,3,25.28097752464285,0.6439653038978577,0.8701518177986145,0.45668739080429077,53436,0.050960540771484375,0.18193822076791313,0.2328987615393975,11.186284742035484,0.1962691843509674,0.5149698257446289,-0.1641342043876648
stage79_00028812,motocross-jump,4,q12,23,0.75,image_residual_sideinfo_full_frame,4,32.14109873981104,0.803874671459198,0.9565306901931763,0.29919004440307617,81415,0.07764339447021484,0.18193822076791313,0.25958161523812795,18.046405957203675,0.35617855191230774,0.6013486981391907,-0.3216315507888794
stage79_00028812,motocross-jump,4,q12,23,0.75,image_residual_sideinfo_full_frame,5,38.291447368240526,0.9240791201591492,0.989528477191925,0.15279681980609894,161086,0.1536235809326172,0.18193822076791313,0.3355618017005303,24.19675458563316,0.4763830006122589,0.6343464851379395,-0.46802477538585663
stage79_00028812,motocross-jump,4,q12,23,0.75,image_residual_sideinfo_full_frame,6,44.433470071874936,0.9788973331451416,0.9976089000701904,0.05821814388036728,229620,0.21898269653320312,0.18193822076791313,0.40092091730111623,30.33877728926757,0.5312012135982513,0.6424269080162048,-0.5626034513115883
